,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層1,3.0,低層,1,4928976,10532,468
6.0/F中層1,6.0,中層,1,4999176,10682,468
10.0/F高層1,10.0,高層,1,5086692,10869,468
3.0/F低層2,3.0,低層,2,3864440,11366,340
6.0/F中層2,6.0,中層,2,3918500,11525,340
10.0/F高層2,10.0,高層,2,3986500,11725,340
3.0/F低層3,3.0,低層,3,3864440,11366,340
6.0/F中層3,6.0,中層,3,3950120,11618,340
10.0/F高層3,10.0,高層,3,3986500,11725,340
3.0/F低層4,3.0,低層,4,5005260,10695,468
6.0/F中層4,6.0,中層,4,5076396,10847,468
10.0/F高層4,10.0,高層,4,5166720,11040,468
3.0/F低層5,3.0,低層,5,3972320,11285,352
6.0/F中層5,6.0,中層,5,4027936,11443,352
10.0/F高層5,10.0,高層,5,4098336,11643,352
3.0/F低層6,3.0,低層,6,3989216,11333,352
6.0/F中層6,6.0,中層,6,4045184,11492,352
10.0/F高層6,10.0,高層,6,4116288,11694,352
