,A,B,C,D,E,F,G,H
7.0,4880525,4743620,4749820,4901650,4831775,4801900,4755090,4905550
14.0,5032950,4775860,4945430,5057325,4852575,5064160,4862970,5102175
20.0,5229250,4893350,5056410,5263050,5077150,5213580,5061990,5242900
