,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,3282930,3002328,3032964,3300261,3286080,3015204,3032964,3297996,3275640,3032964,3032964,3032964,3050775,3548673,3032964,3032964,3351456,3032964,3287058,3300261,2973024,3027192,2699004,2699004
18.0,3459834,3158172,3195912,3478257,3460653,3173268,3195912,3474414,3449628,3195912,3195912,3195912,3214824,3743550,3195912,3195912,3537108,3195912,3463587,3478257,3124872,3189252,2845308,2845308
28.0,3647916,3323784,3346428,3642561,3620556,3337104,3346428,3636738,3608550,3346428,3346428,3346428,3366357,3924621,3346428,3346428,3697488,3346428,3626913,3642561,3297144,3338436,2980944,2980944
