,1,10,2,3,4,6,7,8,9
7.0,11991,11546,11276,12209,11546,11991,11299,11991,11573
19.0,12687,12225,11941,12621,12225,12687,12096,12687,12386
30.0,13332,12868,12578,13263,12902,13332,12612,13332,13019
