,subjFloor,floorLv,unitNo,price,npsf,nfa
6.0/F低層A,6.0,低層,A,14546143,17093,851
10.0/F中層A,10.0,中層,A,15197158,17858,851
16.0/F高層A,16.0,高層,A,15146098,17798,851
6.0/F低層B,6.0,低層,B,12135812,12788,949
10.0/F中層B,10.0,中層,B,15832167,16683,949
16.0/F高層B,16.0,高層,B,17548908,18492,949
6.0/F低層C,6.0,低層,C,8600844,13314,646
10.0/F中層C,10.0,中層,C,8931596,13826,646
16.0/F高層C,16.0,高層,C,9885092,15302,646
6.0/F低層D,6.0,低層,D,11022622,13091,842
10.0/F中層D,10.0,中層,D,11505930,13665,842
16.0/F高層D,16.0,高層,D,14278636,16958,842
6.0/F低層E,6.0,低層,E,13808412,16322,846
10.0/F中層E,10.0,中層,E,14591808,17248,846
16.0/F高層E,16.0,高層,E,15534252,18362,846
