,A,B,C,D,E,F,G,H
6.0,4296862,4341860,4198224,4259271,4383282,4472086,4480132,4311762
14.0,4488476,4501290,4461358,4535910,4549268,4646714,4652674,4526024
21.0,4620192,4651184,4561784,4601358,4589200,4834454,4682772,4610060
