,1,12,14,16,18,2,21,23,8
12.0,6387,6214,6435,6291,5217,5185,6333,6380,6190
20.0,6651,6450,6674,6529,5410,5376,6578,6621,6424
29.0,6956,6734,6964,6818,5618,5579,6871,6914,6709
