,subjFloor,floorLv,unitNo,price,npsf,nfa
10.0/F低層13,10.0,低層,13,2678424,5992,447
20.0/F中層13,20.0,中層,13,2846049,6367,447
30.0/F高層13,30.0,高層,13,2895219,6477,447
10.0/F低層14,10.0,低層,14,2656671,5997,443
20.0/F中層14,20.0,中層,14,2823239,6373,443
30.0/F高層14,30.0,高層,14,2871969,6483,443
10.0/F低層16,10.0,低層,16,3425555,7063,485
20.0/F中層16,20.0,中層,16,3061805,6313,485
30.0/F高層16,30.0,高層,16,3110790,6414,485
10.0/F低層19,10.0,低層,19,2677492,6044,443
20.0/F中層19,20.0,中層,19,2804190,6330,443
30.0/F高層19,30.0,高層,19,2863109,6463,443
10.0/F低層2,10.0,低層,2,2688567,6069,443
20.0/F中層2,20.0,中層,2,2815708,6356,443
30.0/F高層2,30.0,高層,2,2873298,6486,443
10.0/F低層21,10.0,低層,21,2902704,5936,489
20.0/F中層21,20.0,中層,21,3084123,6307,489
30.0/F高層21,30.0,高層,21,3133512,6408,489
10.0/F低層24,10.0,低層,24,2335149,6129,381
20.0/F中層24,20.0,中層,24,2402205,6305,381
30.0/F高層24,30.0,高層,24,2520696,6616,381
10.0/F低層3,10.0,低層,3,2656671,5997,443
20.0/F中層3,20.0,中層,3,2823239,6373,443
30.0/F高層3,30.0,高層,3,2871969,6483,443
10.0/F低層4,10.0,低層,4,2955027,6043,489
20.0/F中層4,20.0,中層,4,3096837,6333,489
30.0/F高層4,30.0,高層,4,3162363,6467,489
10.0/F低層6,10.0,低層,6,2656671,5997,443
20.0/F中層6,20.0,中層,6,2823239,6373,443
30.0/F高層6,30.0,高層,6,2871969,6483,443
10.0/F低層7,10.0,低層,7,2656671,5997,443
20.0/F中層7,20.0,中層,7,2823239,6373,443
30.0/F高層7,30.0,高層,7,2871969,6483,443
10.0/F低層9,10.0,低層,9,2948076,6066,486
20.0/F中層9,20.0,中層,9,3084156,6346,486
30.0/F高層9,30.0,高層,9,3209058,6603,486
