,1,11,14,16,17,2,26,28,3,4,6,7,8,9
7.0,5529,5530,11610,5530,5501,5530,5503,6363,5530,5468,5450,5890,5469,5433
19.0,5866,5826,12294,5826,5805,5826,5810,6690,5826,5761,5688,5970,5763,5734
29.0,6324,6107,12864,6107,6090,6107,6088,6966,6107,6041,6018,6241,6043,6009
