,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層CHELSEA HSE 2,3.0,低層,CHELSEA HSE 2,20358207,12637,1611
6.0/F中層CHELSEA HSE 2,6.0,中層,CHELSEA HSE 2,20640132,12812,1611
8.0/F高層CHELSEA HSE 2,8.0,高層,CHELSEA HSE 2,20827008,12928,1611
3.0/F低層CHELSEA HSE 3,3.0,低層,CHELSEA HSE 3,20358207,12637,1611
6.0/F中層CHELSEA HSE 3,6.0,中層,CHELSEA HSE 3,20640132,12812,1611
8.0/F高層CHELSEA HSE 3,8.0,高層,CHELSEA HSE 3,20827008,12928,1611
3.0/F低層CHELSEA HSE 6,3.0,低層,CHELSEA HSE 6,20358207,12637,1611
6.0/F中層CHELSEA HSE 6,6.0,中層,CHELSEA HSE 6,20640132,12812,1611
8.0/F高層CHELSEA HSE 6,8.0,高層,CHELSEA HSE 6,20827008,12928,1611
3.0/F低層CHELSEA HSE 7,3.0,低層,CHELSEA HSE 7,20358207,12637,1611
6.0/F中層CHELSEA HSE 7,6.0,中層,CHELSEA HSE 7,20640132,12812,1611
8.0/F高層CHELSEA HSE 7,8.0,高層,CHELSEA HSE 7,20827008,12928,1611
3.0/F低層CHELSEA HSE 8,3.0,低層,CHELSEA HSE 8,20358207,12637,1611
6.0/F中層CHELSEA HSE 8,6.0,中層,CHELSEA HSE 8,20640132,12812,1611
8.0/F高層CHELSEA HSE 8,8.0,高層,CHELSEA HSE 8,20827008,12928,1611
3.0/F低層DEVON HSE 2,3.0,低層,DEVON HSE 2,20358207,12637,1611
6.0/F中層DEVON HSE 2,6.0,中層,DEVON HSE 2,20640132,12812,1611
8.0/F高層DEVON HSE 2,8.0,高層,DEVON HSE 2,20827008,12928,1611
3.0/F低層DEVON HSE 3,3.0,低層,DEVON HSE 3,20358207,12637,1611
6.0/F中層DEVON HSE 3,6.0,中層,DEVON HSE 3,20640132,12812,1611
8.0/F高層DEVON HSE 3,8.0,高層,DEVON HSE 3,20827008,12928,1611
3.0/F低層DEVON HSE 6,3.0,低層,DEVON HSE 6,16828506,10446,1611
6.0/F中層DEVON HSE 6,6.0,中層,DEVON HSE 6,17065323,10593,1611
8.0/F高層DEVON HSE 6,8.0,高層,DEVON HSE 6,17223201,10691,1611
3.0/F低層DEVON HSE 7,3.0,低層,DEVON HSE 7,20358207,12637,1611
