,1,12,14,16,18,2,21,23,8
12.0,2433447,3280992,2863575,3051135,2321565,2307325,3096837,2839100,3002150
20.0,2534031,3405600,2969930,3166565,2407450,2392320,3216642,2946345,3115640
29.0,2650236,3562286,3098980,3306730,2500010,2482655,3359919,3076730,3253865
