,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,11178,11410,11410,11230,10985,11410,11410,11288,11244,11410,11355,11407,11394,11054,11419,11410,11244,11410,11230,11078,11410,11410,11833,11639
18.0,11783,12010,12010,11819,11550,12010,12010,11867,11834,12010,11938,12006,11993,11668,12019,12010,11925,12085,11819,11662,12010,12010,12439,12345
28.0,12217,12485,12485,12283,12063,12485,12485,12323,12299,12485,12362,12578,12467,12084,12591,12485,12423,12555,12283,12212,12485,12485,12980,12880
