,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,6755,6762,6831,6749,6720,6791,6831,6786,6740,6831,6831,6831,6825,6683,6831,6831,6896,6831,6722,6749,6696,6818,7084,7084
18.0,7119,7113,7198,7113,7077,7147,7198,7149,7098,7198,7198,7198,7192,7050,7198,7198,7278,7198,7083,7113,7038,7183,7468,7468
28.0,7506,7486,7537,7449,7404,7516,7537,7483,7425,7537,7537,7537,7531,7391,7537,7537,7608,7537,7417,7449,7426,7519,7824,7824
