,1,2,3,4,5,6,7,8
4.0,5847930,6509406,6540371,5676165,5319270,6576403,6480693,5847930
8.0,5111865,6629888,6662542,5928120,5380650,6700263,6605116,5111865
13.0,5233635,6775705,6811737,6063255,5462820,6862407,6757126,5233635
