,subjFloor,floorLv,unitNo,price,npsf,nfa
9.0/F低層A,9.0,低層,A,5487750,13550,405
18.0/F中層A,18.0,中層,A,5797980,14316,405
28.0/F高層A,28.0,高層,A,6030045,14889,405
9.0/F低層B,9.0,低層,B,5312520,14757,360
18.0/F中層B,18.0,中層,B,5378040,14939,360
28.0/F高層B,28.0,高層,B,5202720,14452,360
9.0/F低層C,9.0,低層,C,4963320,13787,360
18.0/F中層C,18.0,中層,C,5158440,14329,360
28.0/F高層C,28.0,高層,C,5410080,15028,360
9.0/F低層D,9.0,低層,D,5714550,14110,405
18.0/F中層D,18.0,中層,D,5960385,14717,405
28.0/F高層D,28.0,高層,D,6086745,15029,405
9.0/F低層E,9.0,低層,E,5553765,13713,405
18.0/F中層E,18.0,中層,E,5895585,14557,405
28.0/F高層E,28.0,高層,E,5990760,14792,405
9.0/F低層F,9.0,低層,F,4813200,13370,360
18.0/F中層F,18.0,中層,F,5212800,14480,360
28.0/F高層F,28.0,高層,F,5391000,14975,360
9.0/F低層G,9.0,低層,G,4915440,13654,360
18.0/F中層G,18.0,中層,G,5310360,14751,360
28.0/F高層G,28.0,高層,G,5607000,15575,360
9.0/F低層H,9.0,低層,H,5595885,13817,405
18.0/F中層H,18.0,中層,H,5865615,14483,405
28.0/F高層H,28.0,高層,H,6029640,14888,405
