,A,B,C,D,E,F,G,H
6.0,14771,14119,14028,15080,14101,13866,14209,14253
14.0,15340,15006,15109,14114,14997,14678,15083,14966
21.0,15828,15320,15602,14538,15669,15228,15382,15452
