,1,11,12,14,15,18,2,20,23,29,30,4
9.0,381,485,485,443,217,217,443,443,443,217,443,217
20.0,381,485,485,443,217,217,443,443,443,217,443,217
30.0,381,485,485,443,217,217,443,443,443,217,443,217
