,1,2,3,4,5,6,7,8
3.0,12567,11669,11982,13286,12671,11951,11916,10783
8.0,12917,11969,12299,12870,13287,12264,12233,11775
13.0,13506,12604,12609,13200,13501,12574,12543,12085
