,1,10,12,13,19,2,3,4
8.0,2065401,2742980,3181406,2746084,2742980,2741200,2742980,2992191
18.0,2174748,2874700,3333229,2877192,2874700,2881820,2874700,3134979
28.0,2392680,2736750,3154427,2771228,2736750,3006865,2736750,3269943
