,1,10,2,3,4,5,6,7,8,9
7.0,7043,6973,7042,6973,6969,7806,7296,6972,6973,7044
18.0,7445,7357,7444,7357,7359,8079,7706,7368,7357,7440
29.0,7876,7741,7875,7741,7783,8397,8147,7791,7741,7868
