,1,10,11,12,13,14,15,16,17,18,2,3,4,5,6,7,8,9
7.0,4626692,6000183,4087872,4619161,4554040,4087872,5985807,4321903,3557785,4619161,4087872,5891165,4321903,4568410,5520512,5556416,4166470,4321903
18.0,4880088,6331430,4316856,4869456,4804778,4316856,6315257,4553806,3734500,4869456,4316856,6220615,4553806,4795560,5824608,5866496,4399395,4553806
28.0,5112220,6638118,3854000,4581063,4582392,3854000,6618950,4252373,3894660,4581063,3854000,6528501,4252373,5001920,6106400,6152640,3926615,4252373
