,1,13,15,17,19,23,24,6,8
9.0,1995678,2662660,2134362,1977390,2014728,1998345,1998345,2005203,1998345
17.0,2077212,2746940,2212848,2060829,2096262,2080641,2080641,2087499,2134743
26.0,2164461,2853270,2297049,2148078,2183511,2167890,2167890,2175510,2223135
