,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,3,4,5,6,7,8,9
7.0,486,444,444,489,489,444,444,486,486,444,444,444,447,531,444,444,486,444,489,489,444,444,381,381
18.0,486,444,444,489,489,444,444,486,486,444,444,444,447,531,444,444,486,444,489,489,444,444,381,381
28.0,486,444,444,489,489,444,444,486,486,444,444,444,447,531,444,444,486,444,489,489,444,444,381,381
