,1,10,2,3,4,5,6,7,8,9
7.0,3617421,4765508,5389620,3615416,4765508,4713986,3613411,5389620,3615416,4765508
18.0,3820327,5033644,5692770,3818723,5033644,4980460,3817119,5692770,3818723,5033644
29.0,4024035,5302334,5996565,4022832,5302334,5245272,4021228,5996565,4022832,5302334
