,subjFloor,floorLv,unitNo,price,npsf,nfa
3.0/F低層A,3.0,低層,A,11621812,10489,1108
7.0/F中層A,7.0,中層,A,11840088,10686,1108
10.0/F高層A,10.0,高層,A,12004072,10834,1108
3.0/F低層B,3.0,低層,B,11621812,10489,1108
7.0/F中層B,7.0,中層,B,11840088,10686,1108
10.0/F高層B,10.0,高層,B,12004072,10834,1108
3.0/F低層C,3.0,低層,C,10573152,11568,914
7.0/F中層C,7.0,中層,C,9884910,10815,914
10.0/F高層C,10.0,高層,C,10022010,10965,914
3.0/F低層D,3.0,低層,D,9733038,10614,917
7.0/F中層D,7.0,中層,D,9915521,10813,917
10.0/F高層D,10.0,高層,D,10053071,10963,917
3.0/F低層E,3.0,低層,E,9733038,10614,917
7.0/F中層E,7.0,中層,E,9915521,10813,917
10.0/F高層E,10.0,高層,E,10053071,10963,917
3.0/F低層F,3.0,低層,F,9712725,10615,915
7.0/F中層F,7.0,中層,F,9895725,10815,915
10.0/F高層F,10.0,高層,F,10032060,10964,915
