,1,2,3,4,5,6,7,8
3.0,11703,11193,11160,11557,11649,11124,11156,11636
8.0,12001,11481,11448,11864,11944,11411,11997,12186
13.0,12275,11743,11710,12134,12217,11672,11706,12204
