,A,B,C,D,E,F,G,H,J,K
6.0,4005714,4445056,5304320,5304320,4425212,4005714,5304320,5304320,5304320,5304320
14.0,4159150,4615424,5507376,5507376,4600904,4159150,5507376,5507376,5507376,5552368
22.0,4312586,4785792,5710432,5710432,4776596,4312586,5710432,5710432,5710432,5710432
