,A,B,C,D,E,F,G,H
6.0,3965500,5923915,6033135,5126739,,5738270,5760230,4709290
12.0,4079075,6091555,6198235,5272266,,5901140,5923710,4843702
18.0,4191880,6257925,6364605,5416182,,6062180,6085970,4976653
