,A,B,C,D,E,F,G,H
8.0,14413,15460,13860,15072,14168,14907,15040,14848
14.0,14933,16022,14495,15549,14548,15717,15482,15472
21.0,15040,16539,14960,16056,15000,15674,16361,15975
