,1,10,11,12,13,18,20,23,24,4,5,7
9.0,2338197,1850898,2352294,2919420,2958620,2352294,2905700,2352294,2352294,2910600,2919420,2343912
20.0,2455926,1950720,2470404,3065440,3104640,2470404,3052210,2470404,2470404,3075240,3065440,2462784
29.0,2550033,2032635,2564892,3186470,3226650,2564892,3173730,2564892,2564892,3181080,3186470,2557653
