,A,B,C,D,E,F,G,H
2.0,20612,20926,20366,19231,20366,19231,20926,19488
4.0,20994,21259,20691,19537,20691,19537,21259,20023
7.0,21488,21759,20968,19996,23282,19996,21759,20520
