,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
1.0/F低層A,1.0,低層,A,15056965,19943,755,66,1,HHV
2.0/F中層A,2.0,中層,A,15157380,20076,755,65,1,HHV
3.0/F高層A,3.0,高層,A,15258550,20210,755,64,1,HHV
1.0/F低層B,1.0,低層,B,9807990,17207,570,79,1,HHV
2.0/F中層B,2.0,中層,B,9874110,17323,570,78,1,HHV
3.0/F高層B,3.0,高層,B,9939660,17438,570,77,1,HHV
1.0/F低層C,1.0,低層,C,8086000,16172,500,86,1,HHV
2.0/F中層C,2.0,中層,C,8140500,16281,500,85,1,HHV
3.0/F高層C,3.0,高層,C,8194500,16389,500,84,1,HHV
1.0/F低層D,1.0,低層,D,8086000,16172,500,150,1,HHV
2.0/F中層D,2.0,中層,D,8140500,16281,500,128,1,HHV
3.0/F高層D,3.0,高層,D,8194500,16389,500,126,1,HHV
