,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
2.0/F低層whole floor,2.0,低層,whole floor,13310710,12035,1106,183,2,HHV
4.0/F中層whole floor,4.0,中層,whole floor,12252844,11714,1046,333,3,HHV
7.0/F高層whole floor,7.0,高層,whole floor,12519667,12359,1013,171,2,HHV
