,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,flLv,orient,layout,finishes,remark
52119,19011700980022,ASP,2019-01-08,RES,blank,1966/06,4.3,0,551,0,7804,blank,blank,5486770,19011700980022,blank,3.0,blank,blank,blank,blank,blank,blank,SHEK KIP MEI ST,石硤尾街,45,blank,KCSW,NKIL1447sDRP /,||Phase |Block ,石硤尾街|Phase|Block,石硤尾街|Phase|Block|3|,長沙灣/深水埗,1966,54,blankblank,45 SHEK KIP MEI ST|石硤尾街,45 SHEK KIP MEI ST,45 石硤尾街,45 石硤尾街,45 SHEK KIP MEI ST,45 SHEK KIP MEI ST|石硤尾街,SHEK KIP MEI STblankblankblank|Phaseblank|Blockblank|3|blankconsid4.3,3,高層,西南,呂字型,基本,單位實用四正 交通方便 配套完善
52125,19011800230030,ASP,2019-01-11,RES,blank,1992/03,4.8180000000000005,506,353,9522,13649,blank,BW:29 SF (GI/NE) / ,5486827,19011800230030,A,10.0,blank,blank,ON FAT BLDG,安發大廈,blank,blank,CHEUNG FAT ST,長發街,28,blank,KCSW,NKIL3730 / NKIL4113,|ON FAT BLDG安發大廈|Phase |Block ,長發街ON FAT BLDG安發大廈|Phase|Block,長發街ON FAT BLDG安發大廈|Phase|Block|10|A,長沙灣/深水埗,1992,28,ON FAT BLDG安發大廈,28 CHEUNG FAT ST|長發街,28 CHEUNG FAT ST,28 長發街,"安發大廈,長發街","ON FAT BLDG,CHEUNG FAT ST","ON FAT BLDG,CHEUNG FAT ST|安發大廈,長發街",CHEUNG FAT STblankON FAT BLDG安發大廈|Phaseblank|Blockblank|10|Aconsid4.8180000000000005,10,中層,東南,沒資料,有,業主減價 上車筍盤 歡迎約睇
52128,19011802140063,ASP,2019-01-03,RES,blank,1986/11,4.2,381,269,11024,15613,blank,blank,5487321,19011802140063,B,3.0,blank,blank,KIN WO COURT,建和閣,blank,blank,YU CHAU ST,汝州街,243,245,KCSW,NKIL42sAss3RP /,|KIN WO COURT建和閣|Phase |Block ,汝州街KIN WO COURT建和閣|Phase|Block,汝州街KIN WO COURT建和閣|Phase|Block|3|B,長沙灣/深水埗,1986,34,KIN WO COURT建和閣,243-245 YU CHAU ST|汝州街,243-245 YU CHAU ST,243-245 汝州街,"建和閣,汝州街","KIN WO COURT,YU CHAU ST","KIN WO COURT,YU CHAU ST|建和閣,汝州街",YU CHAU STblankKIN WO COURT建和閣|Phaseblank|Blockblank|3|Bconsid4.2,3,中層,東北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
52130,19011802440467,ASP,2019-01-02,RES,blank,1989/06,4.0,370,285,10811,14035,blank,BW:17 SF (GU/NU) / ,5487423,19011802440467,C,12.0,blank,blank,WING NING BLDG,永寧大廈,blank,blank,CHEUNG FAT ST,長發街,17,blank,KCSW,NKIL2711sAss1RP /,|WING NING BLDG永寧大廈|Phase |Block ,長發街WING NING BLDG永寧大廈|Phase|Block,長發街WING NING BLDG永寧大廈|Phase|Block|12|C,長沙灣/深水埗,1989,31,WING NING BLDG永寧大廈,17 CHEUNG FAT ST|長發街,17 CHEUNG FAT ST,17 長發街,"永寧大廈,長發街","WING NING BLDG,CHEUNG FAT ST","WING NING BLDG,CHEUNG FAT ST|永寧大廈,長發街",CHEUNG FAT STblankWING NING BLDG永寧大廈|Phaseblank|Blockblank|12|Cconsid4.0,12,低層,西,四正,良好,單位實用四正 交通方便 配套完善
52131,19012100130187,ASP,2019-01-09,RES,blank,1992/03,5.0,507,354,9862,14124,blank,BW:29 SF (GI/NE) / FR:579 SF / ,5487542,19012100130187,B,3.0,blank,blank,ON FAT BLDG,安發大廈,blank,blank,CHEUNG FAT ST,長發街,28,blank,KCSW,NKIL3730 / NKIL4113,|ON FAT BLDG安發大廈|Phase |Block ,長發街ON FAT BLDG安發大廈|Phase|Block,長發街ON FAT BLDG安發大廈|Phase|Block|3|B,長沙灣/深水埗,1992,28,ON FAT BLDG安發大廈,28 CHEUNG FAT ST|長發街,28 CHEUNG FAT ST,28 長發街,"安發大廈,長發街","ON FAT BLDG,CHEUNG FAT ST","ON FAT BLDG,CHEUNG FAT ST|安發大廈,長發街",CHEUNG FAT STblankON FAT BLDG安發大廈|Phaseblank|Blockblank|3|Bconsid5.0,3,中層,西南,沒資料,有,單位實用四正 交通方便 配套完善
52132,19012100210054,ASP,2019-01-14,RES,blank,2016/08,7.1,0,498,0,14257,blank,BW:22 SF (NE) / BAL:22 SF (NI) / UP:16 SF (NI) / ,5487565,19012100210054,A,9.0,1,blank,blank,blank,HEYA CRYSTAL,喜薈,CASTLE PEAK RD,青山道,399,blank,KCSW,NKIL6492,HEYA CRYSTAL||Phase |Block 1,青山道HEYA CRYSTAL|Phase|Block1,青山道HEYA CRYSTAL|Phase|Block1|9|A,長沙灣/深水埗,2016,4,blankblank,399 CASTLE PEAK RD|青山道,399 CASTLE PEAK RD,399 青山道,"喜薈1座,青山道","HEYA CRYSTAL(BLOCK 1),CASTLE PEAK RD","HEYA CRYSTAL(Block 1),CASTLE PEAK RD|喜薈1座,青山道",CASTLE PEAK RDHEYA CRYSTALblankblank|Phaseblank|Block1|9|Aconsid7.1,9,低層,北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
52133,19012100830034,ASP,2019-01-09,RES,blank,1984/12,1.638,0,277,0,5913,blank,blank,5487714,19012100830034,15,15.0,2,blank,SHUN YEE HSE,信義樓,LEI CHENG UK EST,李鄭屋邨,FAT TSEUNG ST,發祥街,10,blank,KCSW,NKIL6416,LEI CHENG UK EST|SHUN YEE HSE信義樓|Phase |Block 2,發祥街LEI CHENG UK ESTSHUN YEE HSE信義樓|Phase|Block2,發祥街LEI CHENG UK ESTSHUN YEE HSE信義樓|Phase|Block2|15|15,長沙灣/深水埗,1984,36,SHUN YEE HSE信義樓,10 FAT TSEUNG ST|發祥街,10 FAT TSEUNG ST,10 發祥街,"信義樓,李鄭屋邨,發祥街","SHUN YEE HSE,LEI CHENG UK EST,FAT TSEUNG ST","SHUN YEE HSE,LEI CHENG UK EST,FAT TSEUNG ST|信義樓,李鄭屋邨,發祥街",FAT TSEUNG STLEI CHENG UK ESTSHUN YEE HSE信義樓|Phaseblank|Block2|15|15consid1.638,15,高層,西北,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52135,19012101820010,ASP,2019-01-14,RES,blank,1975/02,3.8,499,410,7615,9268,blank,blank,5487909,19012101820010,20,12.0,B,blank,blank,blank,HUNG YU MANS,鴻裕大廈,CASTLE PEAK RD,青山道,155,181,KCSW,NKIL5351,HUNG YU MANS||Phase |Block B,青山道HUNG YU MANS|Phase|BlockB,青山道HUNG YU MANS|Phase|BlockB|12|20,長沙灣/深水埗,1975,45,blankblank,155-181 CASTLE PEAK RD|青山道,155-181 CASTLE PEAK RD,155-181 青山道,"鴻裕大廈B座,青山道","HUNG YU MANS(BLOCK B),CASTLE PEAK RD","HUNG YU MANS(Block B),CASTLE PEAK RD|鴻裕大廈B座,青山道",CASTLE PEAK RDHUNG YU MANSblankblank|Phaseblank|BlockB|12|20consid3.8,12,中層,西北,呂字型,良好,單位實用四正 交通方便 配套完善
52136,19012200300087,ASP,2019-01-11,RES,blank,1986/04,4.48,429,297,10443,15084,blank,blank,5488090,19012200300087,C,6.0,blank,blank,SPRINGWIDE MANS,春暉大廈,blank,blank,CASTLE PEAK RD,青山道,205,209,KCSW,NKIL2798RP,|SPRINGWIDE MANS春暉大廈|Phase |Block ,青山道SPRINGWIDE MANS春暉大廈|Phase|Block,青山道SPRINGWIDE MANS春暉大廈|Phase|Block|6|C,長沙灣/深水埗,1986,34,SPRINGWIDE MANS春暉大廈,205-209 CASTLE PEAK RD|青山道,205-209 CASTLE PEAK RD,205-209 青山道,"春暉大廈,青山道","SPRINGWIDE MANS,CASTLE PEAK RD","SPRINGWIDE MANS,CASTLE PEAK RD|春暉大廈,青山道",CASTLE PEAK RDblankSPRINGWIDE MANS春暉大廈|Phaseblank|Blockblank|6|Cconsid4.48,6,高層,南,呂字型,良好,單位實用四正 交通方便 配套完善
52137,19012200380013,ASP,2019-01-15,RES,blank,1983/11,6.08,664,530,9157,11472,blank,blank,5488104,19012200380013,7,3.0,E,blank,YEE HONG HSE,怡康閣,YEE KOK COURT,怡閣苑,CHEUNG SHA WAN RD,長沙灣道,329,343,KCSW,NKIL5911RP,YEE KOK COURT|YEE HONG HSE怡康閣|Phase |Block E,長沙灣道YEE KOK COURTYEE HONG HSE怡康閣|Phase|BlockE,長沙灣道YEE KOK COURTYEE HONG HSE怡康閣|Phase|BlockE|3|7,長沙灣/深水埗,1983,37,YEE HONG HSE怡康閣,329-343 CHEUNG SHA WAN RD|長沙灣道,329-343 CHEUNG SHA WAN RD,329-343 長沙灣道,"怡康閣,怡閣苑,長沙灣道","YEE HONG HSE,YEE KOK COURT,CHEUNG SHA WAN RD","YEE HONG HSE,YEE KOK COURT,CHEUNG SHA WAN RD|怡康閣,怡閣苑,長沙灣道",CHEUNG SHA WAN RDYEE KOK COURTYEE HONG HSE怡康閣|Phaseblank|BlockE|3|7consid6.08,3,低層,東北,四正,基本,單位實用四正 交通方便 配套完善
52138,19012200540061,ASP,2019-01-08,RES,blank,1959/01,5.8,0,821,0,7065,blank,blank,5488538,19012200540061,blank,4.0,blank,blank,blank,blank,blank,blank,KIM SHIN LANE,兼善里,44,blank,KCSW,NKIL4066sBss1RP /,||Phase |Block ,兼善里|Phase|Block,兼善里|Phase|Block|4|,長沙灣/深水埗,1959,61,blankblank,44 KIM SHIN LANE|兼善里,44 KIM SHIN LANE,44 兼善里,44 兼善里,44 KIM SHIN LANE,44 KIM SHIN LANE|兼善里,KIM SHIN LANEblankblankblank|Phaseblank|Blockblank|4|blankconsid5.8,4,中層,東,呂字型,良好,單位實用四正 交通方便 配套完善
52141,19012201810112,ASP,2019-01-11,RES,blank,1979/09,3.85,0,280,0,13750,blank,blank,5488428,19012201810112,C,4.0,blank,blank,APOLLO BLDG,宇宙大廈,blank,blank,CASTLE PEAK RD,青山道,170,blank,KCSW,NKIL2804,|APOLLO BLDG宇宙大廈|Phase |Block ,青山道APOLLO BLDG宇宙大廈|Phase|Block,青山道APOLLO BLDG宇宙大廈|Phase|Block|4|C,長沙灣/深水埗,1979,41,APOLLO BLDG宇宙大廈,170 CASTLE PEAK RD|青山道,170 CASTLE PEAK RD,170 青山道,"宇宙大廈,青山道","APOLLO BLDG,CASTLE PEAK RD","APOLLO BLDG,CASTLE PEAK RD|宇宙大廈,青山道",CASTLE PEAK RDblankAPOLLO BLDG宇宙大廈|Phaseblank|Blockblank|4|Cconsid3.85,4,中層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52144,19012301230022,ASP,2019-01-16,RES,blank,1989/04,3.1,0,439,0,7062,blank,blank,5488793,19012301230022,12,4.0,7,blank,CHEONG ON HSE,昌安樓,NAM CHEONG EST,南昌村,CHEONG SAN LANE,昌新里,3,blank,KCSW,NKIL6427,NAM CHEONG EST|CHEONG ON HSE昌安樓|Phase |Block 7,昌新里NAM CHEONG ESTCHEONG ON HSE昌安樓|Phase|Block7,昌新里NAM CHEONG ESTCHEONG ON HSE昌安樓|Phase|Block7|4|12,長沙灣/深水埗,1989,31,CHEONG ON HSE昌安樓,3 CHEONG SAN LANE|昌新里,3 CHEONG SAN LANE,3 昌新里,"昌安樓,南昌村,昌新里","CHEONG ON HSE,NAM CHEONG EST,CHEONG SAN LANE","CHEONG ON HSE,NAM CHEONG EST,CHEONG SAN LANE|昌安樓,南昌村,昌新里",CHEONG SAN LANENAM CHEONG ESTCHEONG ON HSE昌安樓|Phaseblank|Block7|4|12consid3.1,4,中層,西南,沒資料,良好,單位實用四正 交通方便 配套完善
52145,19012301770077,ASP,2019-01-10,RES,blank,2002/09,5.0,482,305,10373,16393,blank,BAL:22 SF (GI/NI) / ,5488940,19012301770077,A,9.0,blank,blank,CITY REGALIA,嘉裕居,blank,blank,YEE KUK ST,醫局街,198,blank,KCSW,NKIL26sFss2 /,|CITY REGALIA嘉裕居|Phase |Block ,醫局街CITY REGALIA嘉裕居|Phase|Block,醫局街CITY REGALIA嘉裕居|Phase|Block|9|A,長沙灣/深水埗,2002,18,CITY REGALIA嘉裕居,198 YEE KUK ST|醫局街,198 YEE KUK ST,198 醫局街,"嘉裕居,醫局街","CITY REGALIA,YEE KUK ST","CITY REGALIA,YEE KUK ST|嘉裕居,醫局街",YEE KUK STblankCITY REGALIA嘉裕居|Phaseblank|Blockblank|9|Aconsid5.0,9,低層,西,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52147,19012401080015,ASP,2019-01-14,RES,PT,1975/11,2.0,0,238,0,8403,blank,blank,5489724,19012401080015,B,5.0,blank,blank,YING TAT BLDG,盈達樓,blank,blank,LAI CHI KOK RD,荔枝角道,315,blank,KCSW,NKIL40sAss2RP,|YING TAT BLDG盈達樓|Phase |Block ,荔枝角道YING TAT BLDG盈達樓|Phase|Block,荔枝角道YING TAT BLDG盈達樓|Phase|Block|5|B,長沙灣/深水埗,1975,45,YING TAT BLDG盈達樓,315 LAI CHI KOK RD|荔枝角道,315 LAI CHI KOK RD,315 荔枝角道,"盈達樓,荔枝角道","YING TAT BLDG,LAI CHI KOK RD","YING TAT BLDG,LAI CHI KOK RD|盈達樓,荔枝角道",LAI CHI KOK RDblankYING TAT BLDG盈達樓|Phaseblank|Blockblank|5|Bconsid2.0,5,高層,東南,四正,基本,業主減價 上車筍盤 歡迎約睇
52148,19012401100013,ASP,2019-01-21,RES,blank,2015/05,7.57,0,518,0,14614,blank,BW:25 SF (NE) / BAL:22 SF (NI) / UP:16 SF (NI) / ,5489448,19012401100013,D,20.0,blank,blank,HEYA DELIGHT,喜盈,blank,blank,CASTLE PEAK RD,青山道,400,blank,KCSW,NKIL6489RP,|HEYA DELIGHT喜盈|Phase |Block ,青山道HEYA DELIGHT喜盈|Phase|Block,青山道HEYA DELIGHT喜盈|Phase|Block|20|D,長沙灣/深水埗,2015,5,HEYA DELIGHT喜盈,400 CASTLE PEAK RD|青山道,400 CASTLE PEAK RD,400 青山道,"喜盈,青山道","HEYA DELIGHT,CASTLE PEAK RD","HEYA DELIGHT,CASTLE PEAK RD|喜盈,青山道",CASTLE PEAK RDblankHEYA DELIGHT喜盈|Phaseblank|Blockblank|20|Dconsid7.57,20,高層,北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
52150,19012401870030,ASP,2019-01-17,RES,blank,2008/08,9.4,909,680,10341,13824,blank,BW:28 SF (GI/NE) / BAL:21 SF (GI/NI) / UP:16 SF (GI/NI) / ,5489655,19012401870030,E,15.0,1,blank,blank,blank,THE SPARKLE,星匯居,TUNG CHAU ST,通州街,500,blank,KCSW,NKIL6365,THE SPARKLE||Phase |Block 1,通州街THE SPARKLE|Phase|Block1,通州街THE SPARKLE|Phase|Block1|15|E,長沙灣/深水埗,2008,12,blankblank,500 TUNG CHAU ST|通州街,500 TUNG CHAU ST,500 通州街,"星匯居1座,通州街","THE SPARKLE(BLOCK 1),TUNG CHAU ST","THE SPARKLE(Block 1),TUNG CHAU ST|星匯居1座,通州街",TUNG CHAU STTHE SPARKLEblankblank|Phaseblank|Block1|15|Econsid9.4,15,中層,南,呂字型,基本,單位實用四正 交通方便 配套完善
52151,19012500180353,ASP,2019-01-15,RES,blank,1974/12,2.8,0,323,0,8669,blank,blank,5489787,19012500180353,B,5.0,blank,blank,CAMERON COURT,金倫閣,blank,blank,LAI CHI KOK RD,荔枝角道,370,372,KCSW,NKIL176sERP /,|CAMERON COURT金倫閣|Phase |Block ,荔枝角道CAMERON COURT金倫閣|Phase|Block,荔枝角道CAMERON COURT金倫閣|Phase|Block|5|B,長沙灣/深水埗,1974,46,CAMERON COURT金倫閣,370-372 LAI CHI KOK RD|荔枝角道,370-372 LAI CHI KOK RD,370-372 荔枝角道,"金倫閣,荔枝角道","CAMERON COURT,LAI CHI KOK RD","CAMERON COURT,LAI CHI KOK RD|金倫閣,荔枝角道",LAI CHI KOK RDblankCAMERON COURT金倫閣|Phaseblank|Blockblank|5|Bconsid2.8,5,中層,北,沒資料,良好,單位實用四正 交通方便 配套完善
52152,19012500490095,ASP,2019-01-18,RES,blank,1986/12,4.3,341,277,12610,15523,blank,blank,5489857,19012500490095,F,4.0,5,blank,blank,blank,MANOR CTR,美居中心,UN CHAU ST,元州街,213,blank,KCSW,NKIL2622RP,MANOR CTR||Phase |Block 5,元州街MANOR CTR|Phase|Block5,元州街MANOR CTR|Phase|Block5|4|F,長沙灣/深水埗,1986,34,blankblank,213 UN CHAU ST|元州街,213 UN CHAU ST,213 元州街,"美居中心5座,元州街","MANOR CTR(BLOCK 5),UN CHAU ST","MANOR CTR(Block 5),UN CHAU ST|美居中心5座,元州街",UN CHAU STMANOR CTRblankblank|Phaseblank|Block5|4|Fconsid4.3,4,高層,南,呂字型,基本,業主減價 上車筍盤 歡迎約睇
52153,19012500830069,ASP,2019-01-17,RES,blank,1963/09,2.5,0,458,0,5459,RF                                                                                ,blank,5489946,19012500830069,C,8.0,blank,blank,NG CHEONG HSE,五昌樓,blank,blank,FUK WING ST,福榮街,116,118,KCSW,NKIL2093RP / NKIL1500RP,|NG CHEONG HSE五昌樓|Phase |Block ,福榮街NG CHEONG HSE五昌樓|Phase|Block,福榮街NG CHEONG HSE五昌樓|Phase|Block|8|C,長沙灣/深水埗,1963,57,NG CHEONG HSE五昌樓,116-118 FUK WING ST|福榮街,116-118 FUK WING ST,116-118 福榮街,"五昌樓,福榮街","NG CHEONG HSE,FUK WING ST","NG CHEONG HSE,FUK WING ST|五昌樓,福榮街",FUK WING STblankNG CHEONG HSE五昌樓|Phaseblank|Blockblank|8|Cconsid2.5,8,中層,西北,四正,基本,單位實用四正 交通方便 配套完善
