,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,flLv,orient,layout,finishes,remark
24578,19011802440458,ASP,2019-01-09,RES,blank,1982/12,4.67,378,295,12354,15831,blank,blank,5487422,19011802440458,A,16.0,B,blank,blank,blank,SHAUKIWAN CTR,筲箕灣中心,FACTORY ST,工廠街,7,blank,HSKW,SL104sAss1RP /,SHAUKIWAN CTR||Phase |Block B,工廠街SHAUKIWAN CTR|Phase|BlockB,工廠街SHAUKIWAN CTR|Phase|BlockB|16|A,筲箕灣/西灣河,1982,38,blankblank,7 FACTORY ST|工廠街,7 FACTORY ST,7 工廠街,"筲箕灣中心B座,工廠街","SHAUKIWAN CTR(BLOCK B),FACTORY ST","SHAUKIWAN CTR(Block B),FACTORY ST|筲箕灣中心B座,工廠街",FACTORY STSHAUKIWAN CTRblankblank|Phaseblank|BlockB|16|Aconsid4.67,16,低層,北,四正,良好,單位實用四正 交通方便 配套完善
24579,19012200510163,ASP,2019-01-16,RES,blank,1995/12,4.75,600,433,7917,10970,blank,BW:4 SF (GI/NE) / ,5488166,19012200510163,15,35.0,A,1,KING HEI HSE,景熹閣,TUNG HEI COURT,東熹苑,YIU HING RD,耀興道,38,blank,HSKW,SIL834RP,TUNG HEI COURT|KING HEI HSE景熹閣|Phase 1|Block A,耀興道TUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA,耀興道TUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA|35|15,筲箕灣/西灣河,1995,25,KING HEI HSE景熹閣,38 YIU HING RD|耀興道,38 YIU HING RD,38 耀興道,"景熹閣,東熹苑,耀興道","KING HEI HSE,TUNG HEI COURT,YIU HING RD","KING HEI HSE,TUNG HEI COURT,YIU HING RD|景熹閣,東熹苑,耀興道",YIU HING RDTUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA|35|15consid4.75,35,中層,西,呂字型,基本,單位實用四正 交通方便 配套完善
24583,19012301770124,ASP,2019-01-14,RES,blank,1975/12,4.2,400,320,10500,13125,blank,blank,5488945,19012301770124,D,5.0,blank,blank,TUNG FAI BLDG,東輝大廈,blank,blank,SHAU KEI WAN MAIN ST E,筲箕灣東大街,159,blank,HSKW,SIL555sCRP / SIL555sERP /,|TUNG FAI BLDG東輝大廈|Phase |Block ,筲箕灣東大街TUNG FAI BLDG東輝大廈|Phase|Block,筲箕灣東大街TUNG FAI BLDG東輝大廈|Phase|Block|5|D,筲箕灣/西灣河,1975,45,TUNG FAI BLDG東輝大廈,159 SHAU KEI WAN MAIN ST E|筲箕灣東大街,159 SHAU KEI WAN MAIN ST E,159 筲箕灣東大街,"東輝大廈,筲箕灣東大街","TUNG FAI BLDG,SHAU KEI WAN MAIN ST E","TUNG FAI BLDG,SHAU KEI WAN MAIN ST E|東輝大廈,筲箕灣東大街",SHAU KEI WAN MAIN ST EblankTUNG FAI BLDG東輝大廈|Phaseblank|Blockblank|5|Dconsid4.2,5,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24584,19012400350142,ASP,2019-01-15,RES,blank,1992/04,5.52,458,356,12052,15506,blank,BW:13 SF (GI/NE) / ,5489235,19012400350142,C,13.0,1,blank,LAI MAN COURT,麗文苑,SHAUKEIWAN PLAZA,筲箕灣廣場,NAM HONG ST,南康街,17,blank,HSKW,SIL648RP,SHAUKEIWAN PLAZA|LAI MAN COURT麗文苑|Phase |Block 1,南康街SHAUKEIWAN PLAZALAI MAN COURT麗文苑|Phase|Block1,南康街SHAUKEIWAN PLAZALAI MAN COURT麗文苑|Phase|Block1|13|C,筲箕灣/西灣河,1992,28,LAI MAN COURT麗文苑,17 NAM HONG ST|南康街,17 NAM HONG ST,17 南康街,"麗文苑,筲箕灣廣場,南康街","LAI MAN COURT,SHAUKEIWAN PLAZA,NAM HONG ST","LAI MAN COURT,SHAUKEIWAN PLAZA,NAM HONG ST|麗文苑,筲箕灣廣場,南康街",NAM HONG STSHAUKEIWAN PLAZALAI MAN COURT麗文苑|Phaseblank|Block1|13|Cconsid5.52,13,中層,北,沒資料,良好,業主減價 上車筍盤 歡迎約睇
24585,19012401150010,ASP,2019-01-04,RES,blank,1977/03,5.76,506,440,11383,13091,blank,blank,5489455,19012401150010,B,11.0,blank,blank,KING FAI BLDG,景輝大廈,blank,blank,SHAU KEI WAN MAIN ST E,筲箕灣東大街,106,blank,HSKW,SIL770,|KING FAI BLDG景輝大廈|Phase |Block ,筲箕灣東大街KING FAI BLDG景輝大廈|Phase|Block,筲箕灣東大街KING FAI BLDG景輝大廈|Phase|Block|11|B,筲箕灣/西灣河,1977,43,KING FAI BLDG景輝大廈,106 SHAU KEI WAN MAIN ST E|筲箕灣東大街,106 SHAU KEI WAN MAIN ST E,106 筲箕灣東大街,"景輝大廈,筲箕灣東大街","KING FAI BLDG,SHAU KEI WAN MAIN ST E","KING FAI BLDG,SHAU KEI WAN MAIN ST E|景輝大廈,筲箕灣東大街",SHAU KEI WAN MAIN ST EblankKING FAI BLDG景輝大廈|Phaseblank|Blockblank|11|Bconsid5.76,11,高層,西,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24590,19012501800303,ASP,2019-01-09,RES,blank,2000/10,6.2,693,592,8947,10473,blank,blank,5490182,19012501800303,G,29.0,9,blank,blank,blank,ALDRICH GDN,愛蝶灣,OI LAI ST,愛禮街,2,blank,HSKW,SIL839,ALDRICH GDN||Phase |Block 9,愛禮街ALDRICH GDN|Phase|Block9,愛禮街ALDRICH GDN|Phase|Block9|29|G,筲箕灣/西灣河,2000,20,blankblank,2 OI LAI ST|愛禮街,2 OI LAI ST,2 愛禮街,"愛蝶灣9座,愛禮街","ALDRICH GDN(BLOCK 9),OI LAI ST","ALDRICH GDN(Block 9),OI LAI ST|愛蝶灣9座,愛禮街",OI LAI STALDRICH GDNblankblank|Phaseblank|Block9|29|Gconsid6.2,29,中層,東,沒資料,良好,業主減價 上車筍盤 歡迎約睇
24593,19012801550048,ASP,2019-01-18,RES,blank,1983/03,4.45,342,289,13012,15398,blank,blank,5490908,19012801550048,1,20.0,C,blank,blank,blank,SUN SING CTR,新成中心,SUN SING ST,新成街,8,blank,HSKW,SIL789,SUN SING CTR||Phase |Block C,新成街SUN SING CTR|Phase|BlockC,新成街SUN SING CTR|Phase|BlockC|20|1,筲箕灣/西灣河,1983,37,blankblank,8 SUN SING ST|新成街,8 SUN SING ST,8 新成街,"新成中心C座,新成街","SUN SING CTR(BLOCK C),SUN SING ST","SUN SING CTR(Block C),SUN SING ST|新成中心C座,新成街",SUN SING STSUN SING CTRblankblank|Phaseblank|BlockC|20|1consid4.45,20,低層,南,沒資料,基本,單位實用四正 交通方便 配套完善
24594,19012802030231,ASP,2019-01-23,RES,blank,1998/12,4.78,741,523,6451,9140,blank,blank,5491009,19012802030231,7,14.0,B,blank,WING YAN HSE,榮欣閣,TUNG YAN COURT,東欣苑,YIU HING RD,耀興道,68,blank,HSKW,SIL844,TUNG YAN COURT|WING YAN HSE榮欣閣|Phase |Block B,耀興道TUNG YAN COURTWING YAN HSE榮欣閣|Phase|BlockB,耀興道TUNG YAN COURTWING YAN HSE榮欣閣|Phase|BlockB|14|7,筲箕灣/西灣河,1998,22,WING YAN HSE榮欣閣,68 YIU HING RD|耀興道,68 YIU HING RD,68 耀興道,"榮欣閣,東欣苑,耀興道","WING YAN HSE,TUNG YAN COURT,YIU HING RD","WING YAN HSE,TUNG YAN COURT,YIU HING RD|榮欣閣,東欣苑,耀興道",YIU HING RDTUNG YAN COURTWING YAN HSE榮欣閣|Phaseblank|BlockB|14|7consid4.78,14,中層,東,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24595,19012900420013,ASP,2019-01-16,RES,blank,2001/10,15.0,1005,763,14925,19659,blank,BW:45 SF (GI/NE) / ,5491196,19012900420013,E,8.0,3,blank,L' AUTOMNE,秋盈軒,LES SAISONS,逸濤灣,TAI ON ST,太安街,28,blank,HSKW,SIL843,LES SAISONS|L' AUTOMNE秋盈軒|Phase |Block 3,太安街LES SAISONSL' AUTOMNE秋盈軒|Phase|Block3,太安街LES SAISONSL' AUTOMNE秋盈軒|Phase|Block3|8|E,筲箕灣/西灣河,2001,19,L' AUTOMNE秋盈軒,28 TAI ON ST|太安街,28 TAI ON ST,28 太安街,"秋盈軒,逸濤灣,太安街","L' AUTOMNE,LES SAISONS,TAI ON ST","L' AUTOMNE,LES SAISONS,TAI ON ST|秋盈軒,逸濤灣,太安街",TAI ON STLES SAISONSL' AUTOMNE秋盈軒|Phaseblank|Block3|8|Econsid15.0,8,中層,北,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24596,19012900420020,ASP,2019-01-17,RES,blank,2001/10,17.0,1118,866,15206,19630,blank,BW:28 SF (GI/NE) / ,5491197,19012900420020,D,27.0,1,blank,LE PRINTEMPS,春瑤軒,LES SAISONS,逸濤灣,TAI ON ST,太安街,28,blank,HSKW,SIL843,LES SAISONS|LE PRINTEMPS春瑤軒|Phase |Block 1,太安街LES SAISONSLE PRINTEMPS春瑤軒|Phase|Block1,太安街LES SAISONSLE PRINTEMPS春瑤軒|Phase|Block1|27|D,筲箕灣/西灣河,2001,19,LE PRINTEMPS春瑤軒,28 TAI ON ST|太安街,28 TAI ON ST,28 太安街,"春瑤軒,逸濤灣,太安街","LE PRINTEMPS,LES SAISONS,TAI ON ST","LE PRINTEMPS,LES SAISONS,TAI ON ST|春瑤軒,逸濤灣,太安街",TAI ON STLES SAISONSLE PRINTEMPS春瑤軒|Phaseblank|Block1|27|Dconsid17.0,27,低層,西南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24597,19013000320014,ASP,2019-01-24,RES,blank,1959/02,4.98,0,477,0,10440,blank,blank,5491914,19013000320014,4,6.0,blank,blank,LAI LAM BLDG,禮林大廈,blank,blank,SHAU KEI WAN RD,筲箕灣道,212,214,HSKW,SIL454RP,|LAI LAM BLDG禮林大廈|Phase |Block ,筲箕灣道LAI LAM BLDG禮林大廈|Phase|Block,筲箕灣道LAI LAM BLDG禮林大廈|Phase|Block|6|4,筲箕灣/西灣河,1959,61,LAI LAM BLDG禮林大廈,212-214 SHAU KEI WAN RD|筲箕灣道,212-214 SHAU KEI WAN RD,212-214 筲箕灣道,"禮林大廈,筲箕灣道","LAI LAM BLDG,SHAU KEI WAN RD","LAI LAM BLDG,SHAU KEI WAN RD|禮林大廈,筲箕灣道",SHAU KEI WAN RDblankLAI LAM BLDG禮林大廈|Phaseblank|Blockblank|6|4consid4.98,6,低層,南,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
24598,19013001110209,ASP,2019-01-18,RES,blank,2003/11,8.28,720,508,11500,16299,blank,BW:31 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5492079,19013001110209,D,21.0,blank,blank,SCENIC HORIZON,御景軒,blank,blank,SHAU KEI WAN RD,筲箕灣道,250,blank,HSKW,SL4sB / SL4sC / SL4sD /,|SCENIC HORIZON御景軒|Phase |Block ,筲箕灣道SCENIC HORIZON御景軒|Phase|Block,筲箕灣道SCENIC HORIZON御景軒|Phase|Block|21|D,筲箕灣/西灣河,2003,17,SCENIC HORIZON御景軒,250 SHAU KEI WAN RD|筲箕灣道,250 SHAU KEI WAN RD,250 筲箕灣道,"御景軒,筲箕灣道","SCENIC HORIZON,SHAU KEI WAN RD","SCENIC HORIZON,SHAU KEI WAN RD|御景軒,筲箕灣道",SHAU KEI WAN RDblankSCENIC HORIZON御景軒|Phaseblank|Blockblank|21|Dconsid8.28,21,高層,東,四正,良好,單位實用四正 交通方便 配套完善
24599,19013100320038,ASP,2019-01-21,RES,blank,1976/11,5.5,538,460,10223,11957,+RF                                                                             ,blank,5492660,19013100320038,16,26.0,blank,blank,EASTWAY TOWERS,東威大廈,blank,blank,SHAU KEI WAN MAIN ST E,筲箕灣東大街,59,99,HSKW,SIL775 / SL42sDRP /,|EASTWAY TOWERS東威大廈|Phase |Block ,筲箕灣東大街EASTWAY TOWERS東威大廈|Phase|Block,筲箕灣東大街EASTWAY TOWERS東威大廈|Phase|Block|26|16,筲箕灣/西灣河,1976,44,EASTWAY TOWERS東威大廈,59-99 SHAU KEI WAN MAIN ST E|筲箕灣東大街,59-99 SHAU KEI WAN MAIN ST E,59-99 筲箕灣東大街,"東威大廈,筲箕灣東大街","EASTWAY TOWERS,SHAU KEI WAN MAIN ST E","EASTWAY TOWERS,SHAU KEI WAN MAIN ST E|東威大廈,筲箕灣東大街",SHAU KEI WAN MAIN ST EblankEASTWAY TOWERS東威大廈|Phaseblank|Blockblank|26|16consid5.5,26,中層,西南,四正,有,業主減價 上車筍盤 歡迎約睇
24600,19013101020012,ASP,2019-01-14,RES,blank,1992/11,5.0,517,336,9671,14881,blank,BW:24 SF (GU/NU) / FR:735 SF / ,5492780,19013101020012,B,2.0,blank,blank,SEAVIEW GDN,海福花園,blank,blank,SHAU KEI WAN RD,筲箕灣道,300,blank,HSKW,SIL760,|SEAVIEW GDN海福花園|Phase |Block ,筲箕灣道SEAVIEW GDN海福花園|Phase|Block,筲箕灣道SEAVIEW GDN海福花園|Phase|Block|2|B,筲箕灣/西灣河,1992,28,SEAVIEW GDN海福花園,300 SHAU KEI WAN RD|筲箕灣道,300 SHAU KEI WAN RD,300 筲箕灣道,"海福花園,筲箕灣道","SEAVIEW GDN,SHAU KEI WAN RD","SEAVIEW GDN,SHAU KEI WAN RD|海福花園,筲箕灣道",SHAU KEI WAN RDblankSEAVIEW GDN海福花園|Phaseblank|Blockblank|2|Bconsid5.0,2,低層,東南,呂字型,基本,單位實用四正 交通方便 配套完善
24606,19020102070266,ASP,2019-01-29,RES,blank,2001/05,6.98,828,650,8430,10738,blank,blank,5493908,19020102070266,3,8.0,E,1,blank,blank,TUNG YUK COURT,東旭苑,OI YIN ST,愛賢街,8,blank,HSKW,SIL847,TUNG YUK COURT||Phase 1|Block E,愛賢街TUNG YUK COURT|Phase1|BlockE,愛賢街TUNG YUK COURT|Phase1|BlockE|8|3,筲箕灣/西灣河,2001,19,blankblank,8 OI YIN ST|愛賢街,8 OI YIN ST,8 愛賢街,"東旭苑E座,愛賢街","TUNG YUK COURT(BLOCK E),OI YIN ST","TUNG YUK COURT(Block E),OI YIN ST|東旭苑E座,愛賢街",OI YIN STTUNG YUK COURTblankblank|Phase1|BlockE|8|3consid6.98,8,低層,東南,呂字型,基本,業主減價 上車筍盤 歡迎約睇
24607,19020400140031,ASP,2019-01-16,RES,blank,1982/12,4.88,403,313,12109,15591,blank,blank,5494341,19020400140031,G,18.0,A,blank,blank,blank,SHAUKIWAN CTR,筲箕灣中心,FACTORY ST,工廠街,9,blank,HSKW,SL104sAss1RP /,SHAUKIWAN CTR||Phase |Block A,工廠街SHAUKIWAN CTR|Phase|BlockA,工廠街SHAUKIWAN CTR|Phase|BlockA|18|G,筲箕灣/西灣河,1982,38,blankblank,9 FACTORY ST|工廠街,9 FACTORY ST,9 工廠街,"筲箕灣中心A座,工廠街","SHAUKIWAN CTR(BLOCK A),FACTORY ST","SHAUKIWAN CTR(Block A),FACTORY ST|筲箕灣中心A座,工廠街",FACTORY STSHAUKIWAN CTRblankblank|Phaseblank|BlockA|18|Gconsid4.88,18,高層,北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
24608,19020400140062,ASP,2019-01-03,RES,blank,1995/12,5.1,829,598,6152,8528,blank,BW:4 SF (GI/NE) / ,5494343,19020400140062,3,30.0,C,2,WAH HEI HSE,華熹閣,TUNG HEI COURT,東熹苑,YIU HING RD,耀興道,38,blank,HSKW,SIL834RP,TUNG HEI COURT|WAH HEI HSE華熹閣|Phase 2|Block C,耀興道TUNG HEI COURTWAH HEI HSE華熹閣|Phase2|BlockC,耀興道TUNG HEI COURTWAH HEI HSE華熹閣|Phase2|BlockC|30|3,筲箕灣/西灣河,1995,25,WAH HEI HSE華熹閣,38 YIU HING RD|耀興道,38 YIU HING RD,38 耀興道,"華熹閣,東熹苑,耀興道","WAH HEI HSE,TUNG HEI COURT,YIU HING RD","WAH HEI HSE,TUNG HEI COURT,YIU HING RD|華熹閣,東熹苑,耀興道",YIU HING RDTUNG HEI COURTWAH HEI HSE華熹閣|Phase2|BlockC|30|3consid5.1,30,低層,西北,四正,良好,單位實用四正 交通方便 配套完善
24609,19020400660021,ASP,2019-01-23,RES,blank,1995/12,4.6,602,435,7641,10575,blank,BW:4 SF (GI/NE) / ,5494492,19020400660021,7,22.0,A,1,KING HEI HSE,景熹閣,TUNG HEI COURT,東熹苑,YIU HING RD,耀興道,38,blank,HSKW,SIL834RP,TUNG HEI COURT|KING HEI HSE景熹閣|Phase 1|Block A,耀興道TUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA,耀興道TUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA|22|7,筲箕灣/西灣河,1995,25,KING HEI HSE景熹閣,38 YIU HING RD|耀興道,38 YIU HING RD,38 耀興道,"景熹閣,東熹苑,耀興道","KING HEI HSE,TUNG HEI COURT,YIU HING RD","KING HEI HSE,TUNG HEI COURT,YIU HING RD|景熹閣,東熹苑,耀興道",YIU HING RDTUNG HEI COURTKING HEI HSE景熹閣|Phase1|BlockA|22|7consid4.6,22,高層,北,呂字型,基本,單位實用四正 交通方便 配套完善
