,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
27296,19102201500019,ASP,2019-10-03,RES,blank,1974/02,2.0,0,370,0,5405,blank,blank,5630017,19102201500019,2,14.0,blank,1,blank,blank,KWAN YICK BLDG,均益大廈,DES VOEUX RD W,德輔道西,432,blank,HKT,ML182RP / ML181RP /,KWAN YICK BLDG||Phase 1|Block ,德輔道西KWAN YICK BLDG|Phase1|Block,德輔道西KWAN YICK BLDG|Phase1|Block|14|2,堅尼地城,1974,46,blankblank,432 DES VOEUX RD W|德輔道西,432 DES VOEUX RD W,432 德輔道西,"均益大廈1期,德輔道西","KWAN YICK BLDG(PHASE 1),DES VOEUX RD W","KWAN YICK BLDG(Phase 1),DES VOEUX RD W|均益大廈1期,德輔道西",DES VOEUX RD WKWAN YICK BLDGblankblank|Phase1|Blockblank|14|2consid2.0,14,中,中層,西南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26726,19011602110053,ASP,2019-01-03,RES,blank,1988/12,2.2,139,121,15827,18182,blank,FR:119 SF / ,5485764,19011602110053,C,,blank,blank,GREENVIEW COURT,怡景苑,blank,blank,CHING LIN TERR,青蓮臺,7,8,HKT,IL2698 / IL2699,|GREENVIEW COURT怡景苑|Phase |Block ,青蓮臺GREENVIEW COURT怡景苑|Phase|Block,青蓮臺GREENVIEW COURT怡景苑|Phase|Block|G|C,堅尼地城,1988,32,GREENVIEW COURT怡景苑,7-8 CHING LIN TERR|青蓮臺,7-8 CHING LIN TERR,7-8 青蓮臺,"怡景苑,青蓮臺","GREENVIEW COURT,CHING LIN TERR","GREENVIEW COURT,CHING LIN TERR|怡景苑,青蓮臺",CHING LIN TERRblankGREENVIEW COURT怡景苑|Phaseblank|Blockblank|G|Cconsid2.2,G,低,低層,北,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27736,20062301360102,ASP,2020-06-15,RES,blank,1979/06,2.7,0,174,0,15517,blank,blank,5728082,20062301360102,F,1.0,blank,blank,blank,blank,blank,blank,CHING LIN TERR,青蓮臺,3,blank,HKT,IL2692 / IL2693 / IL2704,||Phase |Block ,青蓮臺|Phase|Block,青蓮臺|Phase|Block|1|F,堅尼地城,1979,41,blankblank,3 CHING LIN TERR|青蓮臺,3 CHING LIN TERR,3 青蓮臺,3 青蓮臺,3 CHING LIN TERR,3 CHING LIN TERR|青蓮臺,CHING LIN TERRblankblankblank|Phaseblank|Blockblank|1|Fconsid2.7,1,低,中層,西北,四正,有,業主減價 上車筍盤 歡迎約睇
27275,19100201210013,ASP,2019-09-27,RES,blank,1980/01,2.82,190,140,14842,20143,blank,blank,5619221,19100201210013,B,23.0,blank,blank,MEI WAH MANS,美華大廈,blank,blank,SMITHFIELD,士美非路,42,blank,HKT,IL3224RP / IL3415RP,|MEI WAH MANS美華大廈|Phase |Block ,士美非路MEI WAH MANS美華大廈|Phase|Block,士美非路MEI WAH MANS美華大廈|Phase|Block|23|B,堅尼地城,1980,40,MEI WAH MANS美華大廈,42 SMITHFIELD|士美非路,42 SMITHFIELD,42 士美非路,"美華大廈,士美非路","MEI WAH MANS,SMITHFIELD","MEI WAH MANS,SMITHFIELD|美華大廈,士美非路",SMITHFIELDblankMEI WAH MANS美華大廈|Phaseblank|Blockblank|23|Bconsid2.82,23,低,中層,西南,四正,有,業主減價 上車筍盤 歡迎約睇
27112,19062701420014,ASP,2019-06-05,RES,blank,1974/02,3.0,0,260,0,11538,blank,blank,5572895,19062701420014,23A,12.0,blank,1,blank,blank,KWAN YICK BLDG,均益大廈,DES VOEUX RD W,德輔道西,432,blank,HKT,ML182RP / ML181RP /,KWAN YICK BLDG||Phase 1|Block ,德輔道西KWAN YICK BLDG|Phase1|Block,德輔道西KWAN YICK BLDG|Phase1|Block|12|23A,堅尼地城,1974,46,blankblank,432 DES VOEUX RD W|德輔道西,432 DES VOEUX RD W,432 德輔道西,"均益大廈1期,德輔道西","KWAN YICK BLDG(PHASE 1),DES VOEUX RD W","KWAN YICK BLDG(Phase 1),DES VOEUX RD W|均益大廈1期,德輔道西",DES VOEUX RD WKWAN YICK BLDGblankblank|Phase1|Blockblank|12|23Aconsid3.0,12,中,高層,東南,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27012,19051700580098,ASP,2019-04-25,RES,blank,1980/10,3.1,233,184,13305,16848,blank,blank,5545447,19051700580098,F,20.0,blank,blank,HAN YU BLDG,恒裕大廈,blank,blank,CADOGAN ST,加多近街,45,55,HKT,IL905sAss1sHss1RP /,|HAN YU BLDG恒裕大廈|Phase |Block ,加多近街HAN YU BLDG恒裕大廈|Phase|Block,加多近街HAN YU BLDG恒裕大廈|Phase|Block|20|F,堅尼地城,1980,40,HAN YU BLDG恒裕大廈,45-55 CADOGAN ST|加多近街,45-55 CADOGAN ST,45-55 加多近街,"恒裕大廈,加多近街","HAN YU BLDG,CADOGAN ST","HAN YU BLDG,CADOGAN ST|恒裕大廈,加多近街",CADOGAN STblankHAN YU BLDG恒裕大廈|Phaseblank|Blockblank|20|Fconsid3.1,20,低,高層,東北,沒資料,基本,單位實用四正 交通方便 配套完善
27360,19120500370229,ASP,2019-11-25,RES,blank,1966/06,3.6,0,255,0,14118,blank,blank,5649615,19120500370229,3,14.0,B,blank,blank,blank,HOI TAO BLDG,海都樓,BELCHER'S ST,卑路乍街,7,11,HKT,ML266RP / ML267RP /,HOI TAO BLDG||Phase |Block B,卑路乍街HOI TAO BLDG|Phase|BlockB,卑路乍街HOI TAO BLDG|Phase|BlockB|14|3,堅尼地城,1966,54,blankblank,7-11 BELCHER'S ST|卑路乍街,7-11 BELCHER'S ST,7-11 卑路乍街,"海都樓B座,卑路乍街","HOI TAO BLDG(BLOCK B),BELCHER'S ST","HOI TAO BLDG(Block B),BELCHER'S ST|海都樓B座,卑路乍街",BELCHER'S STHOI TAO BLDGblankblank|Phaseblank|BlockB|14|3consid3.6,14,近乎零,低層,西南,四正,良好,單位實用四正 交通方便 配套完善
27608,20051201770089,ASP,2020-05-05,RES,blank,1979/06,3.68,0,239,0,15397,UNIT 1E KNOWN AS FLAT E OF NO.1 CHING LIN TERR                                  ,blank,5705287,20051201770089,E,2.0,blank,blank,blank,blank,blank,blank,CHING LIN TERR,青蓮臺,1,blank,HKT,IL2692 / IL2693 / IL2704,||Phase |Block ,青蓮臺|Phase|Block,青蓮臺|Phase|Block|2|E,堅尼地城,1979,41,blankblank,1 CHING LIN TERR|青蓮臺,1 CHING LIN TERR,1 青蓮臺,1 青蓮臺,1 CHING LIN TERR,1 CHING LIN TERR|青蓮臺,CHING LIN TERRblankblankblank|Phaseblank|Blockblank|2|Econsid3.68,2,低,高層,北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
26932,19042900260053,ASP,2019-04-02,RES,blank,1966/07,3.7,0,340,0,10882,blank,blank,5533441,19042900260053,D,8.0,blank,blank,KELLY COURT,吉利樓,blank,blank,CATCHICK ST,吉席街,9,15,HKT,ML242sLRP / ML242sPss1RP/,|KELLY COURT吉利樓|Phase |Block ,吉席街KELLY COURT吉利樓|Phase|Block,吉席街KELLY COURT吉利樓|Phase|Block|8|D,堅尼地城,1966,54,KELLY COURT吉利樓,9-15 CATCHICK ST|吉席街,9-15 CATCHICK ST,9-15 吉席街,"吉利樓,吉席街","KELLY COURT,CATCHICK ST","KELLY COURT,CATCHICK ST|吉利樓,吉席街",CATCHICK STblankKELLY COURT吉利樓|Phaseblank|Blockblank|8|Dconsid3.7,8,近乎零,中層,東,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
27434,20020300780212,ASP,2020-01-20,RES,blank,1966/06,3.7,0,255,0,14510,blank,blank,5667900,20020300780212,6,11.0,B,blank,blank,blank,HOI TAO BLDG,海都樓,BELCHER'S ST,卑路乍街,7,11,HKT,ML266RP / ML267RP /,HOI TAO BLDG||Phase |Block B,卑路乍街HOI TAO BLDG|Phase|BlockB,卑路乍街HOI TAO BLDG|Phase|BlockB|11|6,堅尼地城,1966,54,blankblank,7-11 BELCHER'S ST|卑路乍街,7-11 BELCHER'S ST,7-11 卑路乍街,"海都樓B座,卑路乍街","HOI TAO BLDG(BLOCK B),BELCHER'S ST","HOI TAO BLDG(Block B),BELCHER'S ST|海都樓B座,卑路乍街",BELCHER'S STHOI TAO BLDGblankblank|Phaseblank|BlockB|11|6consid3.7,11,近乎零,低層,東北,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
