,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_address,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
33403,20041600860011,ASP,2020-04-07,RES,blank,1986/06,1.98,0,277,0,7148,blank,blank,5696621,20041600860011,20,20.0,blank,blank,TSUI TO HSE,翠桃樓,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI TO HSE翠桃樓|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI TO HSE翠桃樓|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI TO HSE翠桃樓|Phase|Block|20|20,觀塘,1986,34,TSUI TO HSE翠桃樓,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠桃樓(翠屏(北)村),翠屏道","TSUI TO HSE,TSUI PING (NORTH) EST,TSUI PING RD","TSUI TO HSE,TSUI PING (NORTH) EST,TSUI PING RD|翠桃樓(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI TO HSE翠桃樓|Phaseblank|Blockblank|20|20consid1.98,20,低,高層,西南,沒資料,有,業主減價 上車筍盤 歡迎約睇
33334,20031200090322,ASP,2020-03-03,RES,blank,1966/02,1.99,0,276,0,7210,blank,blank,5683966,20031200090322,A,3.0,blank,blank,SHUN KING BLDG,順景大樓,blank,blank,KA LOK ST,嘉樂街,19,blank,KKT,KTIL462 / KTIL463,|SHUN KING BLDG順景大樓|Phase |Block ,嘉樂街SHUN KING BLDG順景大樓|Phase|Block,嘉樂街SHUN KING BLDG順景大樓|Phase|Block|3|A,觀塘,1966,54,SHUN KING BLDG順景大樓,19 KA LOK ST,19 嘉樂街,19 KA LOK ST|19 嘉樂街,"順景大樓,嘉樂街","SHUN KING BLDG,KA LOK ST","SHUN KING BLDG,KA LOK ST|順景大樓,嘉樂街",KA LOK STblankSHUN KING BLDG順景大樓|Phaseblank|Blockblank|3|Aconsid1.99,3,近乎零,中層,西,呂字型,基本,業主減價 上車筍盤 歡迎約睇
33297,20021700760018,ASP,2020-01-22,RES,blank,1973/01,2.0,0,313,0,6390,blank,blank,5675257,20021700760018,blank,2.0,blank,blank,blank,blank,blank,blank,TING YIP ST,定業街,22,blank,KKT,NKIL5220,||Phase |Block ,定業街|Phase|Block,定業街|Phase|Block|2|,觀塘,1973,47,blankblank,22 TING YIP ST,22 定業街,22 TING YIP ST|22 定業街,22 定業街,22 TING YIP ST,22 TING YIP ST|22 定業街,TING YIP STblankblankblank|Phaseblank|Blockblank|2|blankconsid2.0,2,中,中層,東北,呂字型,良好,單位實用四正 交通方便 配套完善
32672,19042500780207,ASP,2019-04-16,RES,blank,1969/05,2.05,0,245,0,8367,blank,blank,5531675,19042500780207,A14,8.0,A,1,blank,blank,SHUI NING HSE,瑞寧樓,SHUI NING ST,瑞寧街,34,blank,KKT,KTIL596 / KTIL595,SHUI NING HSE||Phase 1|Block A,瑞寧街SHUI NING HSE|Phase1|BlockA,瑞寧街SHUI NING HSE|Phase1|BlockA|8|A14,觀塘,1969,51,blankblank,34 SHUI NING ST,34 瑞寧街,34 SHUI NING ST|34 瑞寧街,"瑞寧樓A座,瑞寧街","SHUI NING HSE(BLOCK A),SHUI NING ST","SHUI NING HSE(Block A),SHUI NING ST|瑞寧樓A座,瑞寧街",SHUI NING STSHUI NING HSEblankblank|Phase1|BlockA|8|A14consid2.05,8,中,低層,西北,四正,基本,單位實用四正 交通方便 配套完善
33601,20062201720047,ASP,2020-06-15,RES,blank,1982/04,2.1,0,358,0,5866,blank,blank,5727414,20062201720047,1,8.0,blank,blank,TSUI NAM HSE - HIGH BLK,翠楠樓 - 高座,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block|8|1,觀塘,1982,38,TSUI NAM HSE - HIGH BLK翠楠樓 - 高座,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠楠樓 - 高座(翠屏(北)村),翠屏道","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD|翠楠樓 - 高座(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phaseblank|Blockblank|8|1consid2.1,8,低,高層,南,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
33046,19092401790423,ASP,2019-09-18,RES,blank,1990/05,2.11,0,267,0,7903,blank,blank,5615611,19092401790423,2,15.0,blank,blank,TSUI TSZ HSE,翠梓樓,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI TSZ HSE翠梓樓|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI TSZ HSE翠梓樓|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI TSZ HSE翠梓樓|Phase|Block|15|2,觀塘,1990,30,TSUI TSZ HSE翠梓樓,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠梓樓(翠屏(北)村),翠屏道","TSUI TSZ HSE,TSUI PING (NORTH) EST,TSUI PING RD","TSUI TSZ HSE,TSUI PING (NORTH) EST,TSUI PING RD|翠梓樓(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI TSZ HSE翠梓樓|Phaseblank|Blockblank|15|2consid2.11,15,低,高層,東南,沒資料,基本,單位實用四正 交通方便 配套完善
32561,19040402040115,ASP,2019-03-26,RES,blank,1969/05,2.15,0,267,0,8052,RF                                                                                ,blank,5521215,19040402040115,B14,8.0,B,2,blank,blank,SHUI NING HSE,瑞寧樓,SHUI NING ST,瑞寧街,34,blank,KKT,KTIL596 / KTIL595,SHUI NING HSE||Phase 2|Block B,瑞寧街SHUI NING HSE|Phase2|BlockB,瑞寧街SHUI NING HSE|Phase2|BlockB|8|B14,觀塘,1969,51,blankblank,34 SHUI NING ST,34 瑞寧街,34 SHUI NING ST|34 瑞寧街,"瑞寧樓B座,瑞寧街","SHUI NING HSE(BLOCK B),SHUI NING ST","SHUI NING HSE(Block B),SHUI NING ST|瑞寧樓B座,瑞寧街",SHUI NING STSHUI NING HSEblankblank|Phase2|BlockB|8|B14consid2.15,8,中,高層,西北,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
33429,20042902020071,ASP,2020-04-14,RES,blank,1990/07,2.15,0,267,0,8052,blank,blank,5701595,20042902020071,15,17.0,blank,blank,TSUI YUE HSE,翠榆樓,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI YUE HSE翠榆樓|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI YUE HSE翠榆樓|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI YUE HSE翠榆樓|Phase|Block|17|15,觀塘,1990,30,TSUI YUE HSE翠榆樓,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠榆樓(翠屏(北)村),翠屏道","TSUI YUE HSE,TSUI PING (NORTH) EST,TSUI PING RD","TSUI YUE HSE,TSUI PING (NORTH) EST,TSUI PING RD|翠榆樓(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI YUE HSE翠榆樓|Phaseblank|Blockblank|17|15consid2.15,17,低,高層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
32471,19032100970015,ASP,2019-03-11,RES,blank,1969/05,2.18,0,275,0,7927,blank,blank,5513341,19032100970015,A13,5.0,A,1,blank,blank,SHUI NING HSE,瑞寧樓,SHUI NING ST,瑞寧街,34,blank,KKT,KTIL596 / KTIL595,SHUI NING HSE||Phase 1|Block A,瑞寧街SHUI NING HSE|Phase1|BlockA,瑞寧街SHUI NING HSE|Phase1|BlockA|5|A13,觀塘,1969,51,blankblank,34 SHUI NING ST,34 瑞寧街,34 SHUI NING ST|34 瑞寧街,"瑞寧樓A座,瑞寧街","SHUI NING HSE(BLOCK A),SHUI NING ST","SHUI NING HSE(Block A),SHUI NING ST|瑞寧樓A座,瑞寧街",SHUI NING STSHUI NING HSEblankblank|Phase1|BlockA|5|A13consid2.18,5,中,高層,南,呂字型,基本,單位實用四正 交通方便 配套完善
31360,19011102360051,ASP,2019-01-04,RES,blank,1982/04,2.2,0,424,0,5189,blank,blank,5483819,19011102360051,6,3.0,blank,blank,TSUI NAM HSE - HIGH BLK,翠楠樓 - 高座,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block|3|6,觀塘,1982,38,TSUI NAM HSE - HIGH BLK翠楠樓 - 高座,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠楠樓 - 高座(翠屏(北)村),翠屏道","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD|翠楠樓 - 高座(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phaseblank|Blockblank|3|6consid2.2,3,低,中層,東北,呂字型,有,單位實用四正 交通方便 配套完善
33671,20072401050054,ASP,2020-06-26,RES,blank,1973/01,2.2,0,340,0,6471,blank,blank,5744919,20072401050054,D,2.0,blank,blank,ON TAI BLDG,安泰大樓,blank,blank,TING ON ST,定安街,45,51,KKT,NKIL5303,|ON TAI BLDG安泰大樓|Phase |Block ,定安街ON TAI BLDG安泰大樓|Phase|Block,定安街ON TAI BLDG安泰大樓|Phase|Block|2|D,觀塘,1973,47,ON TAI BLDG安泰大樓,45-51 TING ON ST,45-51 定安街,45-51 TING ON ST|45-51 定安街,"安泰大樓,定安街","ON TAI BLDG,TING ON ST","ON TAI BLDG,TING ON ST|安泰大樓,定安街",TING ON STblankON TAI BLDG安泰大樓|Phaseblank|Blockblank|2|Dconsid2.2,2,中,高層,東,沒資料,有,單位實用四正 交通方便 配套完善
32799,19052402410024,ASP,2019-05-10,RES,blank,1982/04,2.2,0,358,0,6145,blank,blank,5551919,19052402410024,7,13.0,blank,blank,TSUI NAM HSE - HIGH BLK,翠楠樓 - 高座,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phase|Block|13|7,觀塘,1982,38,TSUI NAM HSE - HIGH BLK翠楠樓 - 高座,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠楠樓 - 高座(翠屏(北)村),翠屏道","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD","TSUI NAM HSE - HIGH BLK,TSUI PING (NORTH) EST,TSUI PING RD|翠楠樓 - 高座(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI NAM HSE - HIGH BLK翠楠樓 - 高座|Phaseblank|Blockblank|13|7consid2.2,13,低,低層,南,沒資料,有,業主減價 上車筍盤 歡迎約睇
33234,20011000730146,ASP,2020-01-02,RES,blank,1969/05,2.2,0,253,0,8696,blank,blank,5661316,20011000730146,B13,7.0,B,2,blank,blank,SHUI NING HSE,瑞寧樓,SHUI NING ST,瑞寧街,34,blank,KKT,KTIL596 / KTIL595,SHUI NING HSE||Phase 2|Block B,瑞寧街SHUI NING HSE|Phase2|BlockB,瑞寧街SHUI NING HSE|Phase2|BlockB|7|B13,觀塘,1969,51,blankblank,34 SHUI NING ST,34 瑞寧街,34 SHUI NING ST|34 瑞寧街,"瑞寧樓B座,瑞寧街","SHUI NING HSE(BLOCK B),SHUI NING ST","SHUI NING HSE(Block B),SHUI NING ST|瑞寧樓B座,瑞寧街",SHUI NING STSHUI NING HSEblankblank|Phase2|BlockB|7|B13consid2.2,7,中,中層,南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
33144,19112102230064,ASP,2019-11-08,RES,blank,1986/07,2.2,0,381,0,5774,blank,blank,5643127,19112102230064,3,22.0,blank,blank,TSUI YUNG HSE,翠榕樓,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI YUNG HSE翠榕樓|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI YUNG HSE翠榕樓|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI YUNG HSE翠榕樓|Phase|Block|22|3,觀塘,1986,34,TSUI YUNG HSE翠榕樓,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠榕樓(翠屏(北)村),翠屏道","TSUI YUNG HSE,TSUI PING (NORTH) EST,TSUI PING RD","TSUI YUNG HSE,TSUI PING (NORTH) EST,TSUI PING RD|翠榕樓(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI YUNG HSE翠榕樓|Phaseblank|Blockblank|22|3consid2.2,22,低,中層,東,沒資料,基本,單位實用四正 交通方便 配套完善
32272,19012801490446,ASP,2019-01-16,RES,blank,1990/07,2.26,0,228,0,9912,blank,blank,5490886,19012801490446,3,15.0,blank,blank,TSUI ON HSE,翠桉樓,TSUI PING (NORTH) EST,翠屏(北)村,TSUI PING RD,翠屏道,19,blank,KKT,KTIL754,TSUI PING (NORTH) EST|TSUI ON HSE翠桉樓|Phase |Block ,翠屏道TSUI PING (NORTH) ESTTSUI ON HSE翠桉樓|Phase|Block,翠屏道TSUI PING (NORTH) ESTTSUI ON HSE翠桉樓|Phase|Block|15|3,觀塘,1990,30,TSUI ON HSE翠桉樓,19 TSUI PING RD,19 翠屏道,19 TSUI PING RD|19 翠屏道,"翠桉樓(翠屏(北)村),翠屏道","TSUI ON HSE,TSUI PING (NORTH) EST,TSUI PING RD","TSUI ON HSE,TSUI PING (NORTH) EST,TSUI PING RD|翠桉樓(翠屏(北)村),翠屏道",TSUI PING RDTSUI PING (NORTH) ESTTSUI ON HSE翠桉樓|Phaseblank|Blockblank|15|3consid2.26,15,低,低層,南,沒資料,基本,業主減價 上車筍盤 歡迎約睇
