,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address_en,st_address_ch,st_address,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
48639,19061401720047,ASP,2019-06-01,RES,blank,1957/06,0.85,0,140,0,6071,blank,blank,5565272,19061401720047,B,5.0,blank,blank,blank,blank,blank,blank,TO KWA WAN RD,土瓜灣道,17,blank,KKC,KML52sBss1sARP,||Phase |Block ,土瓜灣道|Phase|Block,土瓜灣道|Phase|Block|5|B,九龍城,1957,63,blankblank,17 TO KWA WAN RD,17 土瓜灣道,17 TO KWA WAN RD|17 土瓜灣道,17 土瓜灣道,17 TO KWA WAN RD,17 TO KWA WAN RD|17 土瓜灣道,TO KWA WAN RDblankblankblank|Phaseblank|Blockblank|5|Bconsid0.85,5,高,低層,東北,四正,良好,業主減價 上車筍盤 歡迎約睇
49468,20052100750065,ASP,2020-05-11,RES,blank,1980/02,1.6,0,140,0,11429,blank,blank,5709819,20052100750065,B,3.0,blank,blank,blank,blank,blank,blank,SOUTH WALL RD,城南道,34,blank,KKC,NKIL1030RP,||Phase |Block ,城南道|Phase|Block,城南道|Phase|Block|3|B,九龍城,1980,40,blankblank,34 SOUTH WALL RD,34 城南道,34 SOUTH WALL RD|34 城南道,34 城南道,34 SOUTH WALL RD,34 SOUTH WALL RD|34 城南道,SOUTH WALL RDblankblankblank|Phaseblank|Blockblank|3|Bconsid1.6,3,低,高層,西北,呂字型,基本,業主減價 上車筍盤 歡迎約睇
49233,20022801280030,ASP,2020-01-21,RES,blank,2019/04,1.92,0,357,0,5378,blank,BAL:22 SF (NI) / ,5679726,20022801280030,A,18.0,blank,blank,80 MAIDSTONE ROAD,翰畋,blank,blank,MAIDSTONE RD,美善同道,80,blank,KKC,KIL9692,|80 MAIDSTONE ROAD翰畋|Phase |Block ,美善同道80 MAIDSTONE ROAD翰畋|Phase|Block,美善同道80 MAIDSTONE ROAD翰畋|Phase|Block|18|A,九龍城,2019,1,80 MAIDSTONE ROAD翰畋,80 MAIDSTONE RD,80 美善同道,80 MAIDSTONE RD|80 美善同道,"翰畋,美善同道","80 MAIDSTONE ROAD,MAIDSTONE RD","80 MAIDSTONE ROAD,MAIDSTONE RD|翰畋,美善同道",MAIDSTONE RDblank80 MAIDSTONE ROAD翰畋|Phaseblank|Blockblank|18|Aconsid1.92,18,近乎零,中層,北,沒資料,良好,單位實用四正 交通方便 配套完善
48969,19110401120089,ASP,2019-10-29,RES,blank,1982/07,1.99,389,300,5116,6633,blank,blank,5635125,19110401120089,A,9.0,blank,blank,FUNG YUE MANS,豐裕大廈,blank,blank,KOWLOON CITY RD,九龍城道,47,53,KKC,KIL6507 / KIL6506 /,|FUNG YUE MANS豐裕大廈|Phase |Block ,九龍城道FUNG YUE MANS豐裕大廈|Phase|Block,九龍城道FUNG YUE MANS豐裕大廈|Phase|Block|9|A,九龍城,1982,38,FUNG YUE MANS豐裕大廈,47-53 KOWLOON CITY RD,47-53 九龍城道,47-53 KOWLOON CITY RD|47-53 九龍城道,"豐裕大廈,九龍城道","FUNG YUE MANS,KOWLOON CITY RD","FUNG YUE MANS,KOWLOON CITY RD|豐裕大廈,九龍城道",KOWLOON CITY RDblankFUNG YUE MANS豐裕大廈|Phaseblank|Blockblank|9|Aconsid1.99,9,低,高層,南,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
48914,19100800240019,ASP,2019-09-13,RES,blank,1991/05,2.0,0,145,0,13793,blank,blank,5621435,19100800240019,C,3.0,blank,blank,PO MAN COURT,寶文閣,blank,blank,LUNG KONG RD,龍崗道,45,47,KKC,NKIL4082 / NKIL3520,|PO MAN COURT寶文閣|Phase |Block ,龍崗道PO MAN COURT寶文閣|Phase|Block,龍崗道PO MAN COURT寶文閣|Phase|Block|3|C,九龍城,1991,29,PO MAN COURT寶文閣,45-47 LUNG KONG RD,45-47 龍崗道,45-47 LUNG KONG RD|45-47 龍崗道,"寶文閣,龍崗道","PO MAN COURT,LUNG KONG RD","PO MAN COURT,LUNG KONG RD|寶文閣,龍崗道",LUNG KONG RDblankPO MAN COURT寶文閣|Phaseblank|Blockblank|3|Cconsid2.0,3,低,中層,西,沒資料,良好,業主減價 上車筍盤 歡迎約睇
49725,20072801580037,ASP,2020-07-21,RES,blank,1991/05,2.07,0,154,0,13442,blank,blank,5746566,20072801580037,D,4.0,blank,blank,PO MAN COURT,寶文閣,blank,blank,LUNG KONG RD,龍崗道,45,47,KKC,NKIL4082 / NKIL3520,|PO MAN COURT寶文閣|Phase |Block ,龍崗道PO MAN COURT寶文閣|Phase|Block,龍崗道PO MAN COURT寶文閣|Phase|Block|4|D,九龍城,1991,29,PO MAN COURT寶文閣,45-47 LUNG KONG RD,45-47 龍崗道,45-47 LUNG KONG RD|45-47 龍崗道,"寶文閣,龍崗道","PO MAN COURT,LUNG KONG RD","PO MAN COURT,LUNG KONG RD|寶文閣,龍崗道",LUNG KONG RDblankPO MAN COURT寶文閣|Phaseblank|Blockblank|4|Dconsid2.07,4,低,中層,西,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
49486,20052600660010,ASP,2020-05-15,RES,blank,1987/06,2.12,0,210,0,10095,blank,blank,5711974,20052600660010,A,4.0,blank,blank,KAM LUNG HSE,金龍閣,blank,blank,LUNG KONG RD,龍崗道,7,blank,KKC,NKIL1777RP,|KAM LUNG HSE金龍閣|Phase |Block ,龍崗道KAM LUNG HSE金龍閣|Phase|Block,龍崗道KAM LUNG HSE金龍閣|Phase|Block|4|A,九龍城,1987,33,KAM LUNG HSE金龍閣,7 LUNG KONG RD,7 龍崗道,7 LUNG KONG RD|7 龍崗道,"金龍閣,龍崗道","KAM LUNG HSE,LUNG KONG RD","KAM LUNG HSE,LUNG KONG RD|金龍閣,龍崗道",LUNG KONG RDblankKAM LUNG HSE金龍閣|Phaseblank|Blockblank|4|Aconsid2.12,4,低,中層,西,呂字型,有,業主減價 上車筍盤 歡迎約睇
48843,19082901740074,ASP,2019-08-06,RES,blank,1963/05,2.18,0,190,0,11474,blank,blank,5605849,19082901740074,PORTION 1 OF I,8.0,blank,blank,CHUNG NAM MANS,中南大廈,blank,blank,MA TAU CHUNG RD,馬頭涌道,68,88,KKC,KIL4311RP,|CHUNG NAM MANS中南大廈|Phase |Block ,馬頭涌道CHUNG NAM MANS中南大廈|Phase|Block,馬頭涌道CHUNG NAM MANS中南大廈|Phase|Block|8|PORTION 1 OF I,九龍城,1963,57,CHUNG NAM MANS中南大廈,68-88 MA TAU CHUNG RD,68-88 馬頭涌道,68-88 MA TAU CHUNG RD|68-88 馬頭涌道,"中南大廈,馬頭涌道","CHUNG NAM MANS,MA TAU CHUNG RD","CHUNG NAM MANS,MA TAU CHUNG RD|中南大廈,馬頭涌道",MA TAU CHUNG RDblankCHUNG NAM MANS中南大廈|Phaseblank|Blockblank|8|PORTION 1 OF Iconsid2.18,8,高,低層,北,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
48764,19072901701065,ASP,2019-07-19,RES,blank,1972/05,2.2,336,280,6548,7857,blank,blank,5589100,19072901701065,6,14.0,C,blank,blank,blank,I-FENG MANS,益豐大廈,TO KWA WAN RD,土瓜灣道,239,blank,KKC,KML73sARP,I-FENG MANS||Phase |Block C,土瓜灣道I-FENG MANS|Phase|BlockC,土瓜灣道I-FENG MANS|Phase|BlockC|14|6,九龍城,1972,48,blankblank,239 TO KWA WAN RD,239 土瓜灣道,239 TO KWA WAN RD|239 土瓜灣道,"益豐大廈C座,土瓜灣道","I-FENG MANS(BLOCK C),TO KWA WAN RD","I-FENG MANS(Block C),TO KWA WAN RD|益豐大廈C座,土瓜灣道",TO KWA WAN RDI-FENG MANSblankblank|Phaseblank|BlockC|14|6consid2.2,14,中,中層,東,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
47988,19032201590055,ASP,2019-02-28,RES,blank,1989/04,2.28,0,285,0,8000,blank,blank,5514260,19032201590055,B,5.0,blank,blank,SHING YIP MANS,成業樓,blank,blank,NGA TSIN LONG RD,衙前塱道,52,54,KKC,NKIL1932RP / NKIL1938RP,|SHING YIP MANS成業樓|Phase |Block ,衙前塱道SHING YIP MANS成業樓|Phase|Block,衙前塱道SHING YIP MANS成業樓|Phase|Block|5|B,九龍城,1989,31,SHING YIP MANS成業樓,52-54 NGA TSIN LONG RD,52-54 衙前塱道,52-54 NGA TSIN LONG RD|52-54 衙前塱道,"成業樓,衙前塱道","SHING YIP MANS,NGA TSIN LONG RD","SHING YIP MANS,NGA TSIN LONG RD|成業樓,衙前塱道",NGA TSIN LONG RDblankSHING YIP MANS成業樓|Phaseblank|Blockblank|5|Bconsid2.28,5,低,高層,西北,呂字型,基本,單位實用四正 交通方便 配套完善
