,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
32641,20041501090046,ASP,2020-03-27,RES,blank,1969/02,1.2,0,109,0,11009,blank,blank,5696037,20041501090046,A3,2.0,blank,blank,YAN SHING MANS,仁誠大廈,blank,blank,MORRISON HILL RD,摩理臣山道,29,blank,HWC,IL1313sARP,|YAN SHING MANS仁誠大廈|Phase |Block ,摩理臣山道YAN SHING MANS仁誠大廈|Phase|Block,摩理臣山道YAN SHING MANS仁誠大廈|Phase|Block|2|A3,灣仔,1969,51,YAN SHING MANS仁誠大廈,29 MORRISON HILL RD|摩理臣山道,29 MORRISON HILL RD,29 摩理臣山道,"仁誠大廈,摩理臣山道","YAN SHING MANS,MORRISON HILL RD","YAN SHING MANS,MORRISON HILL RD|仁誠大廈,摩理臣山道",MORRISON HILL RDblankYAN SHING MANS仁誠大廈|Phaseblank|Blockblank|2|A3consid1.2,2,中,高層,西,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
32261,19090600590079,ASP,2019-08-01,RES,blank,1965/06,2.0,0,392,0,5102,blank,blank,5608752,19090600590079,A,8.0,blank,blank,YICK WAH BLDG,益華大廈,blank,blank,HENNESSY RD,軒尼詩道,319,321,HWC,IL2622sAss1,|YICK WAH BLDG益華大廈|Phase |Block ,軒尼詩道YICK WAH BLDG益華大廈|Phase|Block,軒尼詩道YICK WAH BLDG益華大廈|Phase|Block|8|A,灣仔,1965,55,YICK WAH BLDG益華大廈,319-321 HENNESSY RD|軒尼詩道,319-321 HENNESSY RD,319-321 軒尼詩道,"益華大廈,軒尼詩道","YICK WAH BLDG,HENNESSY RD","YICK WAH BLDG,HENNESSY RD|益華大廈,軒尼詩道",HENNESSY RDblankYICK WAH BLDG益華大廈|Phaseblank|Blockblank|8|Aconsid2.0,8,近乎零,中層,東南,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
32531,20020700710045,ASP,2020-01-20,RES,blank,1980/06,2.7,495,370,5455,7297,blank,blank,5671229,20020700710045,A,8.0,blank,blank,HANG TAT MANS,恒達樓,blank,blank,LOCKHART RD,駱克道,161,165,HWC,IL2778sCRP /,|HANG TAT MANS恒達樓|Phase |Block ,駱克道HANG TAT MANS恒達樓|Phase|Block,駱克道HANG TAT MANS恒達樓|Phase|Block|8|A,灣仔,1980,40,HANG TAT MANS恒達樓,161-165 LOCKHART RD|駱克道,161-165 LOCKHART RD,161-165 駱克道,"恒達樓,駱克道","HANG TAT MANS,LOCKHART RD","HANG TAT MANS,LOCKHART RD|恒達樓,駱克道",LOCKHART RDblankHANG TAT MANS恒達樓|Phaseblank|Blockblank|8|Aconsid2.7,8,低,高層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
32291,19092700010010,ASP,2019-09-09,RES,blank,1963/11,2.8,0,410,0,6829,blank,blank,5618087,19092700010010,D,9.0,blank,blank,TUNG FONG BLDG,東方大廈,blank,blank,JOHNSTON RD,莊士敦道,151,155,HWC,IL2812,|TUNG FONG BLDG東方大廈|Phase |Block ,莊士敦道TUNG FONG BLDG東方大廈|Phase|Block,莊士敦道TUNG FONG BLDG東方大廈|Phase|Block|9|D,灣仔,1963,57,TUNG FONG BLDG東方大廈,151-155 JOHNSTON RD|莊士敦道,151-155 JOHNSTON RD,151-155 莊士敦道,"東方大廈,莊士敦道","TUNG FONG BLDG,JOHNSTON RD","TUNG FONG BLDG,JOHNSTON RD|東方大廈,莊士敦道",JOHNSTON RDblankTUNG FONG BLDG東方大廈|Phaseblank|Blockblank|9|Dconsid2.8,9,高,低層,西北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
32640,20041501090032,ASP,2020-03-27,RES,blank,1969/02,3.0,0,280,0,10714,blank,blank,5696382,20041501090032,A1,2.0,blank,blank,YAN SHING MANS,仁誠大廈,blank,blank,MORRISON HILL RD,摩理臣山道,29,blank,HWC,IL1313sARP,|YAN SHING MANS仁誠大廈|Phase |Block ,摩理臣山道YAN SHING MANS仁誠大廈|Phase|Block,摩理臣山道YAN SHING MANS仁誠大廈|Phase|Block|2|A1,灣仔,1969,51,YAN SHING MANS仁誠大廈,29 MORRISON HILL RD|摩理臣山道,29 MORRISON HILL RD,29 摩理臣山道,"仁誠大廈,摩理臣山道","YAN SHING MANS,MORRISON HILL RD","YAN SHING MANS,MORRISON HILL RD|仁誠大廈,摩理臣山道",MORRISON HILL RDblankYAN SHING MANS仁誠大廈|Phaseblank|Blockblank|2|A1consid3.0,2,中,中層,西,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
32713,20051801680347,ASP,2020-05-13,RES,blank,1985/07,3.25,332,160,9789,20312,blank,BW:14 SF (GI/NE) / ,5708030,20051801680347,B,9.0,blank,blank,HONG FU BLDG,康富大廈,blank,blank,HENNESSY RD,軒尼詩道,179,181,HWC,IL5679RP / IL5680RP,|HONG FU BLDG康富大廈|Phase |Block ,軒尼詩道HONG FU BLDG康富大廈|Phase|Block,軒尼詩道HONG FU BLDG康富大廈|Phase|Block|9|B,灣仔,1985,35,HONG FU BLDG康富大廈,179-181 HENNESSY RD|軒尼詩道,179-181 HENNESSY RD,179-181 軒尼詩道,"康富大廈,軒尼詩道","HONG FU BLDG,HENNESSY RD","HONG FU BLDG,HENNESSY RD|康富大廈,軒尼詩道",HENNESSY RDblankHONG FU BLDG康富大廈|Phaseblank|Blockblank|9|Bconsid3.25,9,低,中層,西,四正,良好,業主減價 上車筍盤 歡迎約睇
32396,19111201470079,ASP,2019-10-30,RES,blank,1985/07,3.38,332,160,10181,21125,blank,BW:14 SF (GU/NU) / ,5638622,19111201470079,A,10.0,blank,blank,HONG FU BLDG,康富大廈,blank,blank,HENNESSY RD,軒尼詩道,179,181,HWC,IL5679RP / IL5680RP,|HONG FU BLDG康富大廈|Phase |Block ,軒尼詩道HONG FU BLDG康富大廈|Phase|Block,軒尼詩道HONG FU BLDG康富大廈|Phase|Block|10|A,灣仔,1985,35,HONG FU BLDG康富大廈,179-181 HENNESSY RD|軒尼詩道,179-181 HENNESSY RD,179-181 軒尼詩道,"康富大廈,軒尼詩道","HONG FU BLDG,HENNESSY RD","HONG FU BLDG,HENNESSY RD|康富大廈,軒尼詩道",HENNESSY RDblankHONG FU BLDG康富大廈|Phaseblank|Blockblank|10|Aconsid3.38,10,低,中層,西北,呂字型,基本,單位實用四正 交通方便 配套完善
31637,19020801600096,ASP,2019-01-18,RES,blank,1981/12,3.5,262,182,13359,19231,blank,blank,5495537,19020801600096,B,23.0,blank,blank,FU YUEN,富苑,blank,blank,WAN CHAI RD,灣仔道,39,49,HWC,IL357sARP / IL357sBRP /,|FU YUEN富苑|Phase |Block ,灣仔道FU YUEN富苑|Phase|Block,灣仔道FU YUEN富苑|Phase|Block|23|B,灣仔,1981,39,FU YUEN富苑,39-49 WAN CHAI RD|灣仔道,39-49 WAN CHAI RD,39-49 灣仔道,"富苑,灣仔道","FU YUEN,WAN CHAI RD","FU YUEN,WAN CHAI RD|富苑,灣仔道",WAN CHAI RDblankFU YUEN富苑|Phaseblank|Blockblank|23|Bconsid3.5,23,低,低層,北,呂字型,良好,業主減價 上車筍盤 歡迎約睇
32654,20041600730014,ASP,2020-03-31,RES,blank,1966/04,3.5,285,230,12281,15217,blank,blank,5696550,20041600730014,C2,9.0,blank,blank,YAN WO YUET BLDG,人和悅大廈,blank,blank,HENNESSY RD,軒尼詩道,432,436,HWC,ML269sFRP / ML269sERP,|YAN WO YUET BLDG人和悅大廈|Phase |Block ,軒尼詩道YAN WO YUET BLDG人和悅大廈|Phase|Block,軒尼詩道YAN WO YUET BLDG人和悅大廈|Phase|Block|9|C2,灣仔,1966,54,YAN WO YUET BLDG人和悅大廈,432-436 HENNESSY RD|軒尼詩道,432-436 HENNESSY RD,432-436 軒尼詩道,"人和悅大廈,軒尼詩道","YAN WO YUET BLDG,HENNESSY RD","YAN WO YUET BLDG,HENNESSY RD|人和悅大廈,軒尼詩道",HENNESSY RDblankYAN WO YUET BLDG人和悅大廈|Phaseblank|Blockblank|9|C2consid3.5,9,近乎零,低層,西南,四正,基本,業主減價 上車筍盤 歡迎約睇
32513,20012200980015,ASP,2020-01-10,RES,blank,1985/07,3.5,332,160,10542,21875,blank,BW:14 SF (GI/NE) / ,5665789,20012200980015,B,23.0,blank,blank,HONG FU BLDG,康富大廈,blank,blank,HENNESSY RD,軒尼詩道,179,181,HWC,IL5679RP / IL5680RP,|HONG FU BLDG康富大廈|Phase |Block ,軒尼詩道HONG FU BLDG康富大廈|Phase|Block,軒尼詩道HONG FU BLDG康富大廈|Phase|Block|23|B,灣仔,1985,35,HONG FU BLDG康富大廈,179-181 HENNESSY RD|軒尼詩道,179-181 HENNESSY RD,179-181 軒尼詩道,"康富大廈,軒尼詩道","HONG FU BLDG,HENNESSY RD","HONG FU BLDG,HENNESSY RD|康富大廈,軒尼詩道",HENNESSY RDblankHONG FU BLDG康富大廈|Phaseblank|Blockblank|23|Bconsid3.5,23,低,低層,西,呂字型,基本,單位實用四正 交通方便 配套完善
