,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
102737,19011700650065,ASP,2019-01-09,RES,blank,1980/09,5.66,620,450,9129,12578,blank,blank,5486171,19011700650065,8,18.0,blank,blank,CHEUNG FAT TOWER,長發樓,EAST ASIA GDN,東亞花園,TSUEN FU ST,荃富街,1,blank,NTW,TWTL247,EAST ASIA GDN|CHEUNG FAT TOWER長發樓|Phase |Block ,荃富街EAST ASIA GDNCHEUNG FAT TOWER長發樓|Phase|Block,荃富街EAST ASIA GDNCHEUNG FAT TOWER長發樓|Phase|Block|18|8,荃灣,1980,40,CHEUNG FAT TOWER長發樓,1 TSUEN FU ST|荃富街,1 TSUEN FU ST,1 荃富街,"長發樓,東亞花園,荃富街","CHEUNG FAT TOWER,EAST ASIA GDN,TSUEN FU ST","CHEUNG FAT TOWER,EAST ASIA GDN,TSUEN FU ST|長發樓,東亞花園,荃富街",TSUEN FU STEAST ASIA GDNCHEUNG FAT TOWER長發樓|Phaseblank|Blockblank|18|8consid5.66,18
102739,19011701720213,ASP,2019-01-07,RES,blank,1982/08,4.338,404,304,10738,14270,blank,BW:22 SF (GI/NE) / ,5486361,19011701720213,E,31.0,13,2,KWEI YANG HSE,貴陽樓,TSUEN WAN CTR,荃灣中心,TSUEN KING CIRT,荃景圍,90,blank,NTW,TWTL220sA,TSUEN WAN CTR|KWEI YANG HSE貴陽樓|Phase 2|Block 13,荃景圍TSUEN WAN CTRKWEI YANG HSE貴陽樓|Phase2|Block13,荃景圍TSUEN WAN CTRKWEI YANG HSE貴陽樓|Phase2|Block13|31|E,荃灣,1982,38,KWEI YANG HSE貴陽樓,90 TSUEN KING CIRT|荃景圍,90 TSUEN KING CIRT,90 荃景圍,"貴陽樓,荃灣中心,荃景圍","KWEI YANG HSE,TSUEN WAN CTR,TSUEN KING CIRT","KWEI YANG HSE,TSUEN WAN CTR,TSUEN KING CIRT|貴陽樓,荃灣中心,荃景圍",TSUEN KING CIRTTSUEN WAN CTRKWEI YANG HSE貴陽樓|Phase2|Block13|31|Econsid4.338,31
102740,19011702330068,ASP,2019-01-04,RES,blank,2005/05,12.3,1206,946,10199,13002,blank,BW:25 SF (GI/NE) / BAL:28 SF (GI/NI) / UP:16 SF (GI/NI) / ,5486603,19011702330068,B,49.0,5,2,blank,blank,BELLAGIO,碧堤半島,CASTLE PEAK RD SHAM TSENG,青山公路深井段,33,blank,NTW,DD390LOT269RP,BELLAGIO||Phase 2|Block 5,青山公路深井段BELLAGIO|Phase2|Block5,青山公路深井段BELLAGIO|Phase2|Block5|49|B,荃灣,2005,15,blankblank,33 CASTLE PEAK RD SHAM TSENG|青山公路深井段,33 CASTLE PEAK RD SHAM TSENG,33 青山公路深井段,"碧堤半島5座,青山公路深井段","BELLAGIO(BLOCK 5),CASTLE PEAK RD SHAM TSENG","BELLAGIO(Block 5),CASTLE PEAK RD SHAM TSENG|碧堤半島5座,青山公路深井段",CASTLE PEAK RD SHAM TSENGBELLAGIOblankblank|Phase2|Block5|49|Bconsid12.3,49
102743,19011800370237,ASP,2019-01-08,RES,blank,1989/10,7.22,786,676,9186,10680,blank,BW:9 SF (GI/NE) / ,5486880,19011800370237,A,14.0,5,2,blank,blank,BELVEDERE GDN,麗城花園,CASTLE PEAK RD TSUEN WAN,青山公路荃灣段,620,blank,NTW,TWTL316,BELVEDERE GDN||Phase 2|Block 5,青山公路荃灣段BELVEDERE GDN|Phase2|Block5,青山公路荃灣段BELVEDERE GDN|Phase2|Block5|14|A,荃灣,1989,31,blankblank,620 CASTLE PEAK RD TSUEN WAN|青山公路荃灣段,620 CASTLE PEAK RD TSUEN WAN,620 青山公路荃灣段,"麗城花園5座,青山公路荃灣段","BELVEDERE GDN(BLOCK 5),CASTLE PEAK RD TSUEN WAN","BELVEDERE GDN(Block 5),CASTLE PEAK RD TSUEN WAN|麗城花園5座,青山公路荃灣段",CASTLE PEAK RD TSUEN WANBELVEDERE GDNblankblank|Phase2|Block5|14|Aconsid7.22,14
102745,19011800720011,ASP,2019-01-02,RES,blank,1997/04,6.745,607,477,11112,14140,blank,BW:14 SF (GI/NE) / ,5487026,19011800720011,C,19.0,1,1,blank,blank,DISCOVERY PARK,愉景新城,CASTLE PEAK RD TSUEN WAN,青山公路荃灣段,398,blank,NTW,TWTL361,DISCOVERY PARK||Phase 1|Block 1,青山公路荃灣段DISCOVERY PARK|Phase1|Block1,青山公路荃灣段DISCOVERY PARK|Phase1|Block1|19|C,荃灣,1997,23,blankblank,398 CASTLE PEAK RD TSUEN WAN|青山公路荃灣段,398 CASTLE PEAK RD TSUEN WAN,398 青山公路荃灣段,"愉景新城1座,青山公路荃灣段","DISCOVERY PARK(BLOCK 1),CASTLE PEAK RD TSUEN WAN","DISCOVERY PARK(Block 1),CASTLE PEAK RD TSUEN WAN|愉景新城1座,青山公路荃灣段",CASTLE PEAK RD TSUEN WANDISCOVERY PARKblankblank|Phase1|Block1|19|Cconsid6.745,19
102748,19011801970019,ASP,2019-01-02,RES,blank,2005/06,6.65,652,489,10199,13599,blank,BW:33 SF (GI/NE) / ,5487267,19011801970019,A,29.0,A2,blank,TOWER SOUTH,南爵軒,CHELSEA COURT,爵悅庭,YEUNG UK RD,楊屋道,100,blank,NTW,TWTL373RP,CHELSEA COURT|TOWER SOUTH南爵軒|Phase |Block A2,楊屋道CHELSEA COURTTOWER SOUTH南爵軒|Phase|BlockA2,楊屋道CHELSEA COURTTOWER SOUTH南爵軒|Phase|BlockA2|29|A,荃灣,2005,15,TOWER SOUTH南爵軒,100 YEUNG UK RD|楊屋道,100 YEUNG UK RD,100 楊屋道,"南爵軒,爵悅庭,楊屋道","TOWER SOUTH,CHELSEA COURT,YEUNG UK RD","TOWER SOUTH,CHELSEA COURT,YEUNG UK RD|南爵軒,爵悅庭,楊屋道",YEUNG UK RDCHELSEA COURTTOWER SOUTH南爵軒|Phaseblank|BlockA2|29|Aconsid6.65,29
102750,19011802520042,ASP,2019-01-08,RES,blank,1998/03,6.35,624,491,10176,12933,blank,BW:14 SF (GI/NE) / ,5487479,19011802520042,G,17.0,11,3,blank,blank,DISCOVERY PARK,愉景新城,CASTLE PEAK RD TSUEN WAN,青山公路荃灣段,398,blank,NTW,TWTL361,DISCOVERY PARK||Phase 3|Block 11,青山公路荃灣段DISCOVERY PARK|Phase3|Block11,青山公路荃灣段DISCOVERY PARK|Phase3|Block11|17|G,荃灣,1998,22,blankblank,398 CASTLE PEAK RD TSUEN WAN|青山公路荃灣段,398 CASTLE PEAK RD TSUEN WAN,398 青山公路荃灣段,"愉景新城11座,青山公路荃灣段","DISCOVERY PARK(BLOCK 11),CASTLE PEAK RD TSUEN WAN","DISCOVERY PARK(Block 11),CASTLE PEAK RD TSUEN WAN|愉景新城11座,青山公路荃灣段",CASTLE PEAK RD TSUEN WANDISCOVERY PARKblankblank|Phase3|Block11|17|Gconsid6.35,17
102751,19012100290090,ASP,2019-01-11,RES,blank,1989/11,5.0,562,459,8897,10893,blank,BW:15 SF (GI/NE) / ,5487590,19012100290090,D,1.0,18,blank,HOI FAI MANS,海暉閣,RIVIERA GDN,海濱花園,YI LOK ST,怡樂街,2,12,NTW,TWTL303RP,RIVIERA GDN|HOI FAI MANS海暉閣|Phase |Block 18,怡樂街RIVIERA GDNHOI FAI MANS海暉閣|Phase|Block18,怡樂街RIVIERA GDNHOI FAI MANS海暉閣|Phase|Block18|1|D,荃灣,1989,31,HOI FAI MANS海暉閣,2-12 YI LOK ST|怡樂街,2-12 YI LOK ST,2-12 怡樂街,"海暉閣,海濱花園,怡樂街","HOI FAI MANS,RIVIERA GDN,YI LOK ST","HOI FAI MANS,RIVIERA GDN,YI LOK ST|海暉閣,海濱花園,怡樂街",YI LOK STRIVIERA GDNHOI FAI MANS海暉閣|Phaseblank|Block18|1|Dconsid5.0,1
102752,19012100290108,ASP,2019-01-11,RES,blank,1989/11,6.238,773,653,8070,9553,blank,BW:31 SF (GI/NE) / ,5487591,19012100290108,H,1.0,18,blank,HOI FAI MANS,海暉閣,RIVIERA GDN,海濱花園,YI LOK ST,怡樂街,2,12,NTW,TWTL303RP,RIVIERA GDN|HOI FAI MANS海暉閣|Phase |Block 18,怡樂街RIVIERA GDNHOI FAI MANS海暉閣|Phase|Block18,怡樂街RIVIERA GDNHOI FAI MANS海暉閣|Phase|Block18|1|H,荃灣,1989,31,HOI FAI MANS海暉閣,2-12 YI LOK ST|怡樂街,2-12 YI LOK ST,2-12 怡樂街,"海暉閣,海濱花園,怡樂街","HOI FAI MANS,RIVIERA GDN,YI LOK ST","HOI FAI MANS,RIVIERA GDN,YI LOK ST|海暉閣,海濱花園,怡樂街",YI LOK STRIVIERA GDNHOI FAI MANS海暉閣|Phaseblank|Block18|1|Hconsid6.238,1
102753,19012100360100,ASP,2019-01-15,RES,blank,2004/10,10.5,1288,989,8152,10617,+PLANTER:5 SF                                                                   ,BW:36 SF (GI/NE) / BAL:29 SF (GI/NI) / UP:16 SF (GI/NI) / PF:23 SF (GE/NE) / ,5487621,19012100360100,C,15.0,16,2,blank,blank,THE CAIRNHILL,朗逸峰,ROUTE TWISK,荃錦公路,108,blank,NTW,TWTL395,THE CAIRNHILL||Phase 2|Block 16,荃錦公路THE CAIRNHILL|Phase2|Block16,荃錦公路THE CAIRNHILL|Phase2|Block16|15|C,荃灣,2004,16,blankblank,108 ROUTE TWISK|荃錦公路,108 ROUTE TWISK,108 荃錦公路,"朗逸峰16座,荃錦公路","THE CAIRNHILL(BLOCK 16),ROUTE TWISK","THE CAIRNHILL(Block 16),ROUTE TWISK|朗逸峰16座,荃錦公路",ROUTE TWISKTHE CAIRNHILLblankblank|Phase2|Block16|15|Cconsid10.5,15
102754,19012101250126,ASP,2019-01-17,RES,blank,1974/07,5.3,0,465,0,11398,blank,blank,5487747,19012101250126,A,12.0,blank,blank,CARSON MANS,嘉新大樓,blank,blank,LO TAK COURT,路德圍,52,blank,NTW,TWTL205,|CARSON MANS嘉新大樓|Phase |Block ,路德圍CARSON MANS嘉新大樓|Phase|Block,路德圍CARSON MANS嘉新大樓|Phase|Block|12|A,荃灣,1974,46,CARSON MANS嘉新大樓,52 LO TAK COURT|路德圍,52 LO TAK COURT,52 路德圍,"嘉新大樓,路德圍","CARSON MANS,LO TAK COURT","CARSON MANS,LO TAK COURT|嘉新大樓,路德圍",LO TAK COURTblankCARSON MANS嘉新大樓|Phaseblank|Blockblank|12|Aconsid5.3,12
102755,19012101400070,ASP,2019-01-11,RES,blank,1986/03,4.0,439,315,9112,12698,blank,BW:16 SF (GI/NE) / ,5487786,19012101400070,A,7.0,C,blank,blank,blank,TSUEN TAK GDNS,荃德花園,TSUEN KING CIRT,荃景圍,208,blank,NTW,TWTL297,TSUEN TAK GDNS||Phase |Block C,荃景圍TSUEN TAK GDNS|Phase|BlockC,荃景圍TSUEN TAK GDNS|Phase|BlockC|7|A,荃灣,1986,34,blankblank,208 TSUEN KING CIRT|荃景圍,208 TSUEN KING CIRT,208 荃景圍,"荃德花園C座,荃景圍","TSUEN TAK GDNS(BLOCK C),TSUEN KING CIRT","TSUEN TAK GDNS(Block C),TSUEN KING CIRT|荃德花園C座,荃景圍",TSUEN KING CIRTTSUEN TAK GDNSblankblank|Phaseblank|BlockC|7|Aconsid4.0,7
102756,19012101720055,ASP,2019-01-15,RES,blank,1988/10,5.95,632,507,9415,11736,blank,BW:26 SF (GI/NE) / ,5487882,19012101720055,F,12.0,8,blank,HOI NGA MANS,海雅閣,RIVIERA GDN,海濱花園,YI HONG ST,怡康街,2,12,NTW,TWTL303RP,RIVIERA GDN|HOI NGA MANS海雅閣|Phase |Block 8,怡康街RIVIERA GDNHOI NGA MANS海雅閣|Phase|Block8,怡康街RIVIERA GDNHOI NGA MANS海雅閣|Phase|Block8|12|F,荃灣,1988,32,HOI NGA MANS海雅閣,2-12 YI HONG ST|怡康街,2-12 YI HONG ST,2-12 怡康街,"海雅閣,海濱花園,怡康街","HOI NGA MANS,RIVIERA GDN,YI HONG ST","HOI NGA MANS,RIVIERA GDN,YI HONG ST|海雅閣,海濱花園,怡康街",YI HONG STRIVIERA GDNHOI NGA MANS海雅閣|Phaseblank|Block8|12|Fconsid5.95,12
102758,19012200800130,ASP,2019-01-15,RES,blank,1991/04,8.88,846,741,10496,11984,blank,blank,5488228,19012200800130,H,38.0,1,3,blank,blank,BELVEDERE GDN,麗城花園,CASTLE PEAK RD TSUEN WAN,青山公路荃灣段,625,blank,NTW,TWTL316,BELVEDERE GDN||Phase 3|Block 1,青山公路荃灣段BELVEDERE GDN|Phase3|Block1,青山公路荃灣段BELVEDERE GDN|Phase3|Block1|38|H,荃灣,1991,29,blankblank,625 CASTLE PEAK RD TSUEN WAN|青山公路荃灣段,625 CASTLE PEAK RD TSUEN WAN,625 青山公路荃灣段,"麗城花園1座,青山公路荃灣段","BELVEDERE GDN(BLOCK 1),CASTLE PEAK RD TSUEN WAN","BELVEDERE GDN(Block 1),CASTLE PEAK RD TSUEN WAN|麗城花園1座,青山公路荃灣段",CASTLE PEAK RD TSUEN WANBELVEDERE GDNblankblank|Phase3|Block1|38|Hconsid8.88,38
102759,19012201350084,ASP,2019-01-18,RES,blank,1983/08,6.29,518,449,12143,14009,blank,blank,5488308,19012201350084,6,2.0,H,blank,blank,blank,LUK YEUNG SUN CHUEN,綠楊新村,WAI TSUEN RD,蕙荃路,22,66,NTW,TWTL256,LUK YEUNG SUN CHUEN||Phase |Block H,蕙荃路LUK YEUNG SUN CHUEN|Phase|BlockH,蕙荃路LUK YEUNG SUN CHUEN|Phase|BlockH|2|6,荃灣,1983,37,blankblank,22-66 WAI TSUEN RD|蕙荃路,22-66 WAI TSUEN RD,22-66 蕙荃路,"綠楊新村H座,蕙荃路","LUK YEUNG SUN CHUEN(BLOCK H),WAI TSUEN RD","LUK YEUNG SUN CHUEN(Block H),WAI TSUEN RD|綠楊新村H座,蕙荃路",WAI TSUEN RDLUK YEUNG SUN CHUENblankblank|Phaseblank|BlockH|2|6consid6.29,2
102760,19012201510021,ASP,2019-01-09,RES,blank,1989/11,7.5,773,653,9702,11485,blank,BW:31 SF (GI/NE) / ,5488360,19012201510021,H,34.0,16,blank,HOI TSUI MANS,海翠閣,RIVIERA GDN,海濱花園,YI LOK ST,怡樂街,2,12,NTW,TWTL303RP,RIVIERA GDN|HOI TSUI MANS海翠閣|Phase |Block 16,怡樂街RIVIERA GDNHOI TSUI MANS海翠閣|Phase|Block16,怡樂街RIVIERA GDNHOI TSUI MANS海翠閣|Phase|Block16|34|H,荃灣,1989,31,HOI TSUI MANS海翠閣,2-12 YI LOK ST|怡樂街,2-12 YI LOK ST,2-12 怡樂街,"海翠閣,海濱花園,怡樂街","HOI TSUI MANS,RIVIERA GDN,YI LOK ST","HOI TSUI MANS,RIVIERA GDN,YI LOK ST|海翠閣,海濱花園,怡樂街",YI LOK STRIVIERA GDNHOI TSUI MANS海翠閣|Phaseblank|Block16|34|Hconsid7.5,34
102761,19012201550054,ASP,2019-01-11,RES,blank,1998/03,6.1,607,477,10049,12788,blank,BW:14 SF (GI/NE) / ,5488395,19012201550054,C,16.0,12,3,blank,blank,DISCOVERY PARK,愉景新城,CASTLE PEAK RD TSUEN WAN,青山公路荃灣段,398,blank,NTW,TWTL361,DISCOVERY PARK||Phase 3|Block 12,青山公路荃灣段DISCOVERY PARK|Phase3|Block12,青山公路荃灣段DISCOVERY PARK|Phase3|Block12|16|C,荃灣,1998,22,blankblank,398 CASTLE PEAK RD TSUEN WAN|青山公路荃灣段,398 CASTLE PEAK RD TSUEN WAN,398 青山公路荃灣段,"愉景新城12座,青山公路荃灣段","DISCOVERY PARK(BLOCK 12),CASTLE PEAK RD TSUEN WAN","DISCOVERY PARK(Block 12),CASTLE PEAK RD TSUEN WAN|愉景新城12座,青山公路荃灣段",CASTLE PEAK RD TSUEN WANDISCOVERY PARKblankblank|Phase3|Block12|16|Cconsid6.1,16
102762,19012300720116,ASP,2019-01-16,RES,blank,2005/05,7.08,733,574,9659,12334,blank,BW:20 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5488728,19012300720116,F,68.0,1,3,blank,blank,BELLAGIO,碧堤半島,CASTLE PEAK RD SHAM TSENG,青山公路深井段,33,blank,NTW,DD390LOT269RP,BELLAGIO||Phase 3|Block 1,青山公路深井段BELLAGIO|Phase3|Block1,青山公路深井段BELLAGIO|Phase3|Block1|68|F,荃灣,2005,15,blankblank,33 CASTLE PEAK RD SHAM TSENG|青山公路深井段,33 CASTLE PEAK RD SHAM TSENG,33 青山公路深井段,"碧堤半島1座,青山公路深井段","BELLAGIO(BLOCK 1),CASTLE PEAK RD SHAM TSENG","BELLAGIO(Block 1),CASTLE PEAK RD SHAM TSENG|碧堤半島1座,青山公路深井段",CASTLE PEAK RD SHAM TSENGBELLAGIOblankblank|Phase3|Block1|68|Fconsid7.08,68
