,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
45311,19040300650154,ASP,2019-03-13,RES,blank,1967/04,3.6,0,260,0,13846,blank,blank,5520004,19040300650154,blank,3.0,blank,blank,blank,blank,blank,blank,TSZ MI ALLEY,紫薇街,21,blank,HSW,IL5952RP,||Phase |Block ,紫薇街|Phase|Block,紫薇街|Phase|Block|3|,上環/西營盤,1967,53,blankblank,21 TSZ MI ALLEY|紫薇街,21 TSZ MI ALLEY,21 紫薇街,21 紫薇街,21 TSZ MI ALLEY,21 TSZ MI ALLEY|紫薇街,TSZ MI ALLEYblankblankblank|Phaseblank|Blockblank|3|blankconsid3.6,3,中,中層,北,呂字型,基本,業主減價 上車筍盤 歡迎約睇
46433,19112800930089,ASP,2019-11-18,RES,blank,1967/09,3.65,0,256,0,14258,blank,blank,5646665,19112800930089,E,3.0,blank,blank,SANG CHEONG BLDG,生昌大廈,blank,blank,QUEEN'S RD W,皇后大道西,427,437,HSW,IL5411RP / IL5410RP /,|SANG CHEONG BLDG生昌大廈|Phase |Block ,皇后大道西SANG CHEONG BLDG生昌大廈|Phase|Block,皇后大道西SANG CHEONG BLDG生昌大廈|Phase|Block|3|E,上環/西營盤,1967,53,SANG CHEONG BLDG生昌大廈,427-437 QUEEN'S RD W|皇后大道西,427-437 QUEEN'S RD W,427-437 皇后大道西,"生昌大廈,皇后大道西","SANG CHEONG BLDG,QUEEN'S RD W","SANG CHEONG BLDG,QUEEN'S RD W|生昌大廈,皇后大道西",QUEEN'S RD WblankSANG CHEONG BLDG生昌大廈|Phaseblank|Blockblank|3|Econsid3.65,3,中,中層,東,四正,有,單位實用四正 交通方便 配套完善
46055,19082300320013,ASP,2019-07-26,RES,blank,1985/10,3.68,249,160,14779,23000,blank,blank,5602936,19082300320013,C,9.0,blank,blank,FUNG SING MANS,豐盛大廈,blank,blank,THIRD ST,第三街,133,blank,HSW,IL816sBss4RP /,|FUNG SING MANS豐盛大廈|Phase |Block ,第三街FUNG SING MANS豐盛大廈|Phase|Block,第三街FUNG SING MANS豐盛大廈|Phase|Block|9|C,上環/西營盤,1985,35,FUNG SING MANS豐盛大廈,133 THIRD ST|第三街,133 THIRD ST,133 第三街,"豐盛大廈,第三街","FUNG SING MANS,THIRD ST","FUNG SING MANS,THIRD ST|豐盛大廈,第三街",THIRD STblankFUNG SING MANS豐盛大廈|Phaseblank|Blockblank|9|Cconsid3.68,9,低,中層,北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
46861,20050700440010,ASP,2020-04-24,RES,blank,1985/10,3.75,260,180,14423,20833,blank,blank,5703172,20050700440010,C,13.0,blank,blank,FUNG SING MANS,豐盛大廈,blank,blank,THIRD ST,第三街,133,blank,HSW,IL816sBss4RP /,|FUNG SING MANS豐盛大廈|Phase |Block ,第三街FUNG SING MANS豐盛大廈|Phase|Block,第三街FUNG SING MANS豐盛大廈|Phase|Block|13|C,上環/西營盤,1985,35,FUNG SING MANS豐盛大廈,133 THIRD ST|第三街,133 THIRD ST,133 第三街,"豐盛大廈,第三街","FUNG SING MANS,THIRD ST","FUNG SING MANS,THIRD ST|豐盛大廈,第三街",THIRD STblankFUNG SING MANS豐盛大廈|Phaseblank|Blockblank|13|Cconsid3.75,13,低,低層,西南,四正,基本,業主減價 上車筍盤 歡迎約睇
46507,19121801490015,ASP,2019-12-12,RES,blank,1985/08,3.76,315,194,11937,19381,blank,blank,5654216,19121801490015,D,14.0,blank,blank,MAN KING BLDG,文景大廈,blank,blank,BONHAM STRAND W,文咸西街,9,11,HSW,IL1073sARP / IL1073sBRP,|MAN KING BLDG文景大廈|Phase |Block ,文咸西街MAN KING BLDG文景大廈|Phase|Block,文咸西街MAN KING BLDG文景大廈|Phase|Block|14|D,上環/西營盤,1985,35,MAN KING BLDG文景大廈,9-11 BONHAM STRAND W|文咸西街,9-11 BONHAM STRAND W,9-11 文咸西街,"文景大廈,文咸西街","MAN KING BLDG,BONHAM STRAND W","MAN KING BLDG,BONHAM STRAND W|文景大廈,文咸西街",BONHAM STRAND WblankMAN KING BLDG文景大廈|Phaseblank|Blockblank|14|Dconsid3.76,14,低,高層,東北,沒資料,有,單位實用四正 交通方便 配套完善
46888,20051401940049,ASP,2020-04-27,RES,blank,1986/01,3.8,310,205,12258,18537,blank,blank,5706716,20051401940049,3,7.0,blank,blank,TAK LEE BLDG,得利大廈,blank,blank,QUEEN'S RD W,皇后大道西,270,280,HSW,IL7109RP / IL7110RP /,|TAK LEE BLDG得利大廈|Phase |Block ,皇后大道西TAK LEE BLDG得利大廈|Phase|Block,皇后大道西TAK LEE BLDG得利大廈|Phase|Block|7|3,上環/西營盤,1986,34,TAK LEE BLDG得利大廈,270-280 QUEEN'S RD W|皇后大道西,270-280 QUEEN'S RD W,270-280 皇后大道西,"得利大廈,皇后大道西","TAK LEE BLDG,QUEEN'S RD W","TAK LEE BLDG,QUEEN'S RD W|得利大廈,皇后大道西",QUEEN'S RD WblankTAK LEE BLDG得利大廈|Phaseblank|Blockblank|7|3consid3.8,7,低,中層,西南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46336,19111500310190,ASP,2019-10-30,RES,blank,1966/08,3.8,0,356,0,10674,blank,blank,5639837,19111500310190,B,8.0,blank,blank,TAK YAN BLDG,德仁大廈,blank,blank,DES VOEUX RD W,德輔道西,132,136,HSW,ML90sVRP / ML90sURP /,|TAK YAN BLDG德仁大廈|Phase |Block ,德輔道西TAK YAN BLDG德仁大廈|Phase|Block,德輔道西TAK YAN BLDG德仁大廈|Phase|Block|8|B,上環/西營盤,1966,54,TAK YAN BLDG德仁大廈,132-136 DES VOEUX RD W|德輔道西,132-136 DES VOEUX RD W,132-136 德輔道西,"德仁大廈,德輔道西","TAK YAN BLDG,DES VOEUX RD W","TAK YAN BLDG,DES VOEUX RD W|德仁大廈,德輔道西",DES VOEUX RD WblankTAK YAN BLDG德仁大廈|Phaseblank|Blockblank|8|Bconsid3.8,8,近乎零,高層,西南,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46965,20060200200108,ASP,2020-05-14,RES,blank,1986/01,3.89,310,205,12548,18976,blank,blank,5715635,20060200200108,3,9.0,blank,blank,TAK LEE BLDG,得利大廈,blank,blank,QUEEN'S RD W,皇后大道西,270,280,HSW,IL7109RP / IL7110RP /,|TAK LEE BLDG得利大廈|Phase |Block ,皇后大道西TAK LEE BLDG得利大廈|Phase|Block,皇后大道西TAK LEE BLDG得利大廈|Phase|Block|9|3,上環/西營盤,1986,34,TAK LEE BLDG得利大廈,270-280 QUEEN'S RD W|皇后大道西,270-280 QUEEN'S RD W,270-280 皇后大道西,"得利大廈,皇后大道西","TAK LEE BLDG,QUEEN'S RD W","TAK LEE BLDG,QUEEN'S RD W|得利大廈,皇后大道西",QUEEN'S RD WblankTAK LEE BLDG得利大廈|Phaseblank|Blockblank|9|3consid3.89,9,低,中層,東,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46719,20030601650052,ASP,2020-03-02,RES,blank,1996/10,3.95,320,202,12344,19554,blank,blank,5681984,20030601650052,A,18.0,blank,blank,PAN VIEW COURT,觀海閣,blank,blank,THIRD ST,第三街,162,blank,HSW,IL799sIRP /,|PAN VIEW COURT觀海閣|Phase |Block ,第三街PAN VIEW COURT觀海閣|Phase|Block,第三街PAN VIEW COURT觀海閣|Phase|Block|18|A,上環/西營盤,1996,24,PAN VIEW COURT觀海閣,162 THIRD ST|第三街,162 THIRD ST,162 第三街,"觀海閣,第三街","PAN VIEW COURT,THIRD ST","PAN VIEW COURT,THIRD ST|觀海閣,第三街",THIRD STblankPAN VIEW COURT觀海閣|Phaseblank|Blockblank|18|Aconsid3.95,18,近乎零,低層,東北,四正,有,單位實用四正 交通方便 配套完善
47213,20072402100058,ASP,2020-07-03,RES,blank,1957/10,3.96,0,380,0,10421,blank,blank,5745320,20072402100058,R.P.,7.0,blank,blank,blank,blank,blank,blank,DES VOEUX RD W,德輔道西,372,blank,HSW,ML186sBRP,||Phase |Block ,德輔道西|Phase|Block,德輔道西|Phase|Block|7|R.P.,上環/西營盤,1957,63,blankblank,372 DES VOEUX RD W|德輔道西,372 DES VOEUX RD W,372 德輔道西,372 德輔道西,372 DES VOEUX RD W,372 DES VOEUX RD W|德輔道西,DES VOEUX RD Wblankblankblank|Phaseblank|Blockblank|7|R.P.consid3.96,7,高,低層,西北,呂字型,有,業主減價 上車筍盤 歡迎約睇
45144,19020402200179,ASP,2019-01-07,RES,blank,1990/02,3.98,364,240,10934,16583,blank,blank,5494945,19020402200179,B,15.0,blank,blank,REX BLDG,利時大廈,blank,blank,QUEEN'S RD W,皇后大道西,401,blank,HSW,IL5292 / IL5293 /,|REX BLDG利時大廈|Phase |Block ,皇后大道西REX BLDG利時大廈|Phase|Block,皇后大道西REX BLDG利時大廈|Phase|Block|15|B,上環/西營盤,1990,30,REX BLDG利時大廈,401 QUEEN'S RD W|皇后大道西,401 QUEEN'S RD W,401 皇后大道西,"利時大廈,皇后大道西","REX BLDG,QUEEN'S RD W","REX BLDG,QUEEN'S RD W|利時大廈,皇后大道西",QUEEN'S RD WblankREX BLDG利時大廈|Phaseblank|Blockblank|15|Bconsid3.98,15,低,中層,東南,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46990,20060401850020,ASP,2020-05-22,RES,blank,1996/10,3.98,320,202,12438,19703,blank,blank,5717785,20060401850020,B,19.0,blank,blank,PAN VIEW COURT,觀海閣,blank,blank,THIRD ST,第三街,162,blank,HSW,IL799sIRP /,|PAN VIEW COURT觀海閣|Phase |Block ,第三街PAN VIEW COURT觀海閣|Phase|Block,第三街PAN VIEW COURT觀海閣|Phase|Block|19|B,上環/西營盤,1996,24,PAN VIEW COURT觀海閣,162 THIRD ST|第三街,162 THIRD ST,162 第三街,"觀海閣,第三街","PAN VIEW COURT,THIRD ST","PAN VIEW COURT,THIRD ST|觀海閣,第三街",THIRD STblankPAN VIEW COURT觀海閣|Phaseblank|Blockblank|19|Bconsid3.98,19,近乎零,中層,南,呂字型,有,業主減價 上車筍盤 歡迎約睇
45281,19032601680457,ASP,2019-03-12,RES,blank,1977/07,3.98,317,240,12555,16583,blank,blank,5515764,19032601680457,C,3.0,blank,blank,WAH LAP HSE,華立大廈,blank,blank,DES VOEUX RD W,德輔道西,251,253,HSW,ML95sAss8ss3 /,|WAH LAP HSE華立大廈|Phase |Block ,德輔道西WAH LAP HSE華立大廈|Phase|Block,德輔道西WAH LAP HSE華立大廈|Phase|Block|3|C,上環/西營盤,1977,43,WAH LAP HSE華立大廈,251-253 DES VOEUX RD W|德輔道西,251-253 DES VOEUX RD W,251-253 德輔道西,"華立大廈,德輔道西","WAH LAP HSE,DES VOEUX RD W","WAH LAP HSE,DES VOEUX RD W|華立大廈,德輔道西",DES VOEUX RD WblankWAH LAP HSE華立大廈|Phaseblank|Blockblank|3|Cconsid3.98,3,低,高層,西南,四正,有,業主減價 上車筍盤 歡迎約睇
47130,20070802210013,ASP,2020-06-12,RES,blank,1986/01,3.99,310,205,12871,19463,blank,blank,5735498,20070802210013,3,11.0,blank,blank,TAK LEE BLDG,得利大廈,blank,blank,QUEEN'S RD W,皇后大道西,270,280,HSW,IL7109RP / IL7110RP /,|TAK LEE BLDG得利大廈|Phase |Block ,皇后大道西TAK LEE BLDG得利大廈|Phase|Block,皇后大道西TAK LEE BLDG得利大廈|Phase|Block|11|3,上環/西營盤,1986,34,TAK LEE BLDG得利大廈,270-280 QUEEN'S RD W|皇后大道西,270-280 QUEEN'S RD W,270-280 皇后大道西,"得利大廈,皇后大道西","TAK LEE BLDG,QUEEN'S RD W","TAK LEE BLDG,QUEEN'S RD W|得利大廈,皇后大道西",QUEEN'S RD WblankTAK LEE BLDG得利大廈|Phaseblank|Blockblank|11|3consid3.99,11,低,中層,西北,沒資料,基本,業主減價 上車筍盤 歡迎約睇
47009,20060900220043,ASP,2020-05-25,RES,blank,1973/11,4.0,0,338,0,11834,blank,blank,5719611,20060900220043,D,22.0,blank,blank,WINSOME HSE,永生大廈,blank,blank,WING LOK ST,永樂街,154,158,HSW,ML35RP,|WINSOME HSE永生大廈|Phase |Block ,永樂街WINSOME HSE永生大廈|Phase|Block,永樂街WINSOME HSE永生大廈|Phase|Block|22|D,上環/西營盤,1973,47,WINSOME HSE永生大廈,154-158 WING LOK ST|永樂街,154-158 WING LOK ST,154-158 永樂街,"永生大廈,永樂街","WINSOME HSE,WING LOK ST","WINSOME HSE,WING LOK ST|永生大廈,永樂街",WING LOK STblankWINSOME HSE永生大廈|Phaseblank|Blockblank|22|Dconsid4.0,22,中,高層,東,沒資料,有,單位實用四正 交通方便 配套完善
45124,19012502080066,ASP,2019-01-21,RES,blank,2007/11,4.0,360,219,11111,18265,blank,BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5490276,19012502080066,B,7.0,blank,blank,URBANA 38,高陞軒,blank,blank,KO SHING ST,高陞街,38,blank,HSW,ML58sDss1sAss2RP /,|URBANA 38高陞軒|Phase |Block ,高陞街URBANA 38高陞軒|Phase|Block,高陞街URBANA 38高陞軒|Phase|Block|7|B,上環/西營盤,2007,13,URBANA 38高陞軒,38 KO SHING ST|高陞街,38 KO SHING ST,38 高陞街,"高陞軒,高陞街","URBANA 38,KO SHING ST","URBANA 38,KO SHING ST|高陞軒,高陞街",KO SHING STblankURBANA 38高陞軒|Phaseblank|Blockblank|7|Bconsid4.0,7,很低,中層,西南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46880,20051300860099,ASP,2020-04-29,RES,blank,1973/01,4.0,0,285,0,14035,blank,blank,5705747,20051300860099,C,3.0,blank,blank,KAM FUNG BLDG,金豐大廈,blank,blank,CLEVERLY ST,急庇利街,8,8J,HSW,ML146 / IL1239,|KAM FUNG BLDG金豐大廈|Phase |Block ,急庇利街KAM FUNG BLDG金豐大廈|Phase|Block,急庇利街KAM FUNG BLDG金豐大廈|Phase|Block|3|C,上環/西營盤,1973,47,KAM FUNG BLDG金豐大廈,8-8J CLEVERLY ST|急庇利街,8-8J CLEVERLY ST,8-8J 急庇利街,"金豐大廈,急庇利街","KAM FUNG BLDG,CLEVERLY ST","KAM FUNG BLDG,CLEVERLY ST|金豐大廈,急庇利街",CLEVERLY STblankKAM FUNG BLDG金豐大廈|Phaseblank|Blockblank|3|Cconsid4.0,3,中,中層,南,呂字型,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
45276,19032600210054,ASP,2019-03-06,RES,blank,1967/03,4.0,0,264,0,15152,RF,blank,5515311,19032600210054,A,5.0,blank,blank,blank,blank,blank,blank,LOK KU RD,樂古道,12,16,HSW,IL226sA / IL226RP,||Phase |Block ,樂古道|Phase|Block,樂古道|Phase|Block|5|A,上環/西營盤,1967,53,blankblank,12-16 LOK KU RD|樂古道,12-16 LOK KU RD,12-16 樂古道,12-16 樂古道,12-16 LOK KU RD,12-16 LOK KU RD|樂古道,LOK KU RDblankblankblank|Phaseblank|Blockblank|5|Aconsid4.0,5,中,低層,南,四正,有,單位實用四正 交通方便 配套完善
46279,19110600120333,ASP,2019-10-21,RES,blank,1967/04,4.0,0,483,0,8282,blank,blank,5636532,19110600120333,B,5.0,blank,blank,KAM CHUEN MANS,甘泉大廈,blank,blank,DES VOEUX RD W,德輔道西,59,61,HSW,IL3166RP,|KAM CHUEN MANS甘泉大廈|Phase |Block ,德輔道西KAM CHUEN MANS甘泉大廈|Phase|Block,德輔道西KAM CHUEN MANS甘泉大廈|Phase|Block|5|B,上環/西營盤,1967,53,KAM CHUEN MANS甘泉大廈,59-61 DES VOEUX RD W|德輔道西,59-61 DES VOEUX RD W,59-61 德輔道西,"甘泉大廈,德輔道西","KAM CHUEN MANS,DES VOEUX RD W","KAM CHUEN MANS,DES VOEUX RD W|甘泉大廈,德輔道西",DES VOEUX RD WblankKAM CHUEN MANS甘泉大廈|Phaseblank|Blockblank|5|Bconsid4.0,5,中,高層,西南,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
46501,19121601580273,ASP,2019-12-02,RES,blank,1996/10,4.0,320,202,12500,19802,blank,blank,5653234,19121601580273,A,6.0,blank,blank,PAN VIEW COURT,觀海閣,blank,blank,THIRD ST,第三街,162,blank,HSW,IL799sIRP /,|PAN VIEW COURT觀海閣|Phase |Block ,第三街PAN VIEW COURT觀海閣|Phase|Block,第三街PAN VIEW COURT觀海閣|Phase|Block|6|A,上環/西營盤,1996,24,PAN VIEW COURT觀海閣,162 THIRD ST|第三街,162 THIRD ST,162 第三街,"觀海閣,第三街","PAN VIEW COURT,THIRD ST","PAN VIEW COURT,THIRD ST|觀海閣,第三街",THIRD STblankPAN VIEW COURT觀海閣|Phaseblank|Blockblank|6|Aconsid4.0,6,近乎零,低層,西北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
45196,19030101180029,ASP,2019-01-18,RES,blank,1986/01,4.05,310,205,13065,19756,blank,blank,5505769,19030101180029,4,6.0,blank,blank,TAK LEE BLDG,得利大廈,blank,blank,QUEEN'S RD W,皇后大道西,270,280,HSW,IL7109RP / IL7110RP /,|TAK LEE BLDG得利大廈|Phase |Block ,皇后大道西TAK LEE BLDG得利大廈|Phase|Block,皇后大道西TAK LEE BLDG得利大廈|Phase|Block|6|4,上環/西營盤,1986,34,TAK LEE BLDG得利大廈,270-280 QUEEN'S RD W|皇后大道西,270-280 QUEEN'S RD W,270-280 皇后大道西,"得利大廈,皇后大道西","TAK LEE BLDG,QUEEN'S RD W","TAK LEE BLDG,QUEEN'S RD W|得利大廈,皇后大道西",QUEEN'S RD WblankTAK LEE BLDG得利大廈|Phaseblank|Blockblank|6|4consid4.05,6,低,低層,西南,沒資料,良好,單位實用四正 交通方便 配套完善
