,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
22035,19011600860091,ASP,2019-01-09,RES,blank,1988/03,8.0,639,567,12520,14109,blank,blank,5485477,19011600860091,8,20.0,34,blank,blank,blank,HENG FA CHUEN,杏花邨,SHING TAI RD,盛泰道,100,blank,HCW,CWIL121RP,HENG FA CHUEN||Phase |Block 34,盛泰道HENG FA CHUEN|Phase|Block34,盛泰道HENG FA CHUEN|Phase|Block34|20|8,柴灣,1988,32,blankblank,100 SHING TAI RD|盛泰道,100 SHING TAI RD,100 盛泰道,"杏花邨34座,盛泰道","HENG FA CHUEN(BLOCK 34),SHING TAI RD","HENG FA CHUEN(Block 34),SHING TAI RD|杏花邨34座,盛泰道",SHING TAI RDHENG FA CHUENblankblank|Phaseblank|Block34|20|8consid8.0,20
22036,19011602460228,ASP,2019-01-08,RES,PT,1982/02,3.7,396,284,9343,13028,blank,FR:142 SF / ,5486004,19011602460228,7,6.0,B,blank,blank,blank,WINNER CTR,永利中心,CHAI WAN RD,柴灣道,333,blank,HCW,CWIL67,WINNER CTR||Phase |Block B,柴灣道WINNER CTR|Phase|BlockB,柴灣道WINNER CTR|Phase|BlockB|6|7,柴灣,1982,38,blankblank,333 CHAI WAN RD|柴灣道,333 CHAI WAN RD,333 柴灣道,"永利中心B座,柴灣道","WINNER CTR(BLOCK B),CHAI WAN RD","WINNER CTR(Block B),CHAI WAN RD|永利中心B座,柴灣道",CHAI WAN RDWINNER CTRblankblank|Phaseblank|BlockB|6|7consid3.7,6
22038,19011700800018,ASP,2019-01-09,RES,blank,1987/01,7.21,559,454,12898,15881,blank,BW:15 SF (GU/NU) / ,5486186,19011700800018,3,12.0,17,blank,blank,blank,HENG FA CHUEN,杏花邨,SHING TAI RD,盛泰道,100,blank,HCW,CWIL121RP,HENG FA CHUEN||Phase |Block 17,盛泰道HENG FA CHUEN|Phase|Block17,盛泰道HENG FA CHUEN|Phase|Block17|12|3,柴灣,1987,33,blankblank,100 SHING TAI RD|盛泰道,100 SHING TAI RD,100 盛泰道,"杏花邨17座,盛泰道","HENG FA CHUEN(BLOCK 17),SHING TAI RD","HENG FA CHUEN(Block 17),SHING TAI RD|杏花邨17座,盛泰道",SHING TAI RDHENG FA CHUENblankblank|Phaseblank|Block17|12|3consid7.21,12
22040,19012100130333,ASP,2019-01-03,RES,blank,1989/01,8.8,716,603,12290,14594,blank,BW:18 SF (GI/NE) / ,5487547,19012100130333,4,9.0,22,blank,blank,blank,HENG FA CHUEN,杏花邨,SHING TAI RD,盛泰道,100,blank,HCW,CWIL121RP,HENG FA CHUEN||Phase |Block 22,盛泰道HENG FA CHUEN|Phase|Block22,盛泰道HENG FA CHUEN|Phase|Block22|9|4,柴灣,1989,31,blankblank,100 SHING TAI RD|盛泰道,100 SHING TAI RD,100 盛泰道,"杏花邨22座,盛泰道","HENG FA CHUEN(BLOCK 22),SHING TAI RD","HENG FA CHUEN(Block 22),SHING TAI RD|杏花邨22座,盛泰道",SHING TAI RDHENG FA CHUENblankblank|Phaseblank|Block22|9|4consid8.8,9
22041,19012101270098,ASP,2019-01-11,RES,blank,1995/04,4.68,603,481,7761,9730,blank,BW:13 SF (GI/NE) / ,5487769,19012101270098,E,31.0,4,blank,blank,blank,LOK HIN TERR,樂軒臺,CHAI WAN RD,柴灣道,350,blank,HCW,CWIL149,LOK HIN TERR||Phase |Block 4,柴灣道LOK HIN TERR|Phase|Block4,柴灣道LOK HIN TERR|Phase|Block4|31|E,柴灣,1995,25,blankblank,350 CHAI WAN RD|柴灣道,350 CHAI WAN RD,350 柴灣道,"樂軒臺4座,柴灣道","LOK HIN TERR(BLOCK 4),CHAI WAN RD","LOK HIN TERR(Block 4),CHAI WAN RD|樂軒臺4座,柴灣道",CHAI WAN RDLOK HIN TERRblankblank|Phaseblank|Block4|31|Econsid4.68,31
22044,19012501630017,ASP,2019-01-11,RES,blank,1985/12,5.6,678,592,8260,9459,blank,blank,5490157,19012501630017,B,18.0,3,blank,blank,blank,NEPTUNE TERR,樂翠臺,TAI MAN ST,泰民街,13,blank,HCW,CWIL106,NEPTUNE TERR||Phase |Block 3,泰民街NEPTUNE TERR|Phase|Block3,泰民街NEPTUNE TERR|Phase|Block3|18|B,柴灣,1985,35,blankblank,13 TAI MAN ST|泰民街,13 TAI MAN ST,13 泰民街,"樂翠臺3座,泰民街","NEPTUNE TERR(BLOCK 3),TAI MAN ST","NEPTUNE TERR(Block 3),TAI MAN ST|樂翠臺3座,泰民街",TAI MAN STNEPTUNE TERRblankblank|Phaseblank|Block3|18|Bconsid5.6,18
22045,19012801490205,ASP,2019-01-18,RES,blank,1988/09,8.03,680,561,11809,14314,blank,BW:17 SF (GI/NE) / ,5490875,19012801490205,4,2.0,36,blank,blank,blank,HENG FA CHUEN,杏花邨,SHING TAI RD,盛泰道,100,blank,HCW,CWIL121RP,HENG FA CHUEN||Phase |Block 36,盛泰道HENG FA CHUEN|Phase|Block36,盛泰道HENG FA CHUEN|Phase|Block36|2|4,柴灣,1988,32,blankblank,100 SHING TAI RD|盛泰道,100 SHING TAI RD,100 盛泰道,"杏花邨36座,盛泰道","HENG FA CHUEN(BLOCK 36),SHING TAI RD","HENG FA CHUEN(Block 36),SHING TAI RD|杏花邨36座,盛泰道",SHING TAI RDHENG FA CHUENblankblank|Phaseblank|Block36|2|4consid8.03,2
22049,19012900300010,ASP,2019-01-21,RES,blank,1989/11,16.15,0,858,0,18823,blank,blank,5491179,19012900300010,1,22.0,50,blank,blank,blank,HENG FA CHUEN,杏花邨,SHING TAI RD,盛泰道,100,blank,HCW,CWIL121RP,HENG FA CHUEN||Phase |Block 50,盛泰道HENG FA CHUEN|Phase|Block50,盛泰道HENG FA CHUEN|Phase|Block50|22|1,柴灣,1989,31,blankblank,100 SHING TAI RD|盛泰道,100 SHING TAI RD,100 盛泰道,"杏花邨50座,盛泰道","HENG FA CHUEN(BLOCK 50),SHING TAI RD","HENG FA CHUEN(Block 50),SHING TAI RD|杏花邨50座,盛泰道",SHING TAI RDHENG FA CHUENblankblank|Phaseblank|Block50|22|1consid16.15,22
22051,19013000650572,ASP,2019-01-22,RES,blank,2001/04,6.95,652,463,10660,15011,blank,BW:38 SF (GI/NE) / PF:16 SF (GE/NE) / ,5491984,19013000650572,G,15.0,7,blank,blank,blank,ISLAND RESORT,藍灣半島,SIU SAI WAN RD,小西灣道,28,blank,HCW,CWIL152,ISLAND RESORT||Phase |Block 7,小西灣道ISLAND RESORT|Phase|Block7,小西灣道ISLAND RESORT|Phase|Block7|15|G,柴灣,2001,19,blankblank,28 SIU SAI WAN RD|小西灣道,28 SIU SAI WAN RD,28 小西灣道,"藍灣半島7座,小西灣道","ISLAND RESORT(BLOCK 7),SIU SAI WAN RD","ISLAND RESORT(Block 7),SIU SAI WAN RD|藍灣半島7座,小西灣道",SIU SAI WAN RDISLAND RESORTblankblank|Phaseblank|Block7|15|Gconsid6.95,15
22052,19013100710257,ASP,2019-01-25,RES,blank,1991/05,2.3,0,443,0,5192,blank,blank,5492745,19013100710257,13,10.0,3,blank,SAU FUNG HSE,秀峰樓,FUNG WAH EST,峰華村,FUNG HA RD,峰霞道,4,blank,HCW,CWIL169,FUNG WAH EST|SAU FUNG HSE秀峰樓|Phase |Block 3,峰霞道FUNG WAH ESTSAU FUNG HSE秀峰樓|Phase|Block3,峰霞道FUNG WAH ESTSAU FUNG HSE秀峰樓|Phase|Block3|10|13,柴灣,1991,29,SAU FUNG HSE秀峰樓,4 FUNG HA RD|峰霞道,4 FUNG HA RD,4 峰霞道,"秀峰樓,峰華村,峰霞道","SAU FUNG HSE,FUNG WAH EST,FUNG HA RD","SAU FUNG HSE,FUNG WAH EST,FUNG HA RD|秀峰樓,峰華村,峰霞道",FUNG HA RDFUNG WAH ESTSAU FUNG HSE秀峰樓|Phaseblank|Block3|10|13consid2.3,10
