,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,flLv,orient,layout,finishes,remark
54789,19011800660142,ASP,2019-01-04,RES,blank,1994/03,4.6,515,397,8932,11587,blank,BW:18 SF (GI/NE) / ,5487013,19011800660142,H,21.0,5,blank,blank,blank,AVON PARK,碧湖花園,YAT MING RD,一鳴路,15,blank,NSS,FSSTL112,AVON PARK||Phase |Block 5,一鳴路AVON PARK|Phase|Block5,一鳴路AVON PARK|Phase|Block5|21|H,北區,1994,26,blankblank,15 YAT MING RD|一鳴路,15 YAT MING RD,15 一鳴路,"碧湖花園5座,一鳴路","AVON PARK(BLOCK 5),YAT MING RD","AVON PARK(Block 5),YAT MING RD|碧湖花園5座,一鳴路",YAT MING RDAVON PARKblankblank|Phaseblank|Block5|21|Hconsid4.6,21,低層,東北,沒資料,有,業主減價 上車筍盤 歡迎約睇
54791,19011801750281,ASP,2019-01-09,RES,blank,1995/06,2.85,597,433,4774,6582,blank,BW:4 SF (GI/NE) / ,5487191,19011801750281,15,30.0,B,1,KA FAI HSE,嘉輝閣,KA SHING COURT,嘉盛苑,PAK WO RD,百和路,33,blank,NSS,FSSTL118,KA SHING COURT|KA FAI HSE嘉輝閣|Phase 1|Block B,百和路KA SHING COURTKA FAI HSE嘉輝閣|Phase1|BlockB,百和路KA SHING COURTKA FAI HSE嘉輝閣|Phase1|BlockB|30|15,北區,1995,25,KA FAI HSE嘉輝閣,33 PAK WO RD|百和路,33 PAK WO RD,33 百和路,"嘉輝閣,嘉盛苑,百和路","KA FAI HSE,KA SHING COURT,PAK WO RD","KA FAI HSE,KA SHING COURT,PAK WO RD|嘉輝閣,嘉盛苑,百和路",PAK WO RDKA SHING COURTKA FAI HSE嘉輝閣|Phase1|BlockB|30|15consid2.85,30,中層,北,沒資料,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54795,19012102060034,ASP,2019-01-03,RES,blank,1986/02,2.9,0,490,0,5918,blank,blank,5487954,19012102060034,7,17.0,blank,blank,CHEUNG CHI HSE - WING C,祥智樓 - C翼,CHEUNG WAH EST,祥華村,SAN WAN RD,新運路,38,blank,NSS,FSSTL226,CHEUNG WAH EST|CHEUNG CHI HSE - WING C祥智樓 - C翼|Phase |Block ,新運路CHEUNG WAH ESTCHEUNG CHI HSE - WING C祥智樓 - C翼|Phase|Block,新運路CHEUNG WAH ESTCHEUNG CHI HSE - WING C祥智樓 - C翼|Phase|Block|17|7,北區,1986,34,CHEUNG CHI HSE - WING C祥智樓 - C翼,38 SAN WAN RD|新運路,38 SAN WAN RD,38 新運路,"祥智樓 - C翼,祥華村,新運路","CHEUNG CHI HSE - WING C,CHEUNG WAH EST,SAN WAN RD","CHEUNG CHI HSE - WING C,CHEUNG WAH EST,SAN WAN RD|祥智樓 - C翼,祥華村,新運路",SAN WAN RDCHEUNG WAH ESTCHEUNG CHI HSE - WING C祥智樓 - C翼|Phaseblank|Blockblank|17|7consid2.9,17,高層,西南,呂字型,有,業主減價 上車筍盤 歡迎約睇
54796,19012102070057,ASP,2019-01-11,RES,blank,1990/12,4.58,459,375,9978,12213,blank,BW:8 SF (GI/NE) / ,5487959,19012102070057,5,15.0,C,1,blank,blank,FANLING CTR,粉嶺中心,SAN WAN RD,新運路,33,blank,NSS,DD51LOT5317,FANLING CTR||Phase 1|Block C,新運路FANLING CTR|Phase1|BlockC,新運路FANLING CTR|Phase1|BlockC|15|5,北區,1990,30,blankblank,33 SAN WAN RD|新運路,33 SAN WAN RD,33 新運路,"粉嶺中心C座,新運路","FANLING CTR(BLOCK C),SAN WAN RD","FANLING CTR(Block C),SAN WAN RD|粉嶺中心C座,新運路",SAN WAN RDFANLING CTRblankblank|Phase1|BlockC|15|5consid4.58,15,低層,東南,四正,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54798,19012200470389,ASP,2019-01-07,RES,blank,2018/08,2.86,0,304,0,9408,blank,BAL:22 SF (NI) / ,5488149,19012200470389,J,1.0,5,blank,blank,blank,MARIN POINT,尚澄,SHUN LUNG ST,順隆街,31,blank,NSS,DD40LOT1003,MARIN POINT||Phase |Block 5,順隆街MARIN POINT|Phase|Block5,順隆街MARIN POINT|Phase|Block5|1|J,北區,2018,2,blankblank,31 SHUN LUNG ST|順隆街,31 SHUN LUNG ST,31 順隆街,"尚澄5座,順隆街","MARIN POINT(BLOCK 5),SHUN LUNG ST","MARIN POINT(Block 5),SHUN LUNG ST|尚澄5座,順隆街",SHUN LUNG STMARIN POINTblankblank|Phaseblank|Block5|1|Jconsid2.86,1,低層,南,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54799,19012201210011,ASP,2019-01-14,RES,blank,1993/11,4.5,465,355,9677,12676,blank,BW:26 SF (GI/NE) / ,5488296,19012201210011,3E,6.0,3,blank,blank,blank,SHEUNG SHUI CTR,上水中心,CHI CHEONG RD,智昌路,3,blank,NSS,FSSTL55,SHEUNG SHUI CTR||Phase |Block 3,智昌路SHEUNG SHUI CTR|Phase|Block3,智昌路SHEUNG SHUI CTR|Phase|Block3|6|3E,北區,1993,27,blankblank,3 CHI CHEONG RD|智昌路,3 CHI CHEONG RD,3 智昌路,"上水中心3座,智昌路","SHEUNG SHUI CTR(BLOCK 3),CHI CHEONG RD","SHEUNG SHUI CTR(Block 3),CHI CHEONG RD|上水中心3座,智昌路",CHI CHEONG RDSHEUNG SHUI CTRblankblank|Phaseblank|Block3|6|3Econsid4.5,6,低層,東,四正,基本,業主減價 上車筍盤 歡迎約睇
54800,19012300210028,ASP,2019-01-08,RES,blank,1973/09/20,3.53,0,527,0,6698,blank,RF:510 SF / ,5489133,19012300210028,B,2.0,blank,blank,TUNG LOK MANS,同樂樓,blank,blank,JOCKEY CLUB RD,馬會道,76,86,NSS,DD91LOT3869,|TUNG LOK MANS同樂樓|Phase |Block ,馬會道TUNG LOK MANS同樂樓|Phase|Block,馬會道TUNG LOK MANS同樂樓|Phase|Block|2|B,北區,1973,47,TUNG LOK MANS同樂樓,76-86 JOCKEY CLUB RD|馬會道,76-86 JOCKEY CLUB RD,76-86 馬會道,"同樂樓,馬會道","TUNG LOK MANS,JOCKEY CLUB RD","TUNG LOK MANS,JOCKEY CLUB RD|同樂樓,馬會道",JOCKEY CLUB RDblankTUNG LOK MANS同樂樓|Phaseblank|Blockblank|2|Bconsid3.53,2,中層,西南,沒資料,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54803,19012301770030,ASP,2019-01-07,RES,blank,1991/12,4.45,475,361,9368,12327,blank,BW:14 SF (GI/NE) / ,5488936,19012301770030,4,23.0,H,2,blank,blank,FANLING CTR,粉嶺中心,SAN WAN RD,新運路,33,blank,NSS,DD51LOT5317,FANLING CTR||Phase 2|Block H,新運路FANLING CTR|Phase2|BlockH,新運路FANLING CTR|Phase2|BlockH|23|4,北區,1991,29,blankblank,33 SAN WAN RD|新運路,33 SAN WAN RD,33 新運路,"粉嶺中心H座,新運路","FANLING CTR(BLOCK H),SAN WAN RD","FANLING CTR(Block H),SAN WAN RD|粉嶺中心H座,新運路",SAN WAN RDFANLING CTRblankblank|Phase2|BlockH|23|4consid4.45,23,低層,東,沒資料,有,單位實用四正 交通方便 配套完善
54804,19012301770086,ASP,2019-01-03,RES,blank,1991/12,4.52,470,361,9617,12521,blank,BW:14 SF (GI/NE) / ,5488941,19012301770086,4,24.0,K,2,blank,blank,FANLING CTR,粉嶺中心,SAN WAN RD,新運路,33,blank,NSS,DD51LOT5317,FANLING CTR||Phase 2|Block K,新運路FANLING CTR|Phase2|BlockK,新運路FANLING CTR|Phase2|BlockK|24|4,北區,1991,29,blankblank,33 SAN WAN RD|新運路,33 SAN WAN RD,33 新運路,"粉嶺中心K座,新運路","FANLING CTR(BLOCK K),SAN WAN RD","FANLING CTR(Block K),SAN WAN RD|粉嶺中心K座,新運路",SAN WAN RDFANLING CTRblankblank|Phase2|BlockK|24|4consid4.52,24,中層,西,四正,良好,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54806,19012400740166,ASP,2019-01-15,RES,blank,1994/03,4.0,515,397,7767,10076,blank,BW:18 SF (GI/NE) / ,5489380,19012400740166,E,7.0,6,blank,blank,blank,AVON PARK,碧湖花園,YAT MING RD,一鳴路,15,blank,NSS,FSSTL112,AVON PARK||Phase |Block 6,一鳴路AVON PARK|Phase|Block6,一鳴路AVON PARK|Phase|Block6|7|E,北區,1994,26,blankblank,15 YAT MING RD|一鳴路,15 YAT MING RD,15 一鳴路,"碧湖花園6座,一鳴路","AVON PARK(BLOCK 6),YAT MING RD","AVON PARK(Block 6),YAT MING RD|碧湖花園6座,一鳴路",YAT MING RDAVON PARKblankblank|Phaseblank|Block6|7|Econsid4.0,7,中層,西南,呂字型,良好,業主減價 上車筍盤 歡迎約睇
54807,19012400820027,ASP,2019-01-04,RES,blank,1993/05,4.78,514,375,9300,12747,+PLANTER:11 SF                                                                  ,BW:14 SF (GI/NE) / ,5489390,19012400820027,D,19.0,6,blank,FORUM COURT,富臨閣,FANLING TOWN CTR,粉嶺名都,FANLING STATION RD,粉嶺車站路,18,blank,NSS,FSSTL71,FANLING TOWN CTR|FORUM COURT富臨閣|Phase |Block 6,粉嶺車站路FANLING TOWN CTRFORUM COURT富臨閣|Phase|Block6,粉嶺車站路FANLING TOWN CTRFORUM COURT富臨閣|Phase|Block6|19|D,北區,1993,27,FORUM COURT富臨閣,18 FANLING STATION RD|粉嶺車站路,18 FANLING STATION RD,18 粉嶺車站路,"富臨閣,粉嶺名都,粉嶺車站路","FORUM COURT,FANLING TOWN CTR,FANLING STATION RD","FORUM COURT,FANLING TOWN CTR,FANLING STATION RD|富臨閣,粉嶺名都,粉嶺車站路",FANLING STATION RDFANLING TOWN CTRFORUM COURT富臨閣|Phaseblank|Block6|19|Dconsid4.78,19,低層,西,四正,基本,單位實用四正 交通方便 配套完善
54808,19012401550619,ASP,2019-01-07,RES,blank,1999/06,5.8,755,556,7682,10432,blank,BW:43 SF (GI/NE) / ,5489581,19012401550619,G,4.0,1,blank,blank,blank,DAWNING VIEWS,牽晴間,YAT MING RD,一鳴路,23,blank,NSS,FSSTL193,DAWNING VIEWS||Phase |Block 1,一鳴路DAWNING VIEWS|Phase|Block1,一鳴路DAWNING VIEWS|Phase|Block1|4|G,北區,1999,21,blankblank,23 YAT MING RD|一鳴路,23 YAT MING RD,23 一鳴路,"牽晴間1座,一鳴路","DAWNING VIEWS(BLOCK 1),YAT MING RD","DAWNING VIEWS(Block 1),YAT MING RD|牽晴間1座,一鳴路",YAT MING RDDAWNING VIEWSblankblank|Phaseblank|Block1|4|Gconsid5.8,4,低層,西南,四正,有,業主減價 上車筍盤 歡迎約睇
54810,19012801070020,ASP,2019-01-18,RES,blank,2000/03,5.06,829,649,6104,7797,blank,blank,5490745,19012801070020,6,21.0,C,blank,CHEONG TO HSE,昌濤閣,CHEONG SHING COURT,昌盛苑,WAH MING RD,華明路,20,blank,NSS,FSSTL191,CHEONG SHING COURT|CHEONG TO HSE昌濤閣|Phase |Block C,華明路CHEONG SHING COURTCHEONG TO HSE昌濤閣|Phase|BlockC,華明路CHEONG SHING COURTCHEONG TO HSE昌濤閣|Phase|BlockC|21|6,北區,2000,20,CHEONG TO HSE昌濤閣,20 WAH MING RD|華明路,20 WAH MING RD,20 華明路,"昌濤閣,昌盛苑,華明路","CHEONG TO HSE,CHEONG SHING COURT,WAH MING RD","CHEONG TO HSE,CHEONG SHING COURT,WAH MING RD|昌濤閣,昌盛苑,華明路",WAH MING RDCHEONG SHING COURTCHEONG TO HSE昌濤閣|Phaseblank|BlockC|21|6consid5.06,21,低層,東北,四正,有,單位實用四正 交通方便 配套完善
54811,19012801490308,ASP,2019-01-18,RES,blank,1996/02,3.695,737,538,5014,6868,blank,blank,5490879,19012801490308,12,34.0,D,3,YIN KING HSE,賢景閣,KING SHING COURT,景盛苑,YAT MING RD,一鳴路,8,blank,NSS,FSSTL164,KING SHING COURT|YIN KING HSE賢景閣|Phase 3|Block D,一鳴路KING SHING COURTYIN KING HSE賢景閣|Phase3|BlockD,一鳴路KING SHING COURTYIN KING HSE賢景閣|Phase3|BlockD|34|12,北區,1996,24,YIN KING HSE賢景閣,8 YAT MING RD|一鳴路,8 YAT MING RD,8 一鳴路,"賢景閣,景盛苑,一鳴路","YIN KING HSE,KING SHING COURT,YAT MING RD","YIN KING HSE,KING SHING COURT,YAT MING RD|賢景閣,景盛苑,一鳴路",YAT MING RDKING SHING COURTYIN KING HSE賢景閣|Phase3|BlockD|34|12consid3.695,34,高層,西北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54813,19012900190020,ASP,2019-01-11,RES,blank,1992/04,4.25,451,382,9424,11126,blank,blank,5491151,19012900190020,B,2.0,2,blank,blank,blank,CHEERFUL PARK,欣翠花園,KAT CHEUNG CRES,吉祥街,8,blank,NSS,FSSTL52,CHEERFUL PARK||Phase |Block 2,吉祥街CHEERFUL PARK|Phase|Block2,吉祥街CHEERFUL PARK|Phase|Block2|2|B,北區,1992,28,blankblank,8 KAT CHEUNG CRES|吉祥街,8 KAT CHEUNG CRES,8 吉祥街,"欣翠花園2座,吉祥街","CHEERFUL PARK(BLOCK 2),KAT CHEUNG CRES","CHEERFUL PARK(Block 2),KAT CHEUNG CRES|欣翠花園2座,吉祥街",KAT CHEUNG CRESCHEERFUL PARKblankblank|Phaseblank|Block2|2|Bconsid4.25,2,低層,南,呂字型,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
54815,19012901660030,ASP,2019-01-18,RES,blank,1977/01,2.95,0,333,0,8859,blank,blank,5491509,19012901660030,B,4.0,blank,blank,CHEONG WAH BLDG,昌華樓,blank,blank,LUEN CHEONG ST,聯昌街,9,15,NSS,DD51LOT5070 /,|CHEONG WAH BLDG昌華樓|Phase |Block ,聯昌街CHEONG WAH BLDG昌華樓|Phase|Block,聯昌街CHEONG WAH BLDG昌華樓|Phase|Block|4|B,北區,1977,43,CHEONG WAH BLDG昌華樓,9-15 LUEN CHEONG ST|聯昌街,9-15 LUEN CHEONG ST,9-15 聯昌街,"昌華樓,聯昌街","CHEONG WAH BLDG,LUEN CHEONG ST","CHEONG WAH BLDG,LUEN CHEONG ST|昌華樓,聯昌街",LUEN CHEONG STblankCHEONG WAH BLDG昌華樓|Phaseblank|Blockblank|4|Bconsid2.95,4,中層,西南,呂字型,有,業主減價 上車筍盤 歡迎約睇
54816,19013000140364,ASP,2019-01-19,RES,blank,2005/05,5.95,743,550,8008,10818,blank,BW:29 SF (GI/NE) / BAL:22 SF (GI/NI) / UP:16 SF (GI/NI) / ,5491862,19013000140364,F,2.0,2,1,blank,blank,ROYAL GREEN,御皇庭,CHING HIU RD,清曉路,18,blank,NSS,FSSTL189,ROYAL GREEN||Phase 1|Block 2,清曉路ROYAL GREEN|Phase1|Block2,清曉路ROYAL GREEN|Phase1|Block2|2|F,北區,2005,15,blankblank,18 CHING HIU RD|清曉路,18 CHING HIU RD,18 清曉路,"御皇庭2座,清曉路","ROYAL GREEN(BLOCK 2),CHING HIU RD","ROYAL GREEN(Block 2),CHING HIU RD|御皇庭2座,清曉路",CHING HIU RDROYAL GREENblankblank|Phase1|Block2|2|Fconsid5.95,2,低層,東,沒資料,有,單位實用四正 交通方便 配套完善
54817,19013001760257,ASP,2019-01-17,RES,blank,1990/12,5.92,647,522,9150,11341,blank,BW:19 SF (GI/NE) / RF:431 SF / ,5492303,19013001760257,7,27.0,A,1,blank,blank,FANLING CTR,粉嶺中心,SAN WAN RD,新運路,33,blank,NSS,DD51LOT5317,FANLING CTR||Phase 1|Block A,新運路FANLING CTR|Phase1|BlockA,新運路FANLING CTR|Phase1|BlockA|27|7,北區,1990,30,blankblank,33 SAN WAN RD|新運路,33 SAN WAN RD,33 新運路,"粉嶺中心A座,新運路","FANLING CTR(BLOCK A),SAN WAN RD","FANLING CTR(Block A),SAN WAN RD|粉嶺中心A座,新運路",SAN WAN RDFANLING CTRblankblank|Phase1|BlockA|27|7consid5.92,27,中層,東北,四正,基本,業主減價 上車筍盤 歡迎約睇
54820,19013102290157,ASP,2019-01-03,RES,blank,1998/12,6.65,878,619,7574,10743,blank,BW:47 SF (GI/NE) / ,5493136,19013102290157,C,13.0,4,blank,blank,blank,BELAIR MONTE,綠悠軒,MA SIK RD,馬適路,3,blank,NSS,FSSTL126,BELAIR MONTE||Phase |Block 4,馬適路BELAIR MONTE|Phase|Block4,馬適路BELAIR MONTE|Phase|Block4|13|C,北區,1998,22,blankblank,3 MA SIK RD|馬適路,3 MA SIK RD,3 馬適路,"綠悠軒4座,馬適路","BELAIR MONTE(BLOCK 4),MA SIK RD","BELAIR MONTE(Block 4),MA SIK RD|綠悠軒4座,馬適路",MA SIK RDBELAIR MONTEblankblank|Phaseblank|Block4|13|Cconsid6.65,13,高層,東北,沒資料,良好,單位實用四正 交通方便 配套完善
