,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
1427,6915298,ASP,1997-01-11,RES,blank,1992/09,12.5,1552,1187,8054,10531,GFA INCL BW:46 SFCPS 21 ON 2/F ,blank,4962371,6915298,A,14.0,blank,blank,JOLLY VILLA,竹麗苑,blank,blank,TAI HANG RD,大坑道,8,blank,HCB,blank,|JOLLY VILLA竹麗苑|Phase |Block ,大坑道JOLLY VILLA竹麗苑|Phase|Block,大坑道JOLLY VILLA竹麗苑|Phase|Block|14|A,1992,28,JOLLY VILLA竹麗苑,8 TAI HANG RD|大坑道,8 TAI HANG RD,8 大坑道,"竹麗苑,大坑道","JOLLY VILLA,TAI HANG RD","JOLLY VILLA,TAI HANG RD|大坑道竹麗苑",TAI HANG RDblankJOLLY VILLA竹麗苑|Phaseblank|Blockblank|14|Aconsid12.5,14
1431,6917002,ASP,1997-01-10,RES,blank,1964/08,5.6,0,932,0,6009,blank,blank,4962802,6917002,C,12.0,blank,blank,HIGHLAND MANS,海倫大廈,blank,blank,CLEVELAND ST,加寧街,8,blank,HCB,blank,|HIGHLAND MANS海倫大廈|Phase |Block ,加寧街HIGHLAND MANS海倫大廈|Phase|Block,加寧街HIGHLAND MANS海倫大廈|Phase|Block|12|C,1964,56,HIGHLAND MANS海倫大廈,8 CLEVELAND ST|加寧街,8 CLEVELAND ST,8 加寧街,"海倫大廈,加寧街","HIGHLAND MANS,CLEVELAND ST","HIGHLAND MANS,CLEVELAND ST|加寧街海倫大廈",CLEVELAND STblankHIGHLAND MANS海倫大廈|Phaseblank|Blockblank|12|Cconsid5.6,12
1435,6918657,ASP,1997-01-18,RES,blank,1993/05,8.6,910,757,9451,11361,blank,blank,4964206,6918657,D,30.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|30|D,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|30|Dconsid8.6,30
1436,6918759,ASP,1997-01-13,RES,blank,1986/07,5.6,886,718,6321,7799,blank,blank,4964227,6918759,F,1.0,2,blank,blank,blank,RONSDALE GDN,龍華花園,TAI HANG DR,大坑徑,25,blank,HCB,blank,RONSDALE GDN||Phase |Block 2,大坑徑RONSDALE GDN|Phase|Block2,大坑徑RONSDALE GDN|Phase|Block2|1|F,1986,34,blankblank,25 TAI HANG DR|大坑徑,25 TAI HANG DR,25 大坑徑,"龍華花園2座,大坑徑","RONSDALE GDN(BLOCK 2),TAI HANG DR","RONSDALE GDN(Block 2),TAI HANG DR|龍華花園2座,大坑徑",TAI HANG DRRONSDALE GDNblankblank|Phaseblank|Block2|1|Fconsid5.6,1
1445,6921686,ASP,1997-01-06,RES,blank,1996/07,20.0,2126,1668,9407,11990,GFA INCL BW:56 SFCPS P7 ON 1/F ,blank,4965615,6921686,A,23.0,blank,blank,CARNATION COURT,康馨園,blank,blank,TAI HANG RD,大坑道,43,blank,HCB,blank,|CARNATION COURT康馨園|Phase |Block ,大坑道CARNATION COURT康馨園|Phase|Block,大坑道CARNATION COURT康馨園|Phase|Block|23|A,1996,24,CARNATION COURT康馨園,43 TAI HANG RD|大坑道,43 TAI HANG RD,43 大坑道,"康馨園,大坑道","CARNATION COURT,TAI HANG RD","CARNATION COURT,TAI HANG RD|大坑道康馨園",TAI HANG RDblankCARNATION COURT康馨園|Phaseblank|Blockblank|23|Aconsid20.0,23
1453,6923505,ASP,1997-01-16,RES,blank,1993/05,6.3,769,640,8192,9844,blank,blank,4966046,6923505,H,39.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|39|H,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|39|Hconsid6.3,39
1455,6923691,ASP,1997-01-13,RES,blank,1986/07,8.5,1225,988,6939,8603,CPS 49 ON B4/F ,blank,4966087,6923691,B,4.0,2,blank,blank,blank,RONSDALE GDN,龍華花園,TAI HANG DR,大坑徑,25,blank,HCB,blank,RONSDALE GDN||Phase |Block 2,大坑徑RONSDALE GDN|Phase|Block2,大坑徑RONSDALE GDN|Phase|Block2|4|B,1986,34,blankblank,25 TAI HANG DR|大坑徑,25 TAI HANG DR,25 大坑徑,"龍華花園2座,大坑徑","RONSDALE GDN(BLOCK 2),TAI HANG DR","RONSDALE GDN(Block 2),TAI HANG DR|龍華花園2座,大坑徑",TAI HANG DRRONSDALE GDNblankblank|Phaseblank|Block2|4|Bconsid8.5,4
1456,6923861,ASP,1997-01-16,RES,blank,1990/10,11.3,1085,879,10415,12856,CPS 4 ON L2/F ,blank,4966109,6923861,A,25.0,blank,blank,blank,blank,blank,blank,TAI HANG RD,大坑道,1,blank,HCB,blank,||Phase |Block ,大坑道|Phase|Block,大坑道|Phase|Block|25|A,1990,30,blankblank,1 TAI HANG RD|大坑道,1 TAI HANG RD,1 大坑道,1 大坑道,1 TAI HANG RD,1 TAI HANG RD|大坑道,TAI HANG RDblankblankblank|Phaseblank|Blockblank|25|Aconsid11.3,25
1457,6924078,ASP,1997-01-13,RES,blank,1977/12,2.55,475,400,5368,6375,blank,blank,4966161,6924078,7,22.0,B,blank,blank,blank,LOK SING CTR,樂聲大廈,YEE WO ST,怡和街,19,31,HCB,blank,LOK SING CTR||Phase |Block B,怡和街LOK SING CTR|Phase|BlockB,怡和街LOK SING CTR|Phase|BlockB|22|7,1977,43,blankblank,19-31 YEE WO ST|怡和街,19-31 YEE WO ST,19-31 怡和街,"樂聲大廈B座,怡和街","LOK SING CTR(BLOCK B),YEE WO ST","LOK SING CTR(Block B),YEE WO ST|樂聲大廈B座,怡和街",YEE WO STLOK SING CTRblankblank|Phaseblank|BlockB|22|7consid2.55,22
1463,6927220,ASP,1997-01-15,RES,blank,1983/03,1.35,353,221,3824,6109,blank,blank,4967459,6927220,B,8.0,blank,blank,LEE FAT BLDG,利發大廈,blank,blank,JARDINE'S CRES,渣甸坊,30,36,HCB,blank,|LEE FAT BLDG利發大廈|Phase |Block ,渣甸坊LEE FAT BLDG利發大廈|Phase|Block,渣甸坊LEE FAT BLDG利發大廈|Phase|Block|8|B,1983,37,LEE FAT BLDG利發大廈,30-36 JARDINE'S CRES|渣甸坊,30-36 JARDINE'S CRES,30-36 渣甸坊,"利發大廈,渣甸坊","LEE FAT BLDG,JARDINE'S CRES","LEE FAT BLDG,JARDINE'S CRES|渣甸坊利發大廈",JARDINE'S CRESblankLEE FAT BLDG利發大廈|Phaseblank|Blockblank|8|Bconsid1.35,8
1472,6931764,ASP,1997-01-10,RES,blank,1989/07,3.9,625,438,6240,8904,CHT:10.8' ,blank,4969892,6931764,B,20.0,blank,blank,INTELLIGENT COURT,海麗軒,blank,blank,TUNG LO WAN RD,銅鑼灣道,36,40A,HCB,blank,|INTELLIGENT COURT海麗軒|Phase |Block ,銅鑼灣道INTELLIGENT COURT海麗軒|Phase|Block,銅鑼灣道INTELLIGENT COURT海麗軒|Phase|Block|20|B,1989,31,INTELLIGENT COURT海麗軒,36-40A TUNG LO WAN RD|銅鑼灣道,36-40A TUNG LO WAN RD,36-40A 銅鑼灣道,"海麗軒,銅鑼灣道","INTELLIGENT COURT,TUNG LO WAN RD","INTELLIGENT COURT,TUNG LO WAN RD|銅鑼灣道海麗軒",TUNG LO WAN RDblankINTELLIGENT COURT海麗軒|Phaseblank|Blockblank|20|Bconsid3.9,20
1477,6933834,ASP,1997-01-22,RES,blank,1967/00,3.45,0,580,0,5948,blank,blank,4970239,6933834,B,16.0,blank,blank,GOLD KING MANS,高景大廈,blank,blank,TAI HANG DR,大坑徑,7,blank,HCB,IL7904SA,|GOLD KING MANS高景大廈|Phase |Block ,大坑徑GOLD KING MANS高景大廈|Phase|Block,大坑徑GOLD KING MANS高景大廈|Phase|Block|16|B,1967,53,GOLD KING MANS高景大廈,7 TAI HANG DR|大坑徑,7 TAI HANG DR,7 大坑徑,"高景大廈,大坑徑","GOLD KING MANS,TAI HANG DR","GOLD KING MANS,TAI HANG DR|大坑徑高景大廈",TAI HANG DRblankGOLD KING MANS高景大廈|Phaseblank|Blockblank|16|Bconsid3.45,16
1481,6934202,ASP,1997-01-22,RES,blank,1965/12,4.1,0,817,0,5018,blank,blank,4971660,6934202,5,9.0,A,blank,blank,blank,KINGSTON BLDG,京士頓大廈,KINGSTON ST,京士頓街,2,4,HCB,ML231SYY&EXT,KINGSTON BLDG||Phase |Block A,京士頓街KINGSTON BLDG|Phase|BlockA,京士頓街KINGSTON BLDG|Phase|BlockA|9|5,1965,55,blankblank,2-4 KINGSTON ST|京士頓街,2-4 KINGSTON ST,2-4 京士頓街,"京士頓大廈A座,京士頓街","KINGSTON BLDG(BLOCK A),KINGSTON ST","KINGSTON BLDG(Block A),KINGSTON ST|京士頓大廈A座,京士頓街",KINGSTON STKINGSTON BLDGblankblank|Phaseblank|BlockA|9|5consid4.1,9
1482,6934407,ASP,1997-01-20,RES,blank,1993/05,9.38,989,820,9484,11439,blank,blank,4970883,6934407,C,21.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|21|C,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|21|Cconsid9.38,21
1484,6934664,ASP,1997-01-30,RES,blank,1993/05,10.1,989,820,10212,12317,blank,blank,4970926,6934664,C,35.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|35|C,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|35|Cconsid10.1,35
1487,6936380,ASP,1997-01-13,RES,blank,1967/03,3.73,0,565,0,6602,blank,blank,4970653,6936380,G,10.0,blank,blank,GOLD NING MANS,高寧大廈,blank,blank,TAI HANG DR,大坑徑,5,blank,HCB,blank,|GOLD NING MANS高寧大廈|Phase |Block ,大坑徑GOLD NING MANS高寧大廈|Phase|Block,大坑徑GOLD NING MANS高寧大廈|Phase|Block|10|G,1967,53,GOLD NING MANS高寧大廈,5 TAI HANG DR|大坑徑,5 TAI HANG DR,5 大坑徑,"高寧大廈,大坑徑","GOLD NING MANS,TAI HANG DR","GOLD NING MANS,TAI HANG DR|大坑徑高寧大廈",TAI HANG DRblankGOLD NING MANS高寧大廈|Phaseblank|Blockblank|10|Gconsid3.73,10
1500,6939172,ASP,1997-01-28,RES,blank,1993/05,6.33,769,640,8231,9891,blank,blank,4972846,6939172,H,28.0,1,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,5,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 1,大坑道ILLUMINATION TERR|Phase|Block1,大坑道ILLUMINATION TERR|Phase|Block1|28|H,1993,27,blankblank,5 TAI HANG RD|大坑道,5 TAI HANG RD,5 大坑道,"光明臺1座,大坑道","ILLUMINATION TERR(BLOCK 1),TAI HANG RD","ILLUMINATION TERR(Block 1),TAI HANG RD|光明臺1座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block1|28|Hconsid6.33,28
1501,6939916,ASP,1997-02-03,RES,blank,1993/05,5.088,696,576,7310,8833,blank,blank,4973046,6939916,G,1.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|1|G,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|1|Gconsid5.088,1
1507,6940801,ASP,1997-02-03,RES,blank,1982/09,7.83,1180,1030,6636,7602,CPS 13 ON 1/F ,blank,4973821,6940801,B,13.0,blank,blank,YUKON HTS,煜康臺,blank,blank,TAI HANG RD,大坑道,21,blank,HCB,blank,|YUKON HTS煜康臺|Phase |Block ,大坑道YUKON HTS煜康臺|Phase|Block,大坑道YUKON HTS煜康臺|Phase|Block|13|B,1982,38,YUKON HTS煜康臺,21 TAI HANG RD|大坑道,21 TAI HANG RD,21 大坑道,"煜康臺,大坑道","YUKON HTS,TAI HANG RD","YUKON HTS,TAI HANG RD|大坑道煜康臺",TAI HANG RDblankYUKON HTS煜康臺|Phaseblank|Blockblank|13|Bconsid7.83,13
1510,6941619,ASP,1997-01-15,RES,blank,1993/05,7.98,989,820,8069,9732,blank,blank,4974283,6941619,C,21.0,1,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,5,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 1,大坑道ILLUMINATION TERR|Phase|Block1,大坑道ILLUMINATION TERR|Phase|Block1|21|C,1993,27,blankblank,5 TAI HANG RD|大坑道,5 TAI HANG RD,5 大坑道,"光明臺1座,大坑道","ILLUMINATION TERR(BLOCK 1),TAI HANG RD","ILLUMINATION TERR(Block 1),TAI HANG RD|光明臺1座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block1|21|Cconsid7.98,21
1511,6941781,ASP,1997-01-13,RES,blank,1967/00,3.8,0,600,0,6333,blank,blank,4973965,6941781,C,9.0,blank,blank,GOLD KING MANS,高景大廈,blank,blank,TAI HANG DR,大坑徑,7,blank,HCB,IL7904SA,|GOLD KING MANS高景大廈|Phase |Block ,大坑徑GOLD KING MANS高景大廈|Phase|Block,大坑徑GOLD KING MANS高景大廈|Phase|Block|9|C,1967,53,GOLD KING MANS高景大廈,7 TAI HANG DR|大坑徑,7 TAI HANG DR,7 大坑徑,"高景大廈,大坑徑","GOLD KING MANS,TAI HANG DR","GOLD KING MANS,TAI HANG DR|大坑徑高景大廈",TAI HANG DRblankGOLD KING MANS高景大廈|Phaseblank|Blockblank|9|Cconsid3.8,9
1521,6945637,ASP,1997-02-05,RES,blank,1988/12,17.8,2382,1810,7473,9834,CPS 8 ON G/F ,blank,4976022,6945637,blank,8.0,blank,blank,ROSEDALE,玫瑰花園,blank,blank,FUK KWAN AVE,福群道,6,blank,HCB,IL5876RP,|ROSEDALE玫瑰花園|Phase |Block ,福群道ROSEDALE玫瑰花園|Phase|Block,福群道ROSEDALE玫瑰花園|Phase|Block|8|,1988,32,ROSEDALE玫瑰花園,6 FUK KWAN AVE|福群道,6 FUK KWAN AVE,6 福群道,"玫瑰花園,福群道","ROSEDALE,FUK KWAN AVE","ROSEDALE,FUK KWAN AVE|福群道玫瑰花園",FUK KWAN AVEblankROSEDALE玫瑰花園|Phaseblank|Blockblank|8|blankconsid17.8,8
1522,6945777,ASP,1997-01-05,RES,blank,1982/09,8.13,1180,1030,6890,7893,CPS 22 ,blank,4976048,6945777,A,23.0,blank,blank,YUKON HTS,煜康臺,blank,blank,TAI HANG RD,大坑道,21,blank,HCB,blank,|YUKON HTS煜康臺|Phase |Block ,大坑道YUKON HTS煜康臺|Phase|Block,大坑道YUKON HTS煜康臺|Phase|Block|23|A,1982,38,YUKON HTS煜康臺,21 TAI HANG RD|大坑道,21 TAI HANG RD,21 大坑道,"煜康臺,大坑道","YUKON HTS,TAI HANG RD","YUKON HTS,TAI HANG RD|大坑道煜康臺",TAI HANG RDblankYUKON HTS煜康臺|Phaseblank|Blockblank|23|Aconsid8.13,23
1528,6947431,ASP,1997-02-03,RES,blank,1993/05,6.49,769,640,8440,10141,blank,blank,4976865,6947431,H,24.0,2,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,7,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 2,大坑道ILLUMINATION TERR|Phase|Block2,大坑道ILLUMINATION TERR|Phase|Block2|24|H,1993,27,blankblank,7 TAI HANG RD|大坑道,7 TAI HANG RD,7 大坑道,"光明臺2座,大坑道","ILLUMINATION TERR(BLOCK 2),TAI HANG RD","ILLUMINATION TERR(Block 2),TAI HANG RD|光明臺2座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block2|24|Hconsid6.49,24
1529,6947453,ASP,1997-01-28,RES,blank,1964/06,3.918,0,625,0,6269,blank,blank,4976870,6947453,C,7.0,blank,blank,HOI DEEN COURT,海殿大廈,blank,blank,GLOUCESTER RD,告士打道,276,blank,HCB,blank,|HOI DEEN COURT海殿大廈|Phase |Block ,告士打道HOI DEEN COURT海殿大廈|Phase|Block,告士打道HOI DEEN COURT海殿大廈|Phase|Block|7|C,1964,56,HOI DEEN COURT海殿大廈,276 GLOUCESTER RD|告士打道,276 GLOUCESTER RD,276 告士打道,"海殿大廈,告士打道","HOI DEEN COURT,GLOUCESTER RD","HOI DEEN COURT,GLOUCESTER RD|告士打道海殿大廈",GLOUCESTER RDblankHOI DEEN COURT海殿大廈|Phaseblank|Blockblank|7|Cconsid3.918,7
1534,6948934,ASP,1997-01-13,RES,blank,1993/05,7.63,910,757,8385,10079,blank,blank,4977117,6948934,D,8.0,1,blank,blank,blank,ILLUMINATION TERR,光明臺,TAI HANG RD,大坑道,5,blank,HCB,blank,ILLUMINATION TERR||Phase |Block 1,大坑道ILLUMINATION TERR|Phase|Block1,大坑道ILLUMINATION TERR|Phase|Block1|8|D,1993,27,blankblank,5 TAI HANG RD|大坑道,5 TAI HANG RD,5 大坑道,"光明臺1座,大坑道","ILLUMINATION TERR(BLOCK 1),TAI HANG RD","ILLUMINATION TERR(Block 1),TAI HANG RD|光明臺1座,大坑道",TAI HANG RDILLUMINATION TERRblankblank|Phaseblank|Block1|8|Dconsid7.63,8
