,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy
13,11112202420142,ASP,2011-11-11,RES,blank,2012/09,27.773000000000003,2192,1719,12670,16156,GFA INCL BW:35 SF& A/C RM:40 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3610916,11112202420142,A,6.0,5,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 5,科進路PROVIDENCE BAY|Phase|Block5,科進路PROVIDENCE BAY|Phase|Block5|6|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣5座,科進路","PROVIDENCE BAY(BLOCK 5),FO CHUN RD","PROVIDENCE BAY(Block 5),FO CHUN RD|天賦海灣5座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block5|6|Aconsid27.773000000000003,6
14,11112202420153,ASP,2011-11-11,RES,blank,2012/09,26.038,2179,1708,11950,15245,GFA INCL BW:35 SF& A/C RM:33 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3610917,11112202420153,B,6.0,5,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 5,科進路PROVIDENCE BAY|Phase|Block5,科進路PROVIDENCE BAY|Phase|Block5|6|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣5座,科進路","PROVIDENCE BAY(BLOCK 5),FO CHUN RD","PROVIDENCE BAY(Block 5),FO CHUN RD|天賦海灣5座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block5|6|Bconsid26.038,6
15,11112301760010,ASP,2011-11-15,RES,blank,2012/09,11.972,1390,1063,8613,11262,GFA INCL BW:49 SFAREA INCL BAL:31 SFUTILITY PLATFORM16SF ,blank,3611287,11112301760010,A,2.0,17,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 17,科進路PROVIDENCE BAY|Phase|Block17,科進路PROVIDENCE BAY|Phase|Block17|2|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣17座,科進路","PROVIDENCE BAY(BLOCK 17),FO CHUN RD","PROVIDENCE BAY(Block 17),FO CHUN RD|天賦海灣17座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block17|2|Aconsid11.972,2
16,11112502540030,ASP,2011-11-12,RES,blank,2012/09,27.954,2178,1708,12835,16367,GFA INCL BW:35 SF& A/C RM:33 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3613166,11112502540030,B,9.0,6,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 6,科進路PROVIDENCE BAY|Phase|Block6,科進路PROVIDENCE BAY|Phase|Block6|9|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣6座,科進路","PROVIDENCE BAY(BLOCK 6),FO CHUN RD","PROVIDENCE BAY(Block 6),FO CHUN RD|天賦海灣6座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block6|9|Bconsid27.954,9
17,11112802190016,ASP,2011-11-12,RES,blank,2012/09,12.253,1390,1063,8815,11527,GFA INCL BW:49 SFAREA INCL BAL:31 SFUTILITY PLATFORM16SF ,blank,3614156,11112802190016,A,5.0,17,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 17,科進路PROVIDENCE BAY|Phase|Block17,科進路PROVIDENCE BAY|Phase|Block17|5|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣17座,科進路","PROVIDENCE BAY(BLOCK 17),FO CHUN RD","PROVIDENCE BAY(Block 17),FO CHUN RD|天賦海灣17座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block17|5|Aconsid12.253,5
18,11112802190023,ASP,2011-11-11,RES,blank,2012/09,13.058,1390,1063,9394,12284,GFA INCL BW:49 SFAREA INCL BAL:31 SFUTILITY PLATFORM16SF ,blank,3614157,11112802190023,A,7.0,17,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 17,科進路PROVIDENCE BAY|Phase|Block17,科進路PROVIDENCE BAY|Phase|Block17|7|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣17座,科進路","PROVIDENCE BAY(BLOCK 17),FO CHUN RD","PROVIDENCE BAY(Block 17),FO CHUN RD|天賦海灣17座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block17|7|Aconsid13.058,7
19,11112802190036,ASP,2011-11-12,RES,blank,2012/09,12.086,1371,1062,8815,11380,GFA INCL BW:35 SFAREA INCL BAL:31 SFUTILITY PLATFORM16SF ,blank,3614158,11112802190036,B,5.0,17,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 17,科進路PROVIDENCE BAY|Phase|Block17,科進路PROVIDENCE BAY|Phase|Block17|5|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣17座,科進路","PROVIDENCE BAY(BLOCK 17),FO CHUN RD","PROVIDENCE BAY(Block 17),FO CHUN RD|天賦海灣17座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block17|5|Bconsid12.086,5
20,11112802190043,ASP,2011-11-16,RES,blank,2012/09,8.135,832,654,9778,12439,GFA INCL BW:12 SFAREA INCL BAL:25 SFUTILITY PLATFORM17SF ,blank,3614159,11112802190043,E,7.0,20,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 20,科進路PROVIDENCE BAY|Phase|Block20,科進路PROVIDENCE BAY|Phase|Block20|7|E,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣20座,科進路","PROVIDENCE BAY(BLOCK 20),FO CHUN RD","PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block20|7|Econsid8.135,7
22,11112802190067,ASP,2011-11-16,RES,blank,2012/09,28.1,2148,1684,13082,16686,GFA INCL BW:35 SF& A/C RM:35 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614161,11112802190067,A,6.0,2,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 2,科進路PROVIDENCE BAY|Phase|Block2,科進路PROVIDENCE BAY|Phase|Block2|6|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣2座,科進路","PROVIDENCE BAY(BLOCK 2),FO CHUN RD","PROVIDENCE BAY(Block 2),FO CHUN RD|天賦海灣2座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block2|6|Aconsid28.1,6
23,11112802190078,ASP,2011-11-16,RES,blank,2012/09,30.419,2180,1709,13954,17799,GFA INCL BW:35 SF& A/C RM:40 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614162,11112802190078,B,9.0,2,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 2,科進路PROVIDENCE BAY|Phase|Block2,科進路PROVIDENCE BAY|Phase|Block2|9|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣2座,科進路","PROVIDENCE BAY(BLOCK 2),FO CHUN RD","PROVIDENCE BAY(Block 2),FO CHUN RD|天賦海灣2座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block2|9|Bconsid30.419,9
24,11112802190082,ASP,2011-11-16,RES,blank,2012/09,30.077,2148,1684,14002,17860,GFA INCL BW:35 SF& A/C RM:35 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614163,11112802190082,A,9.0,2,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 2,科進路PROVIDENCE BAY|Phase|Block2,科進路PROVIDENCE BAY|Phase|Block2|9|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣2座,科進路","PROVIDENCE BAY(BLOCK 2),FO CHUN RD","PROVIDENCE BAY(Block 2),FO CHUN RD|天賦海灣2座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block2|9|Aconsid30.077,9
25,11112802190093,ASP,2011-11-16,RES,blank,2012/09,28.669,2178,1708,13163,16785,GFA INCL BW:35 SF& A/C RM:40 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614164,11112802190093,A,9.0,3,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 3,科進路PROVIDENCE BAY|Phase|Block3,科進路PROVIDENCE BAY|Phase|Block3|9|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣3座,科進路","PROVIDENCE BAY(BLOCK 3),FO CHUN RD","PROVIDENCE BAY(Block 3),FO CHUN RD|天賦海灣3座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block3|9|Aconsid28.669,9
26,11112802190105,ASP,2011-11-16,RES,blank,2012/09,8.256,832,654,9923,12624,GFA INCL BW:12 SFAREA INCL BAL:25 SFUTILITY PLATFORM17SF ,blank,3614165,11112802190105,E,8.0,20,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 20,科進路PROVIDENCE BAY|Phase|Block20,科進路PROVIDENCE BAY|Phase|Block20|8|E,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣20座,科進路","PROVIDENCE BAY(BLOCK 20),FO CHUN RD","PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block20|8|Econsid8.256,8
27,11112802190110,ASP,2011-11-16,RES,blank,2012/09,18.89,1452,1150,13010,16426,GFA INCL BW:12 SFAREA INCL BAL:31 SFUTILITY PLATFORM16SF+F/R:778 SF ,blank,3614801,11112802190110,A,9.0,17,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 17,科進路PROVIDENCE BAY|Phase|Block17,科進路PROVIDENCE BAY|Phase|Block17|9|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣17座,科進路","PROVIDENCE BAY(BLOCK 17),FO CHUN RD","PROVIDENCE BAY(Block 17),FO CHUN RD|天賦海灣17座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block17|9|Aconsid18.89,9
28,11112802190124,ASP,2011-11-14,RES,blank,2012/09,8.071,832,654,9701,12341,GFA INCL BW:12 SFAREA INCL BAL:25 SFUTILITY PLATFORM17SF ,blank,3614578,11112802190124,E,6.0,20,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 20,科進路PROVIDENCE BAY|Phase|Block20,科進路PROVIDENCE BAY|Phase|Block20|6|E,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣20座,科進路","PROVIDENCE BAY(BLOCK 20),FO CHUN RD","PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block20|6|Econsid8.071,6
29,11112802190135,ASP,2011-11-11,RES,blank,2012/09,10.845999999999998,1242,956,8733,11345,GFA INCL BW:38 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SF ,blank,3614579,11112802190135,B,5.0,20,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 20,科進路PROVIDENCE BAY|Phase|Block20,科進路PROVIDENCE BAY|Phase|Block20|5|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣20座,科進路","PROVIDENCE BAY(BLOCK 20),FO CHUN RD","PROVIDENCE BAY(Block 20),FO CHUN RD|天賦海灣20座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block20|5|Bconsid10.845999999999998,5
30,11112802190148,ASP,2011-11-12,RES,blank,2012/09,12.095999999999998,1265,974,9562,12419,GFA INCL BW:38 SFAREA INCL BAL:29 SFUTILITY PLATFORM16SF ,blank,3614580,11112802190148,B,7.0,18,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 18,科進路PROVIDENCE BAY|Phase|Block18,科進路PROVIDENCE BAY|Phase|Block18|7|B,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣18座,科進路","PROVIDENCE BAY(BLOCK 18),FO CHUN RD","PROVIDENCE BAY(Block 18),FO CHUN RD|天賦海灣18座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block18|7|Bconsid12.095999999999998,7
31,11112802190158,ASP,2011-11-12,RES,blank,2012/09,13.597,1435,1098,9475,12383,GFA INCL BW:50 SFAREA INCL BAL:32 SFUTILITY PLATFORM16SF ,blank,3614581,11112802190158,C,6.0,6,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 6,科進路PROVIDENCE BAY|Phase|Block6,科進路PROVIDENCE BAY|Phase|Block6|6|C,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣6座,科進路","PROVIDENCE BAY(BLOCK 6),FO CHUN RD","PROVIDENCE BAY(Block 6),FO CHUN RD|天賦海灣6座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block6|6|Cconsid13.597,6
32,11112802190160,ASP,2011-11-11,RES,blank,2012/09,18.256,1790,1392,10199,13115,GFA INCL BW:40 SFAREA INCL BAL:41 SFUTILITY PLATFORM16SF ,blank,3614582,11112802190160,A,8.0,12,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 12,科進路PROVIDENCE BAY|Phase|Block12,科進路PROVIDENCE BAY|Phase|Block12|8|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣12座,科進路","PROVIDENCE BAY(BLOCK 12),FO CHUN RD","PROVIDENCE BAY(Block 12),FO CHUN RD|天賦海灣12座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block12|8|Aconsid18.256,8
33,11112802190179,ASP,2011-11-11,RES,blank,2012/09,27.853,2178,1708,12788,16307,GFA INCL BW:35 SF& A/C RM:40 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614166,11112802190179,A,9.0,6,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 6,科進路PROVIDENCE BAY|Phase|Block6,科進路PROVIDENCE BAY|Phase|Block6|9|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣6座,科進路","PROVIDENCE BAY(BLOCK 6),FO CHUN RD","PROVIDENCE BAY(Block 6),FO CHUN RD|天賦海灣6座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block6|9|Aconsid27.853,9
34,11112802190182,ASP,2011-11-11,RES,blank,2012/09,28.44,2192,1719,12974,16545,GFA INCL BW:35 SF& A/C RM:40 SFAREA INCL BAL:70 SFUTILITY PLATFORM16SF ,blank,3614167,11112802190182,A,9.0,5,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 5,科進路PROVIDENCE BAY|Phase|Block5,科進路PROVIDENCE BAY|Phase|Block5|9|A,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣5座,科進路","PROVIDENCE BAY(BLOCK 5),FO CHUN RD","PROVIDENCE BAY(Block 5),FO CHUN RD|天賦海灣5座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block5|9|Aconsid28.44,9
35,11112802190195,ASP,2011-11-11,RES,blank,2012/09,13.707,1433,1097,9565,12495,GFA INCL BW:50 SFAREA INCL BAL:32 SFUTILITY PLATFORM16SF ,blank,3614168,11112802190195,D,6.0,6,blank,blank,blank,PROVIDENCE BAY,天賦海灣,FO CHUN RD,科進路,5,blank,NPSK,TPTL186,PROVIDENCE BAY||Phase |Block 6,科進路PROVIDENCE BAY|Phase|Block6,科進路PROVIDENCE BAY|Phase|Block6|6|D,blankblank,5 FO CHUN RD|科進路,5 FO CHUN RD,5 科進路,"天賦海灣6座,科進路","PROVIDENCE BAY(BLOCK 6),FO CHUN RD","PROVIDENCE BAY(Block 6),FO CHUN RD|天賦海灣6座,科進路",FO CHUN RDPROVIDENCE BAYblankblank|Phaseblank|Block6|6|Dconsid13.707,6
