,memo_no,nat_instr,instr_date,usage,cp_incl,op_date,consid,gfa,nfa,gpsf,npsf,remark1,remark2,MW_data_code,memo_no.1,unit,floor,block,phase,bldg_name_en,bldg_name_ch,est_name_en,est_name_ch,st_name_en,st_name_ch,st_no_start,st_no_end,d_code,lot_no,bldg_ph_blk,st_bldg_ph_blk,subject_pty,code_chinese,op_year,bldg_age,bldg_name_ench,st_address,st_address_en,st_address_ch,ch_address,en_address,final_address,subject_pty_consid,floor_copy,redev_chance,flLv,orient,layout,finishes,remark
51364,19030501310014,ASP,2019-02-28,RES,blank,1967/10,2.5,0,234,0,10684,blank,blank,5506528,19030501310014,4,23.0,blank,blank,WAI LEE BLDG,惠利大廈,blank,blank,KING'S RD,英皇道,997,blank,HQB,QBML1sBRP /,|WAI LEE BLDG惠利大廈|Phase |Block ,英皇道WAI LEE BLDG惠利大廈|Phase|Block,英皇道WAI LEE BLDG惠利大廈|Phase|Block|23|4,鰂魚涌,1967,53,WAI LEE BLDG惠利大廈,997 KING'S RD|英皇道,997 KING'S RD,997 英皇道,"惠利大廈,英皇道","WAI LEE BLDG,KING'S RD","WAI LEE BLDG,KING'S RD|惠利大廈,英皇道",KING'S RDblankWAI LEE BLDG惠利大廈|Phaseblank|Blockblank|23|4consid2.5,23,中,中層,西,沒資料,基本,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52858,20031800480208,ASP,2020-03-06,RES,blank,1967/10,2.58,0,236,0,10932,blank,blank,5685416,20031800480208,13,18.0,blank,blank,WAI LEE BLDG,惠利大廈,blank,blank,KING'S RD,英皇道,997,blank,HQB,QBML1sBRP /,|WAI LEE BLDG惠利大廈|Phase |Block ,英皇道WAI LEE BLDG惠利大廈|Phase|Block,英皇道WAI LEE BLDG惠利大廈|Phase|Block|18|13,鰂魚涌,1967,53,WAI LEE BLDG惠利大廈,997 KING'S RD|英皇道,997 KING'S RD,997 英皇道,"惠利大廈,英皇道","WAI LEE BLDG,KING'S RD","WAI LEE BLDG,KING'S RD|惠利大廈,英皇道",KING'S RDblankWAI LEE BLDG惠利大廈|Phaseblank|Blockblank|18|13consid2.58,18,中,高層,西北,四正,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52824,20031100490042,ASP,2020-02-21,RES,blank,1967/10,2.65,0,212,0,12500,blank,blank,5683528,20031100490042,12,17.0,blank,blank,WAI LEE BLDG,惠利大廈,blank,blank,KING'S RD,英皇道,997,blank,HQB,QBML1sBRP /,|WAI LEE BLDG惠利大廈|Phase |Block ,英皇道WAI LEE BLDG惠利大廈|Phase|Block,英皇道WAI LEE BLDG惠利大廈|Phase|Block|17|12,鰂魚涌,1967,53,WAI LEE BLDG惠利大廈,997 KING'S RD|英皇道,997 KING'S RD,997 英皇道,"惠利大廈,英皇道","WAI LEE BLDG,KING'S RD","WAI LEE BLDG,KING'S RD|惠利大廈,英皇道",KING'S RDblankWAI LEE BLDG惠利大廈|Phaseblank|Blockblank|17|12consid2.65,17,中,高層,東,呂字型,有,"連租約(生約), 可預約睇樓, 罕有開揚, 交通超級方便"
52806,20030501590030,ASP,2020-02-28,RES,blank,1967/10,3.0,0,285,0,10526,blank,blank,5681516,20030501590030,15,12.0,blank,blank,WAI LEE BLDG,惠利大廈,blank,blank,KING'S RD,英皇道,997,blank,HQB,QBML1sBRP /,|WAI LEE BLDG惠利大廈|Phase |Block ,英皇道WAI LEE BLDG惠利大廈|Phase|Block,英皇道WAI LEE BLDG惠利大廈|Phase|Block|12|15,鰂魚涌,1967,53,WAI LEE BLDG惠利大廈,997 KING'S RD|英皇道,997 KING'S RD,997 英皇道,"惠利大廈,英皇道","WAI LEE BLDG,KING'S RD","WAI LEE BLDG,KING'S RD|惠利大廈,英皇道",KING'S RDblankWAI LEE BLDG惠利大廈|Phaseblank|Blockblank|12|15consid3.0,12,中,低層,東南,沒資料,有,業主減價 上車筍盤 歡迎約睇
52684,20012101800023,ASP,2019-12-27,RES,blank,1963/11,3.0,0,187,0,16043,blank,blank,5665597,20012101800023,B8,2.0,blank,blank,TOR PO MANS,多寶樓,blank,blank,HOI HONG ST,海康街,18,blank,HQB,ML703sFss2sA,|TOR PO MANS多寶樓|Phase |Block ,海康街TOR PO MANS多寶樓|Phase|Block,海康街TOR PO MANS多寶樓|Phase|Block|2|B8,鰂魚涌,1963,57,TOR PO MANS多寶樓,18 HOI HONG ST|海康街,18 HOI HONG ST,18 海康街,"多寶樓,海康街","TOR PO MANS,HOI HONG ST","TOR PO MANS,HOI HONG ST|多寶樓,海康街",HOI HONG STblankTOR PO MANS多寶樓|Phaseblank|Blockblank|2|B8consid3.0,2,高,高層,東,四正,基本,業主減價 上車筍盤 歡迎約睇
51578,19041000160063,ASP,2019-04-03,RES,blank,1960/10,3.05,0,256,0,11914,blank,blank,5523172,19041000160063,O,,blank,blank,TAI SING HSE,太成樓,blank,blank,QUARRY BAY ST,鰂魚涌街,122,blank,HQB,QBIL8sAss2,|TAI SING HSE太成樓|Phase |Block ,鰂魚涌街TAI SING HSE太成樓|Phase|Block,鰂魚涌街TAI SING HSE太成樓|Phase|Block|G|O,鰂魚涌,1960,60,TAI SING HSE太成樓,122 QUARRY BAY ST|鰂魚涌街,122 QUARRY BAY ST,122 鰂魚涌街,"太成樓,鰂魚涌街","TAI SING HSE,QUARRY BAY ST","TAI SING HSE,QUARRY BAY ST|太成樓,鰂魚涌街",QUARRY BAY STblankTAI SING HSE太成樓|Phaseblank|Blockblank|G|Oconsid3.05,G,高,中層,南,呂字型,有,單位實用四正 交通方便 配套完善
52612,19122701660043,ASP,2019-12-04,RES,blank,1971/10,3.2,0,351,0,9117,blank,blank,5657107,19122701660043,27,1.0,blank,blank,TAK LEE BLDG,得利樓,blank,blank,KING'S RD,英皇道,993,blank,HQB,QBML1sBRP /,|TAK LEE BLDG得利樓|Phase |Block ,英皇道TAK LEE BLDG得利樓|Phase|Block,英皇道TAK LEE BLDG得利樓|Phase|Block|1|27,鰂魚涌,1971,49,TAK LEE BLDG得利樓,993 KING'S RD|英皇道,993 KING'S RD,993 英皇道,"得利樓,英皇道","TAK LEE BLDG,KING'S RD","TAK LEE BLDG,KING'S RD|得利樓,英皇道",KING'S RDblankTAK LEE BLDG得利樓|Phaseblank|Blockblank|1|27consid3.2,1,中,低層,南,四正,基本,業主減價 上車筍盤 歡迎約睇
52980,20041700880021,ASP,2020-03-26,RES,blank,1967/10,3.2,0,280,0,11429,blank,blank,5697213,20041700880021,21,15.0,blank,blank,WAI LEE BLDG,惠利大廈,blank,blank,KING'S RD,英皇道,997,blank,HQB,QBML1sBRP /,|WAI LEE BLDG惠利大廈|Phase |Block ,英皇道WAI LEE BLDG惠利大廈|Phase|Block,英皇道WAI LEE BLDG惠利大廈|Phase|Block|15|21,鰂魚涌,1967,53,WAI LEE BLDG惠利大廈,997 KING'S RD|英皇道,997 KING'S RD,997 英皇道,"惠利大廈,英皇道","WAI LEE BLDG,KING'S RD","WAI LEE BLDG,KING'S RD|惠利大廈,英皇道",KING'S RDblankWAI LEE BLDG惠利大廈|Phaseblank|Blockblank|15|21consid3.2,15,中,高層,北,四正,有,業主減價 上車筍盤 歡迎約睇
51878,19052402200030,ASP,2019-04-18,RES,blank,1960/10,3.2,0,315,0,10159,blank,blank,5551797,19052402200030,L,3.0,blank,blank,TAI SING HSE,太成樓,blank,blank,QUARRY BAY ST,鰂魚涌街,122,blank,HQB,QBIL8sAss2,|TAI SING HSE太成樓|Phase |Block ,鰂魚涌街TAI SING HSE太成樓|Phase|Block,鰂魚涌街TAI SING HSE太成樓|Phase|Block|3|L,鰂魚涌,1960,60,TAI SING HSE太成樓,122 QUARRY BAY ST|鰂魚涌街,122 QUARRY BAY ST,122 鰂魚涌街,"太成樓,鰂魚涌街","TAI SING HSE,QUARRY BAY ST","TAI SING HSE,QUARRY BAY ST|太成樓,鰂魚涌街",QUARRY BAY STblankTAI SING HSE太成樓|Phaseblank|Blockblank|3|Lconsid3.2,3,高,中層,南,沒資料,有,單位實用四正 交通方便 配套完善
51299,19021100400181,ASP,2019-01-30,RES,blank,1987/06,3.23,279,200,11577,16150,blank,BW:11 SF (GI/NE) / ,5495726,19021100400181,F,16.0,blank,blank,GRANDVIEW COURT,富景閣,blank,blank,KING'S RD,英皇道,889,blank,HQB,QBML4sFss1 /,|GRANDVIEW COURT富景閣|Phase |Block ,英皇道GRANDVIEW COURT富景閣|Phase|Block,英皇道GRANDVIEW COURT富景閣|Phase|Block|16|F,鰂魚涌,1987,33,GRANDVIEW COURT富景閣,889 KING'S RD|英皇道,889 KING'S RD,889 英皇道,"富景閣,英皇道","GRANDVIEW COURT,KING'S RD","GRANDVIEW COURT,KING'S RD|富景閣,英皇道",KING'S RDblankGRANDVIEW COURT富景閣|Phaseblank|Blockblank|16|Fconsid3.23,16,低,低層,西,呂字型,有,單位實用四正 交通方便 配套完善
