,1,10,2,3,4,5,6,7,8,9
7.0,4479571,6224190,6617700,4473155,6243026,5864644,4550548,7454265,4619921,6243026
18.0,4635961,6711710,6855060,4696913,6753814,6168790,4842476,7854165,4950746,6753814
29.0,5027337,6547726,7140150,4844080,6557698,6446898,5019718,7696140,5105131,6557698
