,subjFloor,floorLv,unitNo,price,npsf,nfa
8.0/F低層A,8.0,低層,A,26097846,17949,1454
18.0/F中層A,18.0,中層,A,26848110,18465,1454
27.0/F高層A,27.0,高層,A,27676890,19035,1454
8.0/F低層B,8.0,低層,B,10062780,17654,570
18.0/F中層B,18.0,中層,B,10685845,18913,565
27.0/F高層B,27.0,高層,B,11073960,19428,570
8.0/F低層C,8.0,低層,C,9656518,18787,514
18.0/F中層C,18.0,中層,C,9745408,19034,512
27.0/F高層C,27.0,高層,C,10873670,21155,514
8.0/F低層D,8.0,低層,D,8908228,17924,497
18.0/F中層D,18.0,中層,D,8998185,18105,497
27.0/F高層D,27.0,高層,D,9896264,19912,497
8.0/F低層E,8.0,低層,E,8863498,17834,497
18.0/F中層E,18.0,中層,E,8646806,17398,497
27.0/F高層E,27.0,高層,E,10036418,20194,497
8.0/F低層F,8.0,低層,F,9081866,17669,514
18.0/F中層F,18.0,中層,F,9412608,18384,512
27.0/F高層F,27.0,高層,F,10014262,19483,514
8.0/F低層G,8.0,低層,G,10004323,18091,553
18.0/F中層G,18.0,中層,G,8883280,16240,547
27.0/F高層G,27.0,高層,G,10453170,19110,547
