,1,2,3,4,5,6,7,8
11.0,14880,16769,17045,14327,15003,14759,14645,15289
24.0,14825,17907,17672,14954,14794,15047,15950,15743
37.0,15900,18379,17964,15562,15636,15616,16170,16849
