,A,B,C,D,E,F,G,H,J,K
5.0,6793570,6639208,6651070,5375740,4824183,4803513,5331120,5250916,5406064,4892215
14.0,7074704,6914271,6926600,5594475,5020719,5009930,5544520,5454680,5626152,5094983
23.0,7348012,5417033,7193870,5809815,4682384,5203430,5757920,5665220,5842336,5060897
