,A,B,C,D,E,F,G,H,J,K
7.0,10834,10485,10834,10833,10977,10873,10834,10834,10809,10859
18.0,11497,11163,11497,11495,11789,11500,11497,11497,11432,11622
29.0,12157,12102,12157,12153,12396,12305,12157,12157,12056,12210
