,11,12,17,2,21,26,27,32,35,38,43,5,51,9
6.0,349,349,354,354,349,354,354,349,354,349,349,365,354,349
11.0,349,349,354,354,349,354,354,349,354,349,349,365,354,349
17.0,349,349,354,354,349,354,354,349,354,349,349,365,354,349
