,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
7.0/F低層A,7.0,低層,A,6593760,13680,482,364,4,NMOS
18.0/F中層A,18.0,中層,A,6781740,14070,482,362,4,NMOS
28.0/F高層A,28.0,高層,A,7476600,14660,510,363,4,NMOS
7.0/F低層B,7.0,低層,B,8657474,13258,653,382,4,NMOS
18.0/F中層B,18.0,中層,B,8848803,13551,653,398,4,NMOS
28.0/F高層B,28.0,高層,B,9679284,14151,684,353,4,NMOS
7.0/F低層C,7.0,低層,C,8802440,13480,653,308,4,NMOS
18.0/F中層C,18.0,中層,C,8848150,13550,653,318,4,NMOS
28.0/F高層C,28.0,高層,C,9927576,14514,684,336,5,NMOS
7.0/F低層D,7.0,低層,D,6583156,13658,482,322,3,NMOS
18.0/F中層D,18.0,中層,D,6809214,14127,482,367,3,NMOS
28.0/F高層D,28.0,高層,D,7461300,14630,510,350,4,NMOS
7.0/F低層E,7.0,低層,E,6775023,13523,501,366,4,NMOS
18.0/F中層E,18.0,中層,E,6953379,13879,501,337,3,NMOS
28.0/F高層E,28.0,高層,E,7383738,14738,501,341,4,NMOS
7.0/F低層F,7.0,低層,F,6636747,13247,501,352,3,NMOS
18.0/F中層F,18.0,中層,F,6930834,13834,501,373,3,NMOS
28.0/F高層F,28.0,高層,F,7220913,14413,501,322,3,NMOS
