,1,2,3,4,5,6,7,8
8.0,10069,10069,10191,10291,9721,10069,8919,10191
20.0,9622,9622,9550,10527,9704,9622,9507,9524
33.0,10187,10187,10100,9561,10260,10187,10004,10078
