,1,10,11,13,14,16,17,2,20,21,22,23,24,4,7,9
7.0,6085,5261,5930,5171,5179,5830,5245,5930,4769,5696,4734,5930,6142,5704,5930,5272
18.0,6372,5531,6209,5344,6242,5424,5347,6209,5032,5532,5030,6209,6425,5542,6209,5374
29.0,6701,6213,6227,5290,6330,6153,5584,6227,5151,6139,5256,6227,6748,6141,6227,6109
