,A,B,C,D,E,F,G,H,J,K
4.0,9176,7336,9269,9272,9407,7443,9176,9176,7396,9080
10.0,8386,7536,9479,9502,9628,7646,8378,8377,7598,8489
16.0,8646,7730,9687,9723,9844,10017,8638,8637,8578,8750
