,subjFloor,floorLv,unitNo,price,npsf,nfa,com_score,com_no,district
3.0/F低層A01,3.0,低層,A01,4163379,17567,237,339,3,NMOS
8.0/F中層A01,8.0,中層,A01,4272873,18029,237,341,3,NMOS
14.0/F高層A01,14.0,高層,A01,4144419,17487,237,362,4,NMOS
3.0/F低層A02,3.0,低層,A02,4214936,18568,227,443,3,NMOS
8.0/F中層A02,8.0,中層,A02,4025618,17734,227,444,3,NMOS
14.0/F高層A02,14.0,高層,A02,4205402,18526,227,408,3,NMOS
3.0/F低層A03,3.0,低層,A03,4041000,17960,225,443,3,NMOS
8.0/F中層A03,8.0,中層,A03,4068675,18083,225,437,3,NMOS
14.0/F高層A03,14.0,高層,A03,4070925,18093,225,395,3,NMOS
3.0/F低層A05,3.0,低層,A05,3785648,16976,223,429,3,NMOS
8.0/F中層A05,8.0,中層,A05,3896702,17474,223,429,3,NMOS
14.0/F高層A05,14.0,高層,A05,3895587,17469,223,358,3,NMOS
3.0/F低層A06,3.0,低層,A06,7126628,16651,428,427,3,NMOS
8.0/F中層A06,8.0,中層,A06,7455760,17420,428,427,3,NMOS
14.0/F高層A06,14.0,高層,A06,7327788,17121,428,344,3,NMOS
3.0/F低層A07,3.0,低層,A07,5361607,18299,293,330,3,NMOS
8.0/F中層A07,8.0,中層,A07,5494336,18752,293,325,3,NMOS
14.0/F高層A07,14.0,高層,A07,5272535,17995,293,326,4,NMOS
3.0/F低層A07A08,3.0,低層,A07A08,,,,,,NMOS
8.0/F中層A07A08,8.0,中層,A07A08,,,,,,NMOS
14.0/F高層A07A08,14.0,高層,A07A08,,,,,,NMOS
3.0/F低層A08,3.0,低層,A08,5419953,18249,297,331,3,NMOS
8.0/F中層A08,8.0,中層,A08,5673294,19102,297,325,3,NMOS
14.0/F高層A08,14.0,高層,A08,5350752,18016,297,325,4,NMOS
3.0/F低層B01,3.0,低層,B01,4114700,17890,230,343,3,NMOS
8.0/F中層B01,8.0,中層,B01,4060650,17655,230,344,3,NMOS
14.0/F高層B01,14.0,高層,B01,4014190,17453,230,369,4,NMOS
3.0/F低層B02,3.0,低層,B02,4005546,18043,222,392,3,NMOS
8.0/F中層B02,8.0,中層,B02,4019532,18106,222,384,3,NMOS
14.0/F高層B02,14.0,高層,B02,3998664,18012,222,407,4,NMOS
3.0/F低層B03,3.0,低層,B03,5748546,17058,337,320,3,NMOS
8.0/F中層B03,8.0,中層,B03,5806847,17231,337,389,4,NMOS
14.0/F高層B03,14.0,高層,B03,6072403,18019,337,306,4,NMOS
3.0/F低層B05,3.0,低層,B05,4021278,18362,219,342,3,NMOS
8.0/F中層B05,8.0,中層,B05,4062012,18548,219,342,3,NMOS
14.0/F高層B05,14.0,高層,B05,3809505,17395,219,367,4,NMOS
3.0/F低層B06,3.0,低層,B06,5358091,18287,293,330,3,NMOS
8.0/F中層B06,8.0,中層,B06,5444233,18581,293,325,3,NMOS
14.0/F高層B06,14.0,高層,B06,5272535,17995,293,326,4,NMOS
3.0/F低層B07,3.0,低層,B07,5370948,18084,297,379,3,NMOS
8.0/F中層B07,8.0,中層,B07,5605281,18873,297,371,3,NMOS
14.0/F高層B07,14.0,高層,B07,5369760,18080,297,367,4,NMOS
