,11,13,16,17,2,6,7,9
7.0,2236072,2617244,2410661,2271500,2213888,3273248,3255840,2348390
15.0,2303376,2712489,2498573,2347730,2292096,3384768,3380960,2429383
22.0,2395120,2790457,2570205,2418570,2362032,3493568,3489760,2491654
