,A,B,C,D,E,F,G,H,J,K
6.0,11240,11368,10262,11233,10633,10367,10159,10161,10161,10368
14.0,11726,11865,10539,11719,11071,10670,10578,10580,10345,10482
23.0,11249,12426,10999,11243,11413,11104,11040,11042,10825,10969
