,A,B,C,D,E,F,G,H
6.0,8747392,6252330,6173328,6606574,7807376,6747736,6589990,8588736
14.0,9061152,6378414,6340110,6856304,8118792,6979614,6827902,8944528
22.0,9409248,6600258,6549585,7104266,8432352,7089519,7014956,9243488
