,A,B,C,D,E,F,G,H,J,K
7.0,6206528,6196044,6206528,6111006,4722036,5107652,6206528,6138448,5160774,4722898
18.0,6529168,6518139,6529168,6428158,5003048,5356912,6529168,6408400,5426356,5001324
29.0,6826944,6815412,6826944,6721407,5219410,5611012,6826944,6799120,5611444,5216824
