,A,B,C,D,E,F,G,H,J,K
5.0,11285,11272,11273,11084,11193,11197,10992,10849,11078,11195
14.0,11752,11739,11740,11535,11649,11651,11432,11270,11529,11659
23.0,12206,9197,12193,11979,10864,12101,11872,11705,11972,11581
