,1,10,12,13,14,16,18,2,4,5,9
9.0,9082,9207,9057,9082,9890,9575,9082,10010,6925,9844,9139
18.0,9434,9564,9410,9434,7291,9934,9434,10397,7202,7266,7202
26.0,9748,9882,9727,9748,7541,7449,9748,10741,7449,7514,7449
