,1,2,3,4,5,6,7,8
8.0,9374,9456,9495,9481,9637,9495,9505,9495
20.0,9917,10007,10020,10015,10170,10020,10033,10020
33.0,10603,10542,9985,10440,10588,10153,10581,10534
